significant wave height (m);wind speed (m/s)
8.278734461587613;21.539280583103235
8.261558258715976;22.13413341147634
8.2101711388241;22.64602856133047
8.124996706999813;23.074511598965774
8.006738107342194;23.419867499776522
7.856373746708395;23.682932525600126
7.675151347409291;23.864948212138895
7.464580365414996;23.967453436317253
7.226422816570079;23.99220851721152
6.962682555158439;23.941145114458138
6.675593045095879;23.816336443701143
6.367603651591818;23.61998345744332
6.041364456870847;23.35441382294358
5.6997095628238785;23.022091617733984
5.345638779976919;22.62563660623079
4.982297507740186;22.167852751414234
4.61295447530625;21.651766257817407
4.240976824038672;21.08067392624573
3.8698017591391713;20.458202881456987
3.502903673612554;19.788382707140492
3.143755256881773;19.07573049560639
2.7957806782856696;18.32534797899587
2.462298570342722;17.543027291803675
2.146452404807867;16.735357413079555
1.851126257521965;15.909816287045341
1.5788453332956125;15.074823567018633
1.3316634758315882;14.239716171822266
1.1110445703673983;13.414595365633927
0.9177510161235669;12.609984747554755
0.7517589093185094;11.836242291066682
0.6122234035963579;11.10269963730546
0.49751527216535896;10.416573447428853
0.4053385429280494;9.781815396298288
0.33292056441229523;9.198220178262291
0.2772461845002229;8.661214624254082
0.2352954632559639;8.162659227782733
0.20424530068985555;7.692602667889961
0.1816086779132771;7.241396392820697
0.165304118387266;6.8013359584379405
0.15366442324999452;6.367326289143775
0.14540285733530592;5.936680939738489
0.13955640904872432;5.508524857564352
0.13542211240435215;5.083209491535823
0.1324968954205079;4.661906617569648
0.13042629124349195;4.24636937975298
0.12896364621167625;3.8387921960319087
0.12793928719596676;3.4417120168928337
0.1272381285414196;3.057918455886107
0.12678397214629095;2.690357676411274
0.1265289257572945;2.342022950722144
0.12644670079758477;2.0158278680663284
0.1265289257572945;1.7144603876722346
0.12678397214629095;1.4402199024295101
0.12723812854141964;1.1948463071951492
0.12793928719596676;0.9793592097064605
0.12896364621167625;0.7939342817455667
0.13042629124349195;0.6378478300695622
0.13249689542050794;0.5095153090413482
0.13542211240435215;0.4066331196799725
0.13955640904872435;0.3264098914384508
0.14540285733530597;0.26585281837955044
0.15366442324999466;0.2220657371609902
0.16530411838726605;0.19252159078545755
0.18160867791327714;0.17528772667260617
0.20424530068985564;0.16919856864178
0.23529546325596368;0.1739782372681679
0.27724618450022337;0.19031277989782378
0.33292056441229545;0.21986204414028124
0.40533854292805016;0.2651951923521587
0.49751527216535946;0.3296419905581238
0.6122234035963579;0.41707546961721326
0.7517589093185105;0.5316675733329687
0.9177510161235675;0.6776700791269104
1.1110445703674006;0.8592605285601731
1.331663475831589;1.0804651015753113
1.5788453332956125;1.3451429606187484
1.8511262575219671;1.6570009459681934
2.146452404807867;2.019605593313784
2.4622985703427256;2.436366629096026
2.7957806782856705;2.910476409682491
3.143755256881771;3.444799231728272
3.5029036736125554;4.041711642490804
3.8698017591391713;4.702900083863193
4.2409768240386745;5.429126291056347
4.612954475306254;6.219974659340056
4.98229750774019;7.073599782972635
5.345638779976928;7.98649666152015
5.6997095628238785;8.953320352066054
6.041364456870868;9.966785318138076
6.367603651591818;11.017675924085369
6.675593045095879;12.094996215239295
6.962682555158439;13.18627661273506
7.226422816570079;14.278035461495994
7.464580365414996;15.35636540547811
7.675151347409291;16.407584198794975
7.856373746708395;17.418867379670974
8.006738107342194;18.378777188004783
8.124996706999813;19.277622658239732
8.2101711388241;20.107623725795804
8.261558258715976;20.862893214354497
