significant wave height (m);wind speed (m/s)
13.710455998203019;24.134559985436514
13.681413199886494;24.89696308349867
13.594511263125858;25.548313114302715
13.45042845730418;26.09524869001852
13.250291562048622;26.544879915141248
12.99567041540681;26.904449741924495
12.688570384902441;27.181143210773634
12.33142286364874;27.38199827732387
11.92707392110492;27.51388020471035
11.478771261000375;27.583490443302438
10.990149658262162;27.597387816525213
10.46521505569691;27.562003727972844
9.908327495317492;27.48363376782468
9.324183027369692;27.368385403008965
8.717794666307281;27.222055131534372
8.094472321115054;27.04989821514492
7.459801377450004;26.856239813983123
6.81961919014781;26.643859276412645
6.179988067890516;26.413064245739587
5.547162274574411;26.160370637532022
4.927544981285507;25.876745523429797
4.327628825947253;25.545502164115533
3.7539107140206256;25.140232210329106
3.2127679672818354;24.623682266673207
2.7102798505900414;23.949176018471544
2.2519781386118702;23.06667134690307
1.8425168285542723;21.9349575101269
1.485269891766781;20.538823012698064
1.181901025193799;18.90543663415171
0.9319961892749863;17.110624047991507
0.7328874754269242;15.26779809016299
0.5797902608811205;13.501118182275848
0.4662983796551291;11.914055037135409
0.3851524915505994;10.56701960073085
0.3290851482414005;9.471759789855527
0.2915248681382811;8.601266071171153
0.2670210401811673;7.90762136884659
0.251372695413349;7.339076465828826
0.2415356700408563;6.851001692057211
0.23541343648449278;6.4100801348108085
0.2316199641445295;5.993972111266283
0.22926762208192933;5.58903818817365
0.22780121607708348;5.187804673146501
0.2268790954251789;4.786895885292377
0.22629310598721375;4.385578523226547
0.2259170477530558;3.984823034131148
0.22567453291709502;3.58673195740718
0.22551939884718727;3.194202699834716
0.2254239835770498;2.810725209749408
0.22537224216361687;2.4402421796612686
0.22535585275100398;2.0870163850646226
0.22537224216361687;1.7554596015584596
0.2254239835770498;1.4498870497172167
0.22551939884718727;1.1741795161422275
0.22567453291709502;0.9313699055266592
0.2259170477530558;0.7232205894657695
0.22629310598721375;0.5499034488577433
0.2268790954251789;0.4099021222943454
0.22780121607708348;0.30020145359133943
0.22926762208192936;0.2167286070526702
0.23161996414452954;0.15491978471810294
0.23541343648449284;0.11025855549318475
0.24153567004085633;0.07867287794683375
0.25137269541334906;0.05675098348598904
0.2670210401811673;0.041798382854026234
0.29152486813828093;0.03178893582525812
0.3290851482414008;0.02526532026395271
0.3851524915505995;0.021231365025849467
0.46629837965513;0.019062377557386403
0.5797902608811212;0.01844745763529406
0.7328874754269242;0.01937419377870042
0.9319961892749877;0.022171815699952625
1.1819010251937998;0.027640781436039798
1.4852698917667841;0.03730961957749975
1.8425168285542735;0.0538647563717708
2.25197813861187;0.08177934134335206
2.7102798505900454;0.1281019737197412
3.2127679672818354;0.20325201148789682
3.7539107140206314;0.3215452953212344
4.327628825947256;0.5011249376682688
4.927544981285504;0.763066102474068
5.547162274574413;1.129650642755154
6.179988067890516;1.6220667940114168
6.819619190147817;2.257958972210285
7.459801377450004;3.0492702959997984
8.094472321115083;4.0007071479261045
8.717794666307281;5.108982287359928
9.324183027369692;6.362831903692578
9.908327495317492;7.743693982708634
10.46521505569691;9.226889362224757
10.990149658262162;10.783150381756858
11.478771261000375;12.380372561428088
11.92707392110492;13.985495901617153
12.33142286364874;15.56642834180236
12.688570384902441;17.093889806268848
12.99567041540681;18.542995016734146
13.250291562048622;19.894357196172038
13.45042845730418;21.134541268039108
13.594511263125858;22.25583443969901
13.681413199886494;23.255471274459463
