significant wave height (m);zero-up-crossing period (s)
5.171618582025542;8.009164631741154
5.160333047307304;8.191405829356473
5.126570790718186;8.365988520821327
5.070614300603099;8.53492646360852
4.992932548542585;8.70052281288756
4.8941782451899885;8.865362948298833
4.7751840366363;9.032305905262733
4.636957678217459;9.2044723148526
4.480676231183144;9.385226020787506
4.307679334085793;9.57814552598058
4.119461603956046;9.78698004603577
3.9176642206409262;10.015583155969155
3.7040657383134628;10.267814808683612
3.480572147190007;10.54739999821642
3.249206169746068;10.857729876447829
3.0120957102014723;11.201589414575169
2.77146127055289;11.580795989609037
2.5296019823873976;11.995737571595177
2.2888796561859506;12.444810310148124
2.051699888282583;12.923776666514652
1.8204887591072585;13.425099861294692
1.5976629885471518;13.937358974299308
1.3855906182402338;14.444906386033665
1.186538515342953;14.927980027227738
1.0026026099649892;15.363498302993975
0.8356175121551467;15.726705824774449
0.6870451261806504;15.99366705643561
0.5578483368070486;16.1443204247831
0.4483662089046705;16.1654766612412
0.3582193100595586;16.052927667140448
0.28628161544031494;15.81191534123562
0.23075014699698476;15.4556831477218
0.1893196903743335;15.002548978568331
0.15943388505010123;14.472521423626327
0.13855425006803104;13.884563643217986
0.12438374853452362;13.255130530358748
0.11500396650183474;12.5979069895796
0.10891966724641863;11.924226900339457
0.10503193295993779;11.243642557784714
0.10257169845510623;10.56435964645554
0.10102171471463282;9.893483855522861
0.10004479079241295;9.237132391724955
0.09942620901089788;8.600478051685139
0.09903147788345855;7.987773383098577
0.09877723565453292;7.402380143530316
0.09861210524167016;6.846813973696733
0.09850450770363485;6.322805626910988
0.09843509122351085;5.831375961107617
0.09839211783915293;5.372920317697471
0.09836871158583146;4.947297688373788
0.09836128102913397;4.553920521697817
0.09836871158583146;4.191841769041776
0.09839211783915293;3.8598366117791487
0.09843509122351085;3.556477142868312
0.09850450770363485;3.2801990458307966
0.09861210524167016;3.0293600060258066
0.09877723565453292;2.802290208743924
0.09903147788345855;2.5973358454753304
0.09942620901089788;2.41289708591973
0.10004479079241295;2.2474624828498246
0.10102171471463284;2.0996422060823363
0.10257169845510625;1.9682026748230692
0.1050319329599378;1.8521047013503158
0.10891966724641863;1.7505455915088821
0.11500396650183478;1.663002225862366
0.12438374853452358;1.5892672424632972
0.13855425006803118;1.529466322587115
0.15943388505010123;1.4840455418926102
0.18931969037433383;1.4537265374439379
0.23075014699698487;1.4394395832392466
0.28628161544031494;1.4422509680860776
0.35821931005955904;1.4632971971306499
0.4483662089046707;1.503729938490717
0.5578483368070498;1.5646685700213732
0.687045126180651;1.6471531812078146
0.8356175121551466;1.7520899969301833
1.0026026099649903;1.8801838995182079
1.1865385153429528;2.031858388049681
1.3855906182402358;2.2071697264873524
1.5976629885471523;2.405726814931542
1.8204887591072574;2.626630069565314
2.051699888282585;2.8684410807539096
2.2888796561859506;3.1291906589916376
2.5296019823874007;3.4064272046885846
2.77146127055289;3.697301473519058
3.0120957102014723;3.9986789718306794
3.249206169746068;4.307268255903755
3.480572147190007;4.6197526509265465
3.7040657383134628;4.932914153641291
3.9176642206409262;5.243740957876942
4.119461603956046;5.549513398926065
4.307679334085793;5.8478664470460835
4.480676231183144;6.136829673174418
4.636957678217459;6.414847583302621
4.7751840366363;6.680784317108853
4.8941782451899885;6.933917037806709
4.992932548542585;7.173922096210785
5.070614300603099;7.400857446413674
5.126570790718186;7.615144013166907
5.160333047307304;7.817547905789183
