 significant wave height (m); zero-up-crossing period (s)
13.576252252252251;12.439196469773275
13.553737737737737;12.439196469773275
13.531223223223222;12.439196469773275
13.508708708708708;12.439196469773275
13.486194194194194;12.439196469773275
13.463679679679679;12.439196469773275
13.441165165165165;12.439196469773275
13.41865065065065;12.439196469773275
13.396136136136136;12.439196469773275
13.373621621621622;12.439196469773275
13.351107107107106;12.439196469773275
13.328592592592592;12.439196469773275
13.306078078078077;12.439196469773275
13.283563563563563;12.439196469773275
13.26104904904905;12.439196469773275
13.238534534534534;12.439196469773275
13.21602002002002;12.439196469773275
13.193505505505504;12.439196469773275
13.17099099099099;12.439196469773275
13.148476476476477;12.439196469773275
13.125961961961961;12.439196469773275
13.103447447447447;12.439196469773275
13.080932932932932;12.439196469773275
13.058418418418418;12.439196469773275
13.035903903903904;12.439196469773275
13.013389389389388;12.439196469773275
12.990874874874875;12.439196469773275
12.96836036036036;12.439196469773275
12.945845845845845;12.439196469773275
12.923331331331331;12.439196469773275
12.900816816816816;12.439196469773275
12.878302302302302;12.439196469773275
12.855787787787788;12.439196469773275
12.833273273273273;12.439196469773275
12.810758758758759;12.439196469773275
12.788244244244243;12.439196469773275
12.76572972972973;12.439196469773275
12.743215215215216;12.439196469773275
12.7207007007007;12.439196469773275
12.698186186186186;12.439196469773275
12.67567167167167;12.439196469773275
12.653157157157157;12.439196469773275
12.630642642642643;12.439196469773275
12.608128128128127;12.439196469773275
12.585613613613614;12.439196469773275
12.563099099099098;12.439196469773275
12.540584584584584;12.439196469773275
12.51807007007007;12.439196469773275
12.495555555555555;12.439196469773275
12.473041041041041;12.439196469773275
12.450526526526525;12.439196469773275
12.428012012012012;12.439196469773275
12.405497497497498;12.439196469773275
12.382982982982982;12.439196469773275
12.360468468468468;12.439196469773275
12.337953953953953;12.439196469773275
12.315439439439439;12.439196469773275
12.292924924924925;12.439196469773275
12.27041041041041;12.439196469773275
12.247895895895896;12.439196469773275
12.22538138138138;12.439196469773275
12.202866866866867;12.439196469773275
12.180352352352353;12.439196469773275
12.157837837837837;12.439196469773275
12.135323323323323;12.439196469773275
12.112808808808808;12.439196469773275
12.090294294294294;12.439196469773275
12.06777977977978;12.439196469773275
12.045265265265265;12.439196469773275
12.02275075075075;12.439196469773275
12.000236236236235;12.439196469773275
11.977721721721721;12.439196469773275
11.955207207207208;12.439196469773275
11.932692692692692;12.439196469773275
11.910178178178178;12.439196469773275
11.887663663663663;12.439196469773275
11.865149149149149;12.439196469773275
11.842634634634635;12.439196469773275
11.82012012012012;12.439196469773275
11.797605605605606;12.439196469773275
11.77509109109109;12.439196469773275
11.752576576576576;12.439196469773275
11.730062062062062;12.439196469773275
11.707547547547547;12.439196469773275
11.685033033033033;12.439196469773275
11.662518518518517;12.439196469773275
11.640004004004004;12.439196469773275
11.61748948948949;12.439196469773275
11.594974974974974;12.439196469773275
11.57246046046046;12.439196469773275
11.549945945945945;12.439196469773275
11.527431431431431;12.439196469773275
11.504916916916917;12.439196469773275
11.482402402402402;12.439196469773275
11.459887887887888;12.439196469773275
11.437373373373372;12.439196469773275
11.414858858858858;12.439196469773275
11.392344344344345;12.439196469773275
11.369829829829829;12.439196469773275
11.347315315315315;12.439196469773275
11.3248008008008;12.439196469773275
11.302286286286286;12.439196469773275
11.279771771771772;12.439196469773275
11.257257257257256;12.439196469773275
11.234742742742743;12.439196469773275
11.212228228228227;12.439196469773275
11.189713713713713;12.439196469773275
11.1671991991992;12.439196469773275
11.144684684684684;12.439196469773275
11.12217017017017;12.439196469773275
11.099655655655654;12.439196469773275
11.07714114114114;12.439196469773275
11.054626626626627;12.439196469773275
11.032112112112111;12.439196469773275
11.009597597597597;12.439196469773275
10.987083083083082;12.439196469773275
10.964568568568568;12.439196469773275
10.942054054054054;12.439196469773275
10.919539539539539;12.439196469773275
10.897025025025025;12.439196469773275
10.87451051051051;12.43911566664559
10.851995995995996;12.438935606569293
10.829481481481482;12.438657388350657
10.806966966966966;12.43828209082573
10.784452452452452;12.437810773470234
10.761937937937937;12.437244476905631
10.739423423423423;12.436584223450998
10.71690890890891;12.435831017633786
10.694394394394394;12.434985846656861
10.67187987987988;12.434049680908183
10.649365365365364;12.433023474392424
10.62685085085085;12.431908165193553
10.604336336336337;12.430704675884572
10.581821821821821;12.429413913956033
10.559307307307307;12.428036772214272
10.536792792792792;12.426574129166221
10.514278278278278;12.425026849391113
10.491763763763764;12.423395783908925
10.469249249249248;12.421681770539928
10.446734734734735;12.419885634222295
10.424220220220219;12.418008187378813
10.401705705705705;12.416050230190072
10.379191191191191;12.414012550939487
10.356676676676676;12.411895926302646
10.334162162162162;12.40970112164205
10.311647647647646;12.407428891284496
10.289133133133133;12.40507997878595
10.266618618618619;12.402655117221503
10.244104104104103;12.400155029427667
10.22158958958959;12.397580428253042
10.199075075075074;12.394932016807653
10.17656056056056;12.392210488690875
10.154046046046046;12.389416528240915
10.13153153153153;12.386550810720674
10.109017017017017;12.383614002574308
10.086502502502501;12.38060676161595
10.063987987987987;12.377529737245808
10.041473473473474;12.374383570633901
10.018958958958958;12.371168894932488
9.996444444444444;12.367886335455726
9.97392992992993;12.364536509855753
9.951415415415415;12.36112002832102
9.928900900900901;12.357637493735583
9.906386386386385;12.35408950185019
9.883871871871872;12.350476641450674
9.861357357357358;12.346799494519967
9.838842842842842;12.343058636387529
9.816328328328328;12.339254635899401
9.793813813813813;12.335388055538639
9.771299299299299;12.331459451601175
9.748784784784785;12.327469374318621
9.72627027027027;12.323418367999484
9.703755755755756;12.319306971167025
9.68124124124124;12.315135716690484
9.658726726726726;12.31090513191481
9.636212212212213;12.306615738777927
9.613697697697697;12.302268053949273
9.591183183183183;12.297862588925986
9.568668668668668;12.29339985017493
9.546154154154154;12.288880339224178
9.52363963963964;12.284304552790658
9.501125125125125;12.279672982886797
9.47861061061061;12.274986116912467
9.456096096096095;12.270244437783335
9.433581581581581;12.265448424009621
9.411067067067068;12.260598549805195
9.388552552552552;12.2556952851968
9.366038038038038;12.250739096097957
9.343523523523523;12.24573044440763
9.321009009009009;12.240669788117799
9.298494494494495;12.23555758138689
9.27597997997998;12.23039427462628
9.253465465465466;12.225180314597667
9.23095095095095;12.219916144489806
9.208436436436436;12.214602203997114
9.185921921921922;12.209238929408482
9.163407407407407;12.203826753683826
9.140892892892893;12.198366106526025
9.118378378378377;12.192857414462189
9.095863863863864;12.187301100925344
9.07334934934935;12.181697586307406
9.050834834834834;12.176047288049265
9.02832032032032;12.170350620705493
9.005805805805805;12.164607996008584
8.983291291291291;12.158819822945034
8.960776776776777;12.15298650781667
8.938262262262262;12.147108454303732
8.915747747747748;12.141186063537726
8.893233233233232;12.1352197341544
8.870718718718718;12.129209862365657
8.848204204204205;12.123156842011522
8.825689689689689;12.11706106462406
8.803175175175175;12.110922919489232
8.78066066066066;12.104742793698717
8.758146146146146;12.09852107220978
8.735631631631632;12.092258137905615
8.713117117117116;12.085954371638904
8.690602602602603;12.07961015230265
8.668088088088087;12.073225856867193
8.645573573573573;12.066801860443128
8.62305905905906;12.06033853632979
8.600544544544544;12.053836256068001
8.57803003003003;12.047295389486997
8.555515515515514;12.0407163047543
8.533001001001;12.03409936843165
8.510486486486487;12.02744494551417
8.487971971971971;12.020753399480537
8.465457457457457;12.01402509234487
8.442942942942942;12.007260384694389
8.420428428428428;12.000459635741205
8.397913913913914;11.993623203365965
8.375399399399399;11.986751444161266
8.352884884884885;11.979844713477366
8.33037037037037;11.97290336545933
8.307855855855856;11.965927753100049
8.285341341341342;11.958918228276168
8.262826826826826;11.951875141788513
8.240312312312312;11.944798843405913
8.217797797797797;11.937689681908402
8.195283283283283;11.930548005119906
8.17276876876877;11.923374159956177
8.150254254254254;11.916168492462091
8.12773973973974;11.908931347848393
8.105225225225224;11.901663070527686
8.08271071071071;11.89436400416413
8.060196196196197;11.887034491695756
8.037681681681681;11.879674875386351
8.015167167167167;11.872285496852516
7.9926526526526525;11.864866697105318
7.970138138138138;11.857418816587435
7.947623623623623;11.849942195200361
7.925109109109108;11.842437172355847
7.902594594594595;11.834904086998959
7.88008008008008;11.827343277645467
7.857565565565565;11.81975508242006
7.8350510510510505;11.812139839092087
7.812536536536537;11.804497885101906
7.790022022022022;11.796829557604507
7.767507507507507;11.789135193497806
7.744992992992993;11.781415129457887
7.722478478478478;11.773669701972056
7.699963963963964;11.76589924737428
7.677449449449449;11.758104101872021
7.654934934934935;11.750284601587897
7.63242042042042;11.742441082585076
7.609905905905905;11.734573880903957
7.5873913913913915;11.726683332589605
7.564876876876877;11.718769773733303
7.542362362362362;11.710833540488526
7.519847847847847;11.702874969120028
7.497333333333333;11.694894396026136
7.474818818818819;11.686892157769599
7.452304304304304;11.678868591111922
7.4297897897897895;11.670824033043969
7.407275275275275;11.662758820817443
7.38476076076076;11.654673291971488
7.362246246246246;11.646567784372454
7.339731731731732;11.638442636236311
7.317217217217217;11.63029818615852
7.294702702702702;11.622134773153933
7.272188188188188;11.613952736678634
7.249673673673674;11.60575241666186
7.227159159159159;11.597534153540312
7.204644644644644;11.589298288281187
7.18213013013013;11.581045162421962
7.159615615615615;11.572775118088222
7.137101101101101;11.564488498034097
7.1145865865865865;11.556185645669299
7.092072072072072;11.547866905085387
7.069557557557557;11.539532621087266
7.047043043043042;11.531183139226417
7.024528528528529;11.522818805824969
7.002014014014014;11.514439968012478
6.979499499499499;11.506046973745526
6.9569849849849845;11.49764017184553
6.93447047047047;11.489219912028208
6.911955955955956;11.480786544925673
6.889441441441441;11.47234042212531
6.866926926926927;11.463881896190532
6.844412412412412;11.455411320696735
6.821897897897897;11.44692905025844
6.799383383383383;11.438435440557303
6.776868868868869;11.4299308483722
6.754354354354354;11.421415631610852
6.731839839839839;11.412890149334544
6.709325325325325;11.404354761792922
6.686810810810811;11.395809830448007
6.664296296296296;11.387255718007324
6.6417817817817815;11.378692788450662
6.619267267267267;11.370121407061253
6.596752752752752;11.361541940451403
6.574238238238238;11.352954756598491
6.551723723723724;11.344360224865465
6.529209209209209;11.33575871603754
6.506694694694694;11.327150602346043
6.48418018018018;11.318536257501476
6.461665665665666;11.309916056717059
6.439151151151151;11.301290376743875
6.416636636636636;11.292659595899064
6.394122122122122;11.284024094087533
6.371607607607608;11.275384252840047
6.349093093093093;11.26674045533809
6.326578578578578;11.258093086440853
6.304064064064064;11.249442532718346
6.281549549549549;11.24078918247199
6.259035035035035;11.2321334257768
6.2365205205205205;11.223475654493072
6.214006006006006;11.214816262309926
6.191491491491491;11.206155644762424
6.1689769769769764;11.197494199267384
6.146462462462463;11.18883232514493
6.123947947947948;11.180170423653388
6.101433433433433;11.171508898010375
6.078918918918919;11.162848153425454
6.056404404404404;11.154188597122898
6.03388988988989;11.145530638371369
6.011375375375375;11.13687468851492
5.988860860860861;11.128221160991053
5.966346346346346;11.119570471364836
5.943831831831831;11.110923037351915
5.9213173173173175;11.102279278842191
5.898802802802803;11.093639617932794
5.876288288288288;11.085004478945502
5.853773773773773;11.076374288458268
5.831259259259259;11.067749475323506
5.808744744744745;11.059130470698648
5.78623023023023;11.050517708066243
5.7637157157157155;11.041911623258287
5.741201201201201;11.033312654478854
5.718686686686686;11.024721242328567
5.696172172172172;11.016137829823585
5.673657657657658;11.007562862417995
5.651143143143143;10.998996788026266
5.628628628628628;10.990440057040313
5.6061141141141135;10.98189312235011
5.5835995995996;10.973356439365181
5.561085085085085;10.964830466024692
5.53857057057057;10.956315662826624
5.516056056056056;10.947812492828866
5.493541541541541;10.939321421676672
5.471027027027027;10.930842917612818
5.4485125125125125;10.922377451486321
5.425997997997998;10.913925496770341
5.403483483483483;10.905487529572518
5.380968968968968;10.897064028638374
5.358454454454455;10.888655475365828
5.33593993993994;10.880262353809801
5.313425425425425;10.871885150686799
5.2909109109109105;10.863524355377727
5.268396396396396;10.855180459932553
5.245881881881882;10.846853959066733
5.223367367367367;10.838545350166042
5.200852852852853;10.830255133272132
5.178338338338338;10.821983811087712
5.155823823823823;10.813731888961062
5.133309309309309;10.805499874881432
5.110794794794795;10.79728827945761
5.08828028028028;10.789097615913324
5.065765765765765;10.780928400061368
5.043251251251251;10.772781150286182
5.020736736736737;10.76465638751587
4.998222222222222;10.75655463519873
4.975707707707707;10.748476419273747
4.953193193193193;10.740422268128672
4.930678678678679;10.732392712572187
4.908164164164164;10.724388285782442
4.8856496496496495;10.716409523268776
4.863135135135135;10.708456962813734
4.84062062062062;10.700531144424573
4.818106106106106;10.692632610267085
4.795591591591592;10.684761904605473
4.773077077077077;10.676919573725543
4.750562562562562;10.669106165864612
4.728048048048048;10.66132223112569
4.705533533533534;10.653568321385542
4.683019019019019;10.645844990206262
4.660504504504504;10.638152792724416
4.63798998998999;10.63049228554629
4.615475475475475;10.62286402662966
4.592960960960961;10.615268575151942
4.5704464464464465;10.607706491382435
4.547931931931932;10.600178336533443
4.525417417417417;10.592684672606909
4.502902902902902;10.585226062229719
4.480388388388389;10.577803068483119
4.457873873873874;10.570416254709833
4.435359359359359;10.563066184319295
4.4128448448448445;10.555753420577735
4.39033033033033;10.548478526380805
4.367815815815816;10.541242064017094
4.345301301301301;10.53404459491546
4.322786786786787;10.526886679377151
4.300272272272272;10.519768876286602
4.277757757757757;10.512691742812269
4.255243243243243;10.505655834085703
4.232728728728729;10.498661702859671
4.210214214214214;10.491709899145844
4.187699699699699;10.484800969836979
4.165185185185185;10.477935458296951
4.142670670670671;10.471113903932139
4.120156156156156;10.464336841740627
4.0976416416416415;10.457604801822095
4.075127127127127;10.450918308872675
4.052612612612612;10.444277881642963
4.030098098098098;10.437684032363952
4.007583583583584;10.431137266141638
3.985069069069069;10.427899316288423
3.962554554554554;10.418950762703439
3.94004004004004;10.416286375650786
3.9175255255255252;10.417209537310084
3.895011011011011;10.412699321063325
3.8724964964964963;10.401899660054859
3.849981981981982;10.400964184241127
3.8274674674674674;10.391451915356873
3.8049529529529527;10.381632085582892
3.7824384384384384;10.384777577610846
3.7599239239239237;10.394727353251662
3.7374094094094095;10.395966647660899
3.7148948948948948;10.392491885854062
3.69238038038038;10.38335207473848
3.669865865865866;10.371950054284572
3.647351351351351;10.363813871709036
3.624836836836837;10.359196078165262
3.602322322322322;10.355399615604114
3.5798078078078075;10.35110643190146
3.5572932932932932;10.348406997349004
3.5347787787787786;10.343119748760982
3.5122642642642643;10.333620687669487
3.4897497497497496;10.322360614926497
3.467235235235235;10.318105349237085
3.4447207207207207;10.309120509137761
3.422206206206206;10.302738923489779
3.3996916916916917;10.292934770421658
3.377177177177177;10.288388124685582
3.3546626626626623;10.281867331980132
3.332148148148148;10.270972557273524
3.3096336336336334;10.261035958487982
3.287119119119119;10.252064557391265
3.2646046046046044;10.248147442651096
3.24209009009009;10.24113616419359
3.2195755755755755;10.229962633191962
3.197061061061061;10.218943823302887
3.1745465465465466;10.211278140181696
3.152032032032032;10.207805763716598
3.1295175175175176;10.198922120274014
3.107003003003003;10.187931240970716
3.0844884884884882;10.177904845421315
3.061973973973974;10.166877224879046
3.0394594594594593;10.153506549211045
3.016944944944945;10.14402531086096
2.9944304304304303;10.132026808310385
2.9719159159159156;10.123242626935813
2.9494014014014014;10.113773084111482
2.9268868868868867;10.104994708529475
2.9043723723723724;10.093114701131354
2.8818578578578578;10.083054957975088
2.859343343343343;10.073532907970911
2.836828828828829;10.064231169688767
2.814314314314314;10.053722880487154
2.7917997997998;10.0444980909734
2.769285285285285;10.032828919070534
2.7467707707707705;10.020304889755218
2.7242562562562562;10.011888096697756
2.7017417417417415;10.001652900175358
2.6792272272272273;9.987603128653728
2.6567127127127126;9.978332503540921
2.634198198198198;9.967747679254996
2.6116836836836836;9.955595478016242
2.589169169169169;9.944490982813676
2.5666546546546547;9.932988954769268
2.54414014014014;9.921786544135339
2.5216256256256253;9.909032952063248
2.499111111111111;9.899924299526079
2.4765965965965964;9.8888190480542
2.454082082082082;9.87756199031203
2.4315675675675674;9.865143870386628
2.409053053053053;9.85190031768922
2.3865385385385385;9.841199601408423
2.364024024024024;9.829841528544385
2.3415095095095095;9.81730999166007
2.318994994994995;9.80484773504532
2.2964804804804806;9.79198380336953
2.273965965965966;9.778291588208523
2.251451451451451;9.760884792368982
2.228936936936937;9.747884335338743
2.2064224224224223;9.734454034452947
2.183907907907908;9.719279178560715
2.1613933933933933;9.704215758099053
2.1388788788788786;9.689212708879097
2.1163643643643644;9.672962733698427
2.0938498498498497;9.657203130370249
