 significant wave height (m); zero-up-crossing period (s)
13.632157157157158;11.543081033110782
13.612542542542544;11.581090167810267
13.592927927927928;11.605707908969544
13.573313313313314;11.625726612761756
13.5536986986987;11.643184600921504
13.534084084084084;11.65895431131335
13.51446946946947;11.673504908850958
13.494854854854855;11.687123049633966
13.475240240240241;11.699999010839946
13.455625625625625;11.71226670388672
13.436011011011011;11.724024574538621
13.416396396396397;11.735347487479604
13.396781781781781;11.746293936016652
13.377167167167167;11.75691064484604
13.357552552552553;11.767235632715586
13.337937937937939;11.777300321600617
13.318323323323323;11.787131031481112
13.298708708708709;11.796750066426085
13.279094094094095;11.806176520623845
13.259479479479479;11.815426887853317
13.239864864864865;11.824515529915047
13.22025025025025;11.833455042064205
13.200635635635637;11.842256541659452
13.18102102102102;11.85092989905252
13.161406406406407;11.859483924042785
13.141791791791793;11.86792651811894
13.122177177177177;11.876264799607755
13.102562562562563;11.884505207681027
13.082947947947948;11.892653589186962
13.063333333333334;11.90071527172944
13.043718718718718;11.908695125680484
13.024104104104104;11.916597616844314
13.00448948948949;11.924426851743771
12.984874874874874;11.932186616490895
12.96526026026026;11.939880410478402
12.945645645645646;11.94751147565739
12.926031031031032;11.955082822076703
12.906416416416416;11.962597250270449
12.886801801801802;11.97005737095248
12.867187187187188;11.977465622371668
12.847572572572572;11.984824285761778
12.827957957957958;11.992135498934516
12.808343343343344;11.999401268531287
12.78872872872873;12.006623480884004
12.769114114114114;12.013803911793808
12.7494994994995;12.020944235265672
12.729884884884886;12.028046031421995
12.710270270270271;12.035110793646098
12.690655655655656;12.042139935023632
12.671041041041041;12.049134794164981
12.651426426426427;12.056096640554127
12.631811811811811;12.063026679373902
12.612197197197197;12.069926055916556
12.592582582582583;12.076795859627286
12.57296796796797;12.083637127775871
12.553353353353353;12.090450848857373
12.53373873873874;12.097237965709823
12.514124124124125;12.103999378354414
12.49450950950951;12.110735946643459
12.474894894894895;12.117448492693523
12.455280280280281;12.124137803107686
12.435665665665667;12.130804631088994
12.416051051051051;12.137449698350885
12.396436436436437;12.144073696888515
12.376821821821823;12.150677290664923
12.357207207207207;12.157261117125673
12.337592592592593;12.16382578865424
12.317977977977979;12.170371893892739
12.298363363363364;12.176899999002629
12.278748748748749;12.183410648831208
12.259134134134134;12.18990436798541
12.23951951951952;12.196381661878242
12.219904904904904;12.20284301763504
12.20029029029029;12.209288905058687
12.180675675675676;12.21571977739162
12.161061061061062;12.222136072176852
12.141446446446446;12.228538211939643
12.121831831831832;12.234926604921805
12.102217217217218;12.241301645730044
12.082602602602602;12.247663715947553
12.062987987987988;12.254013184719305
12.043373373373374;12.26035040931141
12.02375875875876;12.266675735616086
12.004144144144144;12.272989498659665
11.98452952952953;12.279292023053511
11.964914914914916;12.28558362344107
11.9453003003003;12.291864604909845
11.925685685685686;12.298135263398944
11.906071071071072;12.30439588604579
11.886456456456457;12.310646751572957
11.866841841841842;12.31688813060284
11.847227227227227;12.323120285987997
11.827612612612613;12.32934347310691
11.807997997997997;12.335557940170489
11.788383383383383;12.341763928474272
11.76876876876877;12.347961672676202
