significant wave height (m);zero-up-crossing period (s)
4.86211218734228;7.456528950259269
4.852401523072651;7.584247434843234
4.823344564848793;7.6944304327390265
4.775166025357075;7.7864673862403375
4.708239125264787;7.8601134999682465
4.623083653164878;7.915492695759414
4.520363270249494;7.953086922081845
4.400882079065768;7.97371306854828
4.265580479021301;7.978489492658187
4.115530332541155;7.968794713519775
3.9519294639446194;7.946221130887778
3.776095506813582;7.912526682390151
3.589459102872427;7.869587179023731
3.393556433421705;7.819351700201982
3.1900210293172577;7.7638029363131915
2.980574752195909;7.704923790479847
2.7670177613978733;7.644670934259789
2.5512171696238917;7.584955379380118
2.3350939367953925;7.527629480643456
2.1206073481333454;7.474479096957027
1.9097361672716264;7.427218849521925
1.704455261135131;7.387487437747672
1.5067062030064537;7.356838685946015
1.3183601683652475;7.336722268468178
1.1411715174066412;7.328445802174258
0.9767210754013306;7.333107234203236
0.8263496127561618;7.351483526584434
0.691084677894007;7.3838595006719006
0.5715677325483409;7.429781417804653
0.467992802763905;7.487727292962386
0.3800709925764164;7.554706343192055
0.30703494746802373;7.625841608811636
0.24769186715151062;7.694058437933143
0.20052318230584465;7.750087177377675
0.16381676330857423;7.7830420233881235
0.13580865998987002;7.781759917593285
0.11480995034072863;7.736780869340075
0.09930064810073357;7.6423945356863685
0.08798332948040558;7.497901713927345
0.07979939436469978;7.307501470707835
0.07391733702428382;7.078925577466542
0.06970432298749417;6.821538149321538
0.06669095323626151;6.544669008458093
0.06453615781154667;6.256575352674744
0.06299614453858991;5.9640243453266955
0.06189898873590431;5.672291255934645
0.0611249676721211;5.385357775615063
0.06059198714435351;5.106165439663911
0.06024518614453217;4.836851763656669
0.060049828517824325;4.578944470744198
0.05998674906006598;4.333513148353261
0.060049828517824325;4.101286690485681
0.06024518614453217;3.88274656263062
0.060591987144353515;3.678204782026461
0.0611249676721211;3.4878736311411442
0.061898988735904326;3.3119321516187834
0.06299614453858991;3.1505921985481598
0.0645361578115467;3.004163548225445
0.06669095323626151;2.873112258190422
0.0697043229874942;2.7580985279268284
0.07391733702428385;2.6599708535247
0.07979939436469986;2.579687591998391
0.0879833294804056;2.5181457395922733
0.0993006481007336;2.47593044039392
0.11480995034072869;2.453052866848378
0.13580865998986985;2.4487851124020485
0.16381676330857453;2.4616830206810367
0.20052318230584476;2.489804385028865
0.24769186715151115;2.531036437820647
0.30703494746802407;2.583410798997633
0.3800709925764164;2.6453185653233087
0.46799280276390565;2.715601344576861
0.5715677325483413;2.793541763631929
0.6910846778940084;2.878794626346062
0.8263496127561624;2.971295633605149
0.9767210754013306;3.0711717210894496
1.1411715174066426;3.1786645510503257
1.3183601683652475;3.294070022749413
1.5067062030064557;3.41769202529573
1.7044552611351316;3.549806931545947
1.9097361672716255;3.6906352762858434
2.1206073481333463;3.840317753500867
2.3350939367953925;3.998893565944319
2.551217169623893;4.166280011319883
2.767017761397876;4.342252906851311
2.980574752195912;4.526428029870957
3.190021029317263;4.718244203648965
3.393556433421705;4.916949001662694
3.5894591028724396;5.121588286311368
3.776095506813582;5.331000935048788
3.9519294639446194;5.543820125567822
4.115530332541155;5.758482436992427
4.265580479021301;5.973245764433554
4.400882079065768;6.186216637580617
4.520363270249494;6.395386992597564
4.623083653164878;6.5986798007212855
4.708239125264787;6.79400225541322
4.775166025357075;6.979304527402247
4.823344564848793;7.152641487921943
4.852401523072651;7.312234349963186
