significant wave height (m);wind speed (m/s)
7.682082562008714;21.17852363337047
7.665138937523508;21.66481904287388
7.614460805983641;22.070897600762766
7.530505261039109;22.39742371577147
7.41403035902615;22.64561076691956
7.266089494339577;22.817069860480203
7.088023573536956;22.913698047990927
6.881451033371291;22.937600418283072
6.648255755677885;22.891039645834738
6.390572935232379;22.77640705619591
6.110772953552786;22.596210340350904
5.811443299775996;22.353074281277173
5.495368556042647;22.04975202834169
5.165508425183631;21.689145482296073
4.824973717641469;21.27433421900889
4.4770001260100445;20.80861309411861
4.124919491876381;20.29553924230447
3.7721281033240435;19.738989599667164
3.4220513473028684;19.143230277147925
3.0781037809162393;18.512998966373917
2.7436433971719345;17.853600825344277
2.421918592035388;17.171016564068733
2.116006191115508;16.472018091990883
1.8287390453662424;15.764281160600339
1.562622435146023;15.056474655756052
1.3197401985070452;14.358291007189075
1.1016544852645649;13.68036007515857
0.9093074553703573;13.033959307487589
0.7429385748304335;12.430398714894029
0.6020358447756303;11.879931939118789
0.4853406481167263;11.390056433890717
0.3909209794885904;10.963185979789198
0.3163153903333171;10.594015603582402
0.25873253974555854;10.267514425845802
0.21527525003790804;9.959134507689129
0.18315082753976247;9.63871125096161
0.1598347733682178;9.27777846511318
0.14317016414767772;8.85728002612844
0.1314027336719307;8.371632525574455
0.12316503056615145;7.82746526036057
0.11742873547597593;7.238905599835475
0.11344317832387259;6.622594574491589
0.11067331345467803;5.994384609603955
0.10874484621647827;5.367925337060669
0.10739965303851935;4.754469707438937
0.10646168716716566;4.163194505235116
0.105812052414355;3.601602980673634
0.10537141550093478;3.0758282031782254
0.10508798030515408;2.5907985423521724
0.10492955238184334;2.150286276073213
0.10487859691588702;1.7568775485091808
0.10492955238184334;1.4119038297586803
0.10508798030515408;1.1153741351393767
0.10537141550093478;0.8659466099945389
0.105812052414355;0.660975513115901
0.10646168716716567;0.4966607862569872
0.10739965303851937;0.36830894483339904
0.10874484621647829;0.27068719861051765
0.11067331345467803;0.19842525176866407
0.11344317832387261;0.14640296657296628
0.11742873547597596;0.11006606329116332
0.12316503056615154;0.08563596093302271
0.13140273367193073;0.07021366702917534
0.14317016414767775;0.06180796181097068
0.15983477336821786;0.05933574473463121
0.1831508275397623;0.062643915206622
0.2152752500379084;0.07258614419969525
0.2587325397455587;0.09115266370742142
0.31631539033331774;0.12160159530902334
0.39092097948859084;0.16849937719454042
0.4853406481167263;0.23758172321695067
0.6020358447756312;0.3354108597168674
0.7429385748304339;0.4688956320859325
0.9093074553703592;0.6447973461585184
1.1016544852645658;0.8693331348564924
1.3197401985070452;1.1479294355323735
1.562622435146025;1.4851145428591535
1.8287390453662424;1.8845016179052536
2.1160061911155115;2.348806625672341
2.421918592035389;2.8798582763066793
2.743643397171933;3.478575960653199
3.07810378091624;4.144908616662642
3.4220513473028684;4.8777395087092295
3.7721281033240457;5.67476930247332
4.124919491876384;6.532393950295704
4.47700012601005;7.44559610803971
4.824973717641476;8.40786996972689
5.165508425183631;9.411199882303832
5.495368556042667;10.44611269658472
5.811443299775996;11.501821729722256
6.110772953552786;12.566475057622071
6.390572935232379;13.627510921676123
6.648255755677885;14.672107299050651
6.881451033371291;15.687692430028426
7.088023573536956;16.662463265541795
7.266089494339577;17.585847362708595
7.41403035902615;18.448848011993444
7.530505261039109;19.24423385508484
7.614460805983641;19.96656631428104
7.665138937523508;20.61208909297328
