significant wave height (m);zero-up-crossing period (s)
5.171618582025542;8.027604100110182
5.160333047307304;8.269074837745293
5.126570790718186;8.498139722561016
5.070614300603099;8.713916461332582
4.992932548542585;8.915882750176532
4.8941782451899885;9.103904764330325
4.7751840366363;9.278254529891377
4.636957678217459;9.439616839901106
4.480676231183144;9.589087294961848
4.307679334085793;9.728163878643281
4.119461603956046;9.85873518191841
3.9176642206409262;9.983068958392495
3.7040657383134628;10.103805141659246
3.480572147190007;10.223957832312419
3.249206169746068;10.34693112773591
3.0120957102014723;10.476554091115652
2.77146127055289;10.617140689050707
2.5296019823873976;10.773581165560422
2.2888796561859506;10.95147192710118
2.051699888282583;11.157291164418284
1.8204887591072585;11.398626113335547
1.5976629885471518;11.684452834606297
1.3855906182402338;12.025456083735834
1.186538515342953;12.434346189798877
1.0026026099649892;12.926064929179368
0.8356175121551467;13.517644025139298
0.6870451261806504;14.227245644219648
0.5578483368070486;15.071536218072639
0.4483662089046705;16.060071416378424
0.3582193100595586;17.185164804249368
0.28628161544031494;18.406855099533992
0.23075014699698476;19.63691647053877
0.1893196903743335;20.733789304336632
0.15943388505010123;21.52511846209399
0.13855425006803104;21.861737037240726
0.12438374853452362;21.675829248133038
0.11500396650183474;21.00155479670895
0.10891966724641863;19.94647288795671
0.10503193295993779;18.642215903104294
0.10257169845510623;17.207050086040017
0.10102171471463282;15.73057649299043
0.10004479079241295;14.273857142584431
0.09942620901089788;12.875599591734673
0.09903147788345855;11.558827649868173
0.09877723565453292;10.336074835434367
0.09861210524167016;9.212943816945813
0.09850450770363485;8.190434138606573
0.09843509122351085;7.266465527370764
0.09839211783915293;6.436904955988566
0.09836871158583146;5.696288580309949
0.09836128102913397;5.038348795316072
0.09836871158583146;4.456408530531593
0.09839211783915293;3.9436786897586864
0.09843509122351085;3.493481231628836
0.09850450770363485;3.099413886159952
0.09861210524167016;2.7554695421912943
0.09877723565453292;2.4561221711435177
0.09903147788345855;2.1963909253561753
0.09942620901089788;1.9718942983371015
0.10004479079241295;1.7789064196286868
0.10102171471463284;1.6144265152986574
0.10257169845510625;1.4762677853121846
0.1050319329599378;1.3631589452096928
0.10891966724641863;1.2748247852258112
0.11500396650183478;1.2119699514918763
0.12438374853452358;1.1760495912024451
0.13855425006803118;1.1687225745682885
0.15943388505010123;1.191015851874386
0.18931969037433383;1.2424726412947258
0.23075014699698487;1.32072374569183
0.28628161544031494;1.4217678199238486
0.35821931005955904;1.5408230456048908
0.4483662089046707;1.6732990088645896
0.5578483368070498;1.8154855390601405
0.687045126180651;1.9648246305443726
0.8356175121551466;2.119854824917172
1.0026026099649903;2.2799887904466627
1.1865385153429528;2.44525254019401
1.3855906182402358;2.616055036885069
1.5976629885471523;2.793010732638422
1.8204887591072574;2.9768128670276828
2.051699888282585;3.168146270302222
2.2888796561859506;3.3676275561200626
2.5296019823874007;3.575762911671845
2.77146127055289;3.792916649915291
3.0120957102014723;4.019286277284364
3.249206169746068;4.254881806055155
3.480572147190007;4.499508451115257
3.7040657383134628;4.752752816392745
3.9176642206409262;5.01397330507521
4.119461603956046;5.2822958547759855
4.307679334085793;5.5566162480047385
4.480676231183144;5.835610203529613
4.636957678217459;6.117752230754475
4.7751840366363;6.401343843784624
4.8941782451899885;6.684551210146076
4.992932548542585;6.965451690214402
5.070614300603099;7.242088060869182
5.126570790718186;7.512528575838124
5.160333047307304;7.774930466629404
