significant wave height (m);zero-up-crossing period (s)
4.7222270249596985;7.308994403539427
4.713309032310695;7.464969742308133
4.686621074475311;7.615730764005096
4.642360904431924;7.761990170994114
4.580857088743866;7.904557922439187
4.50256748460448;8.044322661538704
4.408077126535567;8.1822302213103
4.298095540444103;8.319258476695259
4.173453505984212;8.456387686598278
4.03509928966516;8.594565370355475
3.884094370012155;8.734664710385374
3.7216086710601894;8.877435500883678
3.5489153097022115;9.023446822891502
3.3673848433208096;9.17302099092635
3.1784789730337826;9.326158979500072
2.983743609750334;9.482458611562995
2.7848011383786777;9.641028393444753
2.583341611533193;9.800402108977144
2.3811124582620655;9.958462165243125
2.1799060963410093;10.112383092045551
1.981544583617287;10.258610161639455
1.7878601422354956;10.39289106493373
1.6006700734749297;10.510379732847358
1.4217443329447592;10.605829033863015
1.252764014080451;10.673881275504028
1.095269446426212;10.709450617774195
0.9505978893817647;10.708169557430578
0.8198132084875807;10.666845369164392
0.7036335229021619;10.583848752362254
0.6023670641541736;10.459346808755333
0.5158699425199305;10.295307437628347
0.4435399939104469;10.095247848763494
0.3843564272469303;9.863768095794576
0.3369654793271928;9.605977121270126
0.29980046989603226;9.326952047369327
0.2712153714841012;9.031350830345378
0.2496084551388604;8.723231612168744
0.2335175913944273;8.406054081987625
0.22167849057966837;8.082788145662722
0.21304706840442622;7.756049822175118
0.20679382043180883;7.428211050520725
0.2022805572691138;7.1014641341604
0.19902900085485747;6.777845390626899
0.19668821288007346;6.459232328168012
0.1950050252750665;6.147328702862966
0.19379936376008883;5.843647779073423
0.19294484404240575;5.549499679265343
0.19235419857556876;5.265985343614428
0.19196876271874447;4.99399752798458
0.19175121725981734;4.734228170151371
0.19168090441336114;4.487180999630918
0.19175121725981734;4.253188184846276
0.19196876271874447;4.032429927655288
0.19235419857556876;3.8249561281899447
0.19294484404240575;3.630709497059855
0.19379936376008883;3.449549754990009
0.1950050252750665;3.2812788055578097
0.1966882128800735;3.125666960064579
0.1990290008548575;2.9824803784466694
0.20228055726911381;2.8515097793010074
0.20679382043180888;2.732600050739212
0.2130470684044263;2.625679554617279
0.2216784905796684;2.5307866521898763
0.23351759139442735;2.44808953635306
0.2496084551388604;2.377894478988818
0.271215371484101;2.3206380552678554
0.2998004698960326;2.276861525132051
0.33696547932719284;2.247169946003093
0.38435642724693087;2.2321828577279574
0.44353999391044735;2.2324851598782134
0.5158699425199305;2.2485851939933816
0.6023670641541742;2.280883337753323
0.7036335229021622;2.3296507742146786
0.819813208487582;2.3950158717997447
0.9505978893817651;2.476954982271082
1.095269446426212;2.5752850312924576
1.2527640140804523;2.6896565251115447
1.4217443329447592;2.8195470254168615
1.6006700734749315;2.96425631544039
1.7878601422354965;3.1229051134502868
1.9815445836172865;3.2944392124314903
2.17990609634101;3.477640439122856
2.3811124582620655;3.6711450277184943
2.5833416115331937;3.87346910660231
2.7848011383786777;4.083040181022968
2.983743609750337;4.2982328852253495
3.178478973033787;4.517406937470531
3.3673848433208096;4.738945168051872
3.548915309702223;4.961289667688197
3.7216086710601894;5.182974457407795
3.884094370012155;5.402653535331227
4.03509928966516;5.6191236371558615
4.173453505984212;5.831341494912523
4.298095540444103;6.038435750298248
4.408077126535567;6.239713951672715
4.50256748460448;6.434665232003255
4.580857088743866;6.622959336076065
4.642360904431924;6.804442654766478
4.686621074475311;6.979131851297846
4.713309032310695;7.147205548460971
