significant wave height (m);zero-up-crossing period (s)
5.828508944560224;8.503893002056737
5.816283425642325;8.66755050305725
5.7797012775009815;8.804149332398724
5.719045269916965;8.912750027209949
5.634785171405691;8.993078949747133
5.527575497717859;9.045527187461246
5.398252399840106;9.071120061600949
5.247829730789797;9.071460855868509
5.077494340362659;9.048654183508406
4.8886006552970995;9.005215580488542
4.682664607985357;8.943974379547823
4.461356978277712;8.867976720114406
4.226496207253225;8.780394798470303
3.980040724920527;8.684447328241106
3.7240807989162206;8.583334846879003
3.4608298482041775;8.480192137605638
3.1926150591029225;8.378058765390444
2.9218669680887155;8.279867617283172
2.6511074049446974;8.188450385253603
2.38293477919559;8.106558038543396
2.1200050940569435;8.036893296173554
1.8650062442697979;7.982150572023863
1.6206220991245102;7.945056255407423
1.3894817095560899;7.928397642177511
1.1740880769472954;7.935021099177241
0.9767210754013306;7.967767512665566
0.7993116746620085;8.029294087060558
0.643291266509403;8.121705660419778
0.5094317249340988;8.245890043966053
0.39770723882376646;8.400437587101022
0.30722149845207725;8.58007214032781
0.23624276133414407;8.773727035547592
0.18236616765303668;8.962897303218924
0.14278140352294627;9.121665401609006
0.11458430999532569;9.2202038725452
0.09505688351465831;9.232244978738455
0.0818591880852613;9.143583882837701
0.07311494269973526;8.956278071606235
0.06740726579241167;8.685811307104208
0.06371823373194871;8.353965381073062
0.06134558943511916;7.982252561813174
0.059820109751528065;7.58842481943031
0.058835803531087784;7.185719200640748
0.05819658321371949;6.783491278925677
0.05777824249871629;6.38820226854475
0.05750265627363279;6.004285654023989
0.057320893883773115;5.634775853853882
0.05720245893139267;5.281727542348948
0.05712858147471213;4.946487715875694
0.057088136078322096;4.629874523194822
0.057075263087870004;4.332300266033975
0.057088136078322096;4.053861925594789
0.05712858147471213;3.794413144097482
0.05720245893139267;3.553626055719441
0.057320893883773115;3.3310485663977083
0.05750265627363279;3.1261617274068705
0.05777824249871629;2.9384421273308723
0.05819658321371949;2.767435220501548
0.058835803531087784;2.6128463648352147
0.05982010975152807;2.4746551312727885
0.06134558943511917;2.353251071136601
0.06371823373194874;2.2495686469950993
0.06740726579241169;2.16515875155549
0.07311494269973526;2.102081652323636
0.08185918808526134;2.062489935686656
0.09505688351465827;2.0478836425622786
0.1145843099953259;2.0582957037797907
0.14278140352294627;2.091894378934921
0.18236616765303712;2.145328627171871
0.23624276133414426;2.2146345632848856
0.30722149845207725;2.296181146980361
0.397707238823767;2.3872544691586652
0.509431724934099;2.486211488042264
0.6432912665094045;2.5923468723688603
0.7993116746620093;2.705646529723062
0.9767210754013305;2.826542256610988
1.1740880769472966;2.9557165525198172
1.3894817095560892;3.093965023570422
1.620622099124512;3.2421053648734803
1.8650062442697986;3.4009176248241806
2.120005094056942;3.5711024892153254
2.382934779195592;3.7532481061995226
2.6511074049446974;3.947799503083684
2.9218669680887186;4.155027358493676
3.1926150591029225;4.374994836802491
3.4608298482041775;4.607522583872357
3.7240807989162206;4.852153026130534
3.980040724920527;5.108115939515625
4.226496207253225;5.374297918123237
4.461356978277712;5.649218872606358
4.682664607985357;5.931018982599897
4.8886006552970995;6.217459550119151
5.077494340362659;6.505940883249126
5.247829730789797;6.793539629706762
5.398252399840106;7.07706686308857
5.527575497717859;7.353146739653551
5.634785171405691;7.6183137926596745
5.719045269916965;7.869125079837257
5.7797012775009815;8.102281661110737
5.816283425642325;8.314752493025305
