significant wave height (m);wind speed (m/s)
10.490630878389329;24.47939983436889
10.467505115441936;25.240360655077392
10.398318803695227;25.887387249868375
10.283643799910262;26.421953900561917
10.124429628835163;26.846420116327327
9.921998170834435;27.163653054404936
9.67803630840973;27.376775859026537
9.394586613455408;27.489011762203138
9.074036177780151;27.503596344402713
8.719103705528841;27.423736267804372
8.33282499800987;27.2525989965828
7.918536963348681;26.993323280136927
7.4798602715048945;26.649044251391
7.020680740291112;26.222930048686294
6.545129467251688;25.718229194235686
6.057561595155082;25.138329836408705
5.562533384790652;24.486833618766724
5.064776922330296;23.767648539820474
4.56917124549697;22.985106789995346
4.0807078480397445;22.144115133715385
3.6044473163597037;21.25034663433085
3.1454621815925847;20.31048263303544
2.708758944493425;19.332511321748118
2.299169920178821;18.326081112166133
1.9212038884885132;17.302888509174295
1.5788453332956125;16.277044357251352
1.2752983875549477;15.265300900292308
1.0126872843630959;14.286929641598478
0.7917521676453735;13.362924166413764
0.6116125996341208;12.514105589880668
0.4696940242017075;11.757751776853006
0.36189893883445146;11.102813319480218
0.2830388956652777;10.54496299174717
0.22744540049902318;10.064481899479624
0.18960274426001172;9.630414316300346
0.16464394076348826;9.2107118719811
0.14862126685903218;8.782192605175887
0.13855559960156105;8.333894414143682
0.1323315980943491;7.864021615858787
0.12852091790292267;7.3752347737899955
0.1261972727865409;6.871550855682352
0.1247784577320209;6.357137179403517
0.12390685059267527;5.836115848072538
0.12336617452318106;5.312676091166355
0.12302682211070334;4.791195814617281
0.12281142638266654;4.27630198742758
0.12267382530935139;3.772875264950495
0.12258648098442142;3.286012850748625
0.12253307589148187;2.82095329029099
0.12250423075526684;2.382955269359396
0.12249511220489678;1.9771147357300336
0.12250423075526684;1.6081037637421236
0.12253307589148187;1.2798249906467165
0.12258648098442142;0.9950021470451812
0.12267382530935139;0.7547701141518011
0.12281142638266655;0.5583733546954333
0.12302682211070334;0.40309889125174686
0.12336617452318106;0.28452704624965514
0.12390685059267528;0.19707920824962818
0.12477845773202091;0.13472701029109602
0.1261972727865409;0.09167239128524914
0.1285209179029227;0.06284458757228721
0.1323315980943491;0.04415532244689098
0.13855559960156105;0.03254596346748396
0.14862126685903218;0.025910919645111878
0.16464394076348815;0.022989081507732753
0.18960274426001195;0.02329936761211076
0.22744540049902323;0.027172585326846285
0.2830388956652783;0.035895511719707146
0.3618989388344519;0.0519193750533257
0.4696940242017075;0.07900914443204997
0.611612599634122;0.12219357134975331
0.7917521676453741;0.18747416174997897
1.012687284363098;0.2814009561301826
1.2752983875549486;0.4106922214789225
1.578845333295612;0.58201801233061
1.9212038884885159;0.8019564422595892
2.299169920178821;1.0770535149569285
2.708758944493429;1.4138989166971465
3.145462181592586;1.8191496584418705
3.6044473163597006;2.299462253041962
4.080707848039746;2.8613170412605298
4.56917124549697;3.510732788648228
5.064776922330304;4.252878798962119
5.562533384790652;5.091599213104305
6.0575615951551045;6.0288723685613475
6.545129467251688;7.064238210241331
7.020680740291112;8.194238929133082
7.4798602715048945;9.411931836162092
7.918536963348681;10.706548004550111
8.33282499800987;12.063383243218214
8.719103705528841;13.464014099349397
9.074036177780151;14.88691959478696
9.394586613455408;16.30854255463855
9.67803630840973;17.70473048487259
9.921998170834435;19.05236858138875
10.124429628835163;20.330911097840268
10.283643799910262;21.523505226521984
10.398318803695227;22.61751527770654
10.467505115441936;23.604442746901654
