significant wave height (m);wind speed (m/s)
10.490630878389329;24.479399833406195
10.467505115441936;25.240360654189256
10.398318803695227;25.88738724906892
10.283643799910262;26.421953899864118
10.124429628835163;26.846420115743083
9.921998170834435;27.163653053945065
9.67803630840973;27.376775858700768
9.394586613455408;27.48901176202002
9.074036177780151;27.50359634436958
8.719103705528841;27.4237362679272
8.33282499800987;27.252598996866112
7.918536963348681;26.993323280583642
7.4798602715048945;26.64904425200227
7.020680740291112;26.22293004946134
6.545129467251688;25.718229195171595
6.057561595155082;25.13832983750018
5.562533384790652;24.486833620005882
5.064776922330296;23.76764854119653
4.56917124549697;22.985106791494314
4.0807078480397445;22.144115135319698
3.6044473163597037;21.25034663601897
3.1454621815925847;20.31048263478142
2.708758944493425;19.332511323521096
2.299169920178821;18.326081113929853
1.9212038884885132;17.30288851088659
1.5788453332956125;16.27704435886378
1.2752983875549477;15.265300901750043
1.0126872843630959;14.28692964284069
0.7917521676453735;13.362924167375063
0.6116125996341208;12.514105590494475
0.4696940242017075;11.757751777058242
0.36189893883445146;11.102813319232938
0.2830388956652777;10.544962991037377
0.22744540049902306;10.064481898348777
0.18960274426001164;9.63041431484856
0.16464394076348826;9.210711870353435
0.14862126685903218;8.782192603530751
0.13855559960156105;8.333894412620712
0.1323315980943491;7.86402161456118
0.12852091790292267;7.375234772782625
0.1261972727865409;6.871550854998346
0.1247784577320209;6.357137179052499
0.12390685059267527;5.836115848047321
0.12336617452318106;5.312676091447547
0.12302682211070334;4.791195815176265
0.12281142638266654;4.276301988228515
0.12267382530935139;3.772875265951825
0.12258648098442142;3.2860128519044633
0.12253307589148187;2.820953291552598
0.12250423075526684;2.382955270676882
0.12249511220489678;1.9771147370543611
0.12250423075526684;1.60810376502741
0.12253307589148187;1.2798249918527185
0.12258648098442142;0.9950021481397134
0.12267382530935139;0.7547701151127069
0.12281142638266655;0.5583733555116591
0.12302682211070334;0.40309889192314946
0.12336617452318106;0.28452704678545826
0.12390685059267527;0.19707920866581422
0.12477845773202091;0.1347270106073393
0.1261972727865409;0.09167239152206477
0.1285209179029227;0.06284458774889463
0.1323315980943491;0.044155322579988776
0.13855559960156105;0.03254596357086604
0.1486212668590322;0.025910919729921014
0.16464394076348815;0.02298908158313616
0.18960274426001195;0.023299367686226282
0.22744540049902323;0.027172585407762427
0.2830388956652783;0.03589551181637331
0.3618989388344518;0.051919375175969305
0.4696940242017075;0.0790091445917757
0.611612599634122;0.12219357155725266
0.7917521676453741;0.18747416201371986
1.012687284363098;0.2814009564547068
1.2752983875549486;0.410692221863757
1.578845333295612;0.58201801276996
1.9212038884885159;0.8019564427426813
2.299169920178821;1.0770535154687613
2.708758944493429;1.4138989172194274
3.1454621815925856;1.819149658954005
3.6044473163597006;2.299462253522036
4.080707848039746;2.8613170416862714
4.56917124549697;3.510732788997955
5.064776922330304;4.252878799215689
5.562533384790652;5.091599213244021
6.0575615951551045;6.028872368572819
6.545129467251688;7.064238210114243
7.020680740291112;8.194238928861788
7.4798602715048945;9.411931835745978
7.918536963348681;10.706548003993696
8.33282499800987;12.063383242530909
8.719103705528841;13.464014098544984
9.074036177780151;14.88691959388276
9.394586613455408;16.30854255365444
9.67803630840973;17.704730483829923
9.921998170834435;19.052368580309356
10.124429628835163;20.33091109674564
10.283643799910262;21.52350522543271
10.398318803695227;22.61751527664195
10.467505115441936;23.604442745879705
