significant wave height (m);zero-up-crossing period (s)
4.86211218734228;7.528763685081157
4.852401523072651;7.646314854777136
4.823344564848793;7.7519751056807955
4.775166025357075;7.845954605604155
4.708239125264787;7.928575625338359
4.623083653164878;8.000254136757912
4.520363270249494;8.061478885581334
4.400882079065768;8.11278809386729
4.265580479021301;8.154744006264009
4.115530332541155;8.187905580162306
3.9519294639446194;8.212799740696266
3.776095506813582;8.229891785960445
3.589459102872427;8.239555745599914
3.393556433421705;8.242045775944264
3.1900210293172577;8.237470022090193
2.980574752195909;8.225768788184226
2.7670177613978733;8.206699312529746
2.5512171696238917;8.179829900370972
2.3350939367953925;8.144546545211394
2.1206073481333454;8.100075343906502
1.9097361672716264;8.045523802360975
1.704455261135131;7.979943306823991
1.5067062030064537;7.9024133406350385
1.3183601683652475;7.812145225026621
1.1411715174066412;7.7085991565875345
0.9767210754013306;7.591603307536095
0.8263496127561618;7.461458471815261
0.691084677894007;7.319007612246988
0.5715677325483409;7.165648816205809
0.467992802763905;7.0032749288845295
0.3800709925764164;6.834134886017069
0.30703494746802373;6.6606293815938615
0.24769186715151062;6.485072380482573
0.20052318230584465;6.309463097632343
0.16381676330857423;6.135314337201468
0.13580865998987002;5.963571008828001
0.11480995034072863;5.79463100059166
0.09930064810073357;5.628455852300149
0.08798332948040558;5.4647374528084125
0.07979939436469978;5.30307571988461
0.07391733702428382;5.143125762177285
0.06970432298749417;4.984690135035741
0.06669095323626151;4.827753585384896
0.06453615781154667;4.672473649603688
0.06299614453858991;4.519146040046079
0.06189898873590431;4.368161223806114
0.0611249676721211;4.2199628196497265
0.06059198714435351;4.075013016630101
0.06024518614453217;3.933766550723678
0.060049828517824325;3.7966528292720336
0.05998674906006598;3.664065029508962
0.060049828517824325;3.5363548921979624
0.06024518614453217;3.4138321294235983
0.060591987144353515;3.2967676697877275
0.0611249676721211;3.185400278245113
0.061898988735904326;3.079946362097185
0.06299614453858991;2.980612966143325
0.0645361578115467;2.887614002344843
0.06669095323626151;2.801189545890713
0.0697043229874942;2.721627424078427
0.07391733702428385;2.649285235246373
0.07979939436469986;2.584609487423099
0.0879833294804056;2.528147308722126
0.0993006481007336;2.4805461898989964
0.11480995034072869;2.4425393895115413
0.13580865998986985;2.4149185999823817
0.16381676330857453;2.3984990916773192
0.20052318230584476;2.394083445891317
0.24769186715151115;2.402428019936853
0.30703494746802407;2.4242136942160935
0.3800709925764164;2.460021225465391
0.46799280276390565;2.510311571022161
0.5715677325483413;2.5754115727495073
0.6910846778940084;2.6555047146770807
0.8263496127561624;2.750625696606942
0.9767210754013306;2.8606570460164553
1.1411715174066426;2.9853262627655477
1.3183601683652475;3.1242028445441807
1.5067062030064557;3.276695514882369
1.7044552611351316;3.4420506885072486
1.9097361672716255;3.6193534984811544
2.1206073481333463;3.807532602803828
2.3350939367953925;4.0053696091264435
2.551217169623893;4.2115134479437
2.767017761397876;4.424499506922436
2.980574752195912;4.6427728947092675
3.190021029317263;4.864714878333168
3.393556433421705;5.088671350999546
3.5894591028724396;5.312982131007957
3.776095506813582;5.536009946849363
3.9519294639446194;5.756168098882608
4.115530332541155;5.971945972365393
4.265580479021301;6.181931780115806
4.400882079065768;6.38483211111833
4.520363270249494;6.579488036396003
4.623083653164878;6.764887665217304
4.708239125264787;6.9401751495330695
4.775166025357075;7.104656203973552
4.823344564848793;7.257800247799
4.852401523072651;7.3992392908286275
