significant wave height (m);zero-up-crossing period (s)
4.283446918632201;7.469377172830912
4.274565001447673;7.648960343577599
4.247993284201958;7.823363892306511
4.203953406867132;7.9939314380846564
4.142813229336731;8.16219565031804
4.06508453206842;8.329859529629806
3.971419817819229;8.498774057976705
3.8626082337766015;8.670910621080726
3.7395706365196157;8.84832617222506
3.6033538232192805;9.033118618714141
3.455123950369014;9.227369387844286
3.2961591548498883;9.43306961815164
3.127841379513538;9.652026025290517
2.9516473843300224;9.885742385421612
2.769138891301957;10.13527303629665
2.5819517626594504;10.401046208744457
2.3917840422053547;10.682657876435433
2.2003825932676007;10.978641725402031
2.0095279379625675;11.286228310399979
1.821016738282758;11.601116678563685
1.6366411637526603;11.917294170757087
1.4581641819157931;12.226952962240457
1.287289633427438;12.520561594584937
1.1256259050470399;12.787150729713499
0.974642246377603;13.014857794516578
0.8356175121551467;13.191739120738298
0.7095826041402997;13.306799377735024
0.5972603011089623;13.351114743970735
0.49900935697083626;13.318859053662996
0.41478297941794706;13.20801160847691
0.344113613718519;13.02056025787054
0.2861345108131023;12.762122301209246
0.2396426717234405;12.441061943555558
0.20319821575847663;12.067327085168778
0.17524525832199084;11.651295334622906
0.15423337996616063;11.202877301659562
0.13871958477735039;10.73099794352674
0.12743770189232098;10.24343094394629
0.1193319293810914;9.746865471027071
0.1135595440811488;9.247067576918472
0.1094722936828653;8.74903891362095
0.10658655579218712;8.257130743358495
0.10455037304163341;7.7751110655278275
0.10311259703730445;7.306200038577161
0.10209674982959296;6.853090731274406
0.10138034254222848;6.417967582820546
0.10087931128348455;6.002529398865575
0.10053675561994935;5.608019457662379
0.10031506851777727;5.235262669783939
0.10019064634311654;4.884708379897845
0.10015054553392727;4.556476882551605
0.10019064634311654;4.250407702744583
0.10031506851777727;3.9661079387839107
0.10053675561994935;3.7029993409767954
0.10087931128348455;3.4603632245936886
0.10138034254222848;3.237382742607117
0.10209674982959296;3.0331824421609266
0.10311259703730447;2.846865368596307
0.10455037304163341;2.6775482187502977
0.10658655579218713;2.524395111354381
0.10947229368286533;2.3866503360116726
0.11355954408114886;2.2636698535066935
0.11933192938109141;2.154950305047219
0.127437701892321;2.060153010546092
0.1387195847773504;1.9791194140365749
0.15423337996616054;1.9118744788543143
0.17524525832199106;1.858616241095104
0.2031982157584767;1.8196926987779196
0.2396426717234409;1.7955699145456352
0.2861345108131026;1.7867961269341501
0.344113613718519;1.7939656616697044
0.41478297941794756;1.8176845769844159
0.49900935697083654;1.8585382312369023
0.5972603011089634;1.9170596458873401
0.7095826041403002;1.9936968080277666
0.8356175121551467;2.088777204283344
0.9746422463776041;2.2024690310340795
1.1256259050470399;2.3347403727674627
1.2872896334274397;2.4853195467438605
1.4581641819157938;2.653661147758329
1.6366411637526594;2.8389227052613957
1.8210167382827587;3.0399562079371667
2.0095279379625675;3.2553172358655913
2.200382593267602;3.48329240947626
2.391784042205357;3.721943726578136
2.581951762659453;3.9691665001961995
2.7691388913019614;4.22275632120991
2.9516473843300224;4.480479899821206
3.127841379513549;4.740144786425248
3.2961591548498883;4.999663706921913
3.455123950369014;5.25711036331949
3.6033538232192805;5.510764818716204
3.7395706365196157;5.759147802885552
3.8626082337766015;6.0010442931333365
3.971419817819229;6.235517464036564
4.06508453206842;6.4619145397619135
4.142813229336731;6.6798662506185895
4.203953406867132;6.889281545307097
4.247993284201958;7.090339005807969
4.274565001447673;7.283476113574035
