significant wave height (m);zero-up-crossing period (s)
1.0356836146577961;11.811538968113439
1.0778336266029354;11.824712185880363
1.1217970880408463;11.834092325784553
1.1676371530966527;11.83966672171688
1.2154177938081563;11.841431178247136
1.2652036822537465;11.839390361707723
1.317060060134035;11.833558168647349
1.3710525953098807;11.823958067087268
1.4272472248294934;11.810623405852603
1.485709984013594;11.793597687284057
1.546506821210615;11.772934798541664
1.6097033978838817;11.748699197039606
1.6753648737500282;11.720966045534336
1.743555676752719;11.689821292773543
1.814339257728397;11.655361695944322
1.8877778297013408;11.617694781617047
1.9639320918339114;11.576938742313695
2.042860938154579;11.533222266517125
2.124621151291024;11.486684300569104
2.2092670815482185;11.43747374157141
2.296850311791738;11.385749061260572
2.38741930872415;11.331677861558571
2.4810190612770335;11.275436363386522
2.5776907069821156;11.217208831132302
2.6774711473317927;11.157186935996197
2.780392653291141;11.095569062259367
2.88648246227923;11.032559561235619
2.9957623680965493;10.968367958399632
3.1082483054362218;10.903208119766314
3.223949930778036;10.837297384125598
3.3428702016252467;10.77085566815763
3.4650049562024843;10.704104551723958
3.5903424958878776;10.63726635081873
3.7188631728015538;10.570563185686034
3.8505389851143925;10.504216051519498
3.985333182773587;10.438443898930794
4.1231998864627375;10.373462731025043
4.26408372272244;10.309484723446204
4.407919478250674;10.246717373192128
4.554631776477901;10.18536268132436
4.704134779568801;10.125616373971338
4.856331919038917;10.067667165221936
5.011115658186581;10.011696064684694
5.168367289530064;9.957875731639271
5.327956770401685;9.906369876871098
5.489742599785304;9.857332712462561
5.653571739390196;9.810908449043676
5.819279581829891;9.767230839292111
5.986689968620842;9.726422765835753
6.155615260528962;9.688595871161318
6.3258564625784635;9.653850226681344
6.497203405784567;9.622274037766022
6.6694349874013135;9.593943381311359
6.842319471156719;9.568921972293055
7.015614848624834;9.547260955746074
7.189069262503865;9.528998720710321
7.362421492204667;9.514160732889442
7.5354015017117435;9.502759383073167
7.707731049285866;9.494793848770229
7.879124358092164;9.490249966972492
8.049288846410885;9.48910011651835
8.217925915595048;9.49130310912617
8.384731793476757;9.496804088819598
8.549398430437833;9.505534440150084
8.711614444909113;9.517411706330378
8.871066114554317;9.532339519102006
9.027438409010946;9.550207542880226
9.180416059557233;9.570891436406853
9.329684660694584;9.594252835813618
9.474931798285123;9.620139363635449
9.615848198438577;nan
9.752128891152784;nan
9.883474382320237;nan
10.009591827548798;nan
10.130196201080336;nan
10.245011452862256;nan
10.353771646913588;nan
10.456222073882437;nan
10.552120330983863;nan
10.641237362442675;nan
10.723358453638749;nan
10.798284172647492;nan
10.865831252895028;nan
10.92583341104052;nan
10.978142094513247;nan
11.022627153884983;nan
11.059177435143543;nan
11.08770128806336;nan
11.108126987043715;nan
11.120403061546417;nan
11.124498533683225;nan
11.120403061546417;nan
11.108126987043715;nan
11.08770128806336;nan
11.059177435143543;nan
11.022627153884983;nan
10.978142094513247;nan
10.92583341104052;nan
10.865831252895028;nan
10.798284172647492;nan
10.723358453638749;nan
10.641237362442675;nan
10.552120330983863;nan
10.456222073882437;nan
10.353771646913588;nan
10.245011452862256;nan
10.130196201080336;nan
10.009591827548798;nan
9.883474382320237;nan
9.752128891152784;nan
9.615848198438577;nan
9.474931798285123;9.574527259634273
9.329684660694584;9.46905484035185
9.180416059557233;9.357647997879766
9.027438409010946;9.24053880838528
8.871066114554317;9.117987425567737
8.711614444909113;8.990280200444571
8.549398430437833;8.857727550363865
8.384731793476757;8.720661602415165
8.217925915595048;8.579433640424556
8.049288846410885;8.434411388195862
7.879124358092164;8.285976164418855
7.707731049285866;8.134519946810338
7.5354015017117435;7.980442384332883
7.362421492204667;7.824147796848658
7.189069262503865;7.666042201225732
7.015614848624834;7.506530401778153
6.842319471156719;7.346013180982317
6.6694349874013135;7.18488462380722
6.497203405784567;7.023529605707096
6.3258564625784635;6.862321470570571
6.155615260528962;6.7016199207000176
5.986689968620842;6.541769136430876
5.819279581829891;6.383096138343813
5.653571739390196;6.2259094003561
5.489742599785304;6.070497717378489
5.327956770401685;5.91712932683597
5.168367289530064;5.766051279247423
5.011115658186581;5.6174890493400245
4.856331919038917;5.471646375893766
4.704134779568801;5.328705315722004
4.554631776477901;5.188826494920774
4.407919478250674;5.05214953877572
4.26408372272244;4.918793660493137
4.1231998864627375;4.788858388201013
3.985333182773587;4.662424409415824
3.8505389851143925;4.539554512345775
3.7188631728015538;4.4202946039539945
3.5903424958878776;4.304674785579819
3.4650049562024843;4.192710468055412
3.3428702016252467;4.084403509602206
3.2239499307780393;3.97974336129046
3.1082483054362218;3.878708206443269
2.9957623680965493;3.781266082015867
2.8864824622792273;3.6873759716385788
2.7803926532911425;3.596988861640929
2.677471147331794;3.5100487529436206
2.5776907069821156;3.4264936231899967
2.4810190612770366;3.3462563348698766
2.387419308724149;3.2692654864527646
2.2968503117917396;3.1954462046861187
2.2092670815482185;3.12472087722298
2.124621151291024;3.057009825622002
2.042860938154578;2.9922319195139346
1.9639320918339114;2.9303051333578063
1.8877778297013412;2.8711470477240333
1.814339257728397;2.814675297449552
1.7435556767527196;2.760807969321011
1.6753648737500282;2.7094639521662316
1.6097033978838824;2.6605632423817247
