significant wave height (m);wind speed (m/s)
1.577815739125867;15.82049490922106
1.6625987842695227;16.08627494113384
1.7499241119788507;16.35249289378363
1.8397337682056731;16.618848164930103
1.9319653182659997;16.88505124727122
2.026552210089346;17.1508238599325
2.1234241256952715;17.415898953879523
2.222507318750052;17.68002061246793
2.3237249366453248;17.942943866020563
2.4269973260578674;18.204434437231303
2.532242321394767;18.464268432142482
2.639375515903368;18.722231989477518
2.7483105155346506;18.978120899358505
2.85895917589735;19.231740200818912
2.9712318228345524;19.482903766071235
3.0850374573009556;19.731433878151684
3.2002839453240925;19.977160807441102
3.3168781939027605;20.21992239152899
3.4347263137365003;20.45956362199674
3.5537337696965876;20.69593624097925
3.6738055199462987;20.92889834962167
3.7948461446005317;21.15831403009277
3.916759964785557;21.38405298227754
4.0394511529220285;21.605990175911327
4.162823835010826;21.82400551857876
4.286782185653975;22.0379835397599
4.411230516493494;22.247813090858457
4.536073358700891;22.45338706100741
4.661215540100404;22.65460210829794
4.786562257460286;22.85135840597144
4.9120191444399275;23.04355940305903
5.037492335635651;23.23111159887547
5.162888527126144;23.41392433075644
5.288115033878783;23.591909574405335
5.413079844341353;23.764981756196963
5.537691672509702;23.933057576808693
5.661860007730209;24.096055845539922
5.785495162467399;24.25389732471123
5.9085083182406635;24.406504583552792
6.030811569909939;24.55380186101781
6.1523179684686955;24.695714936987034
6.2729415624825435;24.8321710113616
6.392597438294773;24.963098590578966
6.511201759103139;25.088427381116528
6.62867180299848;25.208088189588487
6.744926000043445;25.322012829079142
6.8598839684563675;25.430134031390704
6.973466549957445;25.53238536492839
7.085595844323106;25.62870115798101
7.196195243187993;25.719016427200952
7.3051894631253695;25.80326681112583
7.412504578032613;25.881388508633247
7.518068050839162;25.95331822225868
7.62180876455391;26.018993106361336
7.723657052661704;26.078350720168235
7.8235447288753965;26.13132898577907
7.921405116246793;26.177866151270393
8.017173075637356;26.217900759096377
8.110785033547444;26.251371620046264
8.20217900930089;26.27821779308498
8.29129464157238;26.29837857146314
8.378073214265392;26.311793475591017
8.462457681713508;26.318402253202258
8.544392693210385;26.318144887469824
8.623824616854279;26.310961613802505
8.70070156268669;26.296792946141153
8.774973405133547;26.275579713723097
8.846591804715162;26.247263109333907
8.915510229025415;26.21178475023497
8.981683972974203;26.169086753069607
9.045070178257063;26.119111824137196
9.10562785207277;26.061803366638983
9.16331788504808;25.99710560654661
9.218103068373654;25.924963738944125
9.269948110125474;25.8453240967848
9.31881965080581;25.758134344214504
9.364686278003905;25.66334369654331
9.407518540266976;25.5609031693129
9.447288960105134;25.450765858753385
9.48397204614186;25.33288725609442
9.517544304408496;25.20722559818707
9.547984248748849;25.073742256809517
9.575272410363846;24.932402169017664
9.599391346465541;24.783174310645986
9.620325648030983;24.62603221483312
9.638061946646834;24.46095453708594
9.652588920480538;24.2879256679775
9.663897299334332;24.106936393857385
9.671979868744346;23.917984605207664
9.676831473223869;23.7210760515498
9.678449018571959;23.516225140495052
9.676831473223869;23.303455777364704
9.671979868744346;23.082802240566796
9.663897299334332;22.854310086053594
9.652588920480538;22.61803707284098
9.638061946646834;22.37405409948235
9.620325648030983;22.122446139719624
9.599391346465541;21.863313163777892
9.575272410363846;21.596771029786947
9.547984248748849;21.3229523284051
9.517544304408496;21.042007162393233
9.48397204614186;20.754103841799918
9.447288960105134;20.45942947494261
9.407518540266976;20.158190435375612
9.364686278003905;19.850612685685537
9.31881965080581;19.53694194017405
9.269948110125474;19.217443650570594
9.218103068373654;18.892402801572874
9.16331788504808;18.562123506345575
9.10562785207277;18.226928396135992
9.045070178257063;17.88715780231095
8.981683972974203;17.54316873400625
8.915510229025415;17.19533365915468
8.846591804715162;16.84403910138426
8.774973405133547;16.48968406959564
8.70070156268669;16.132678340957007
8.623824616854279;15.77344062120675
8.544392693210385;15.412396608686603
8.462457681713508;15.04997699010004
8.378073214265392;14.686615396709977
8.29129464157238;14.322746349589146
8.20217900930089;13.958803221531557
8.110785033547444;13.59521624160138
8.017173075637356;13.232410566028667
7.921405116246793;12.870804436427981
7.8235447288753965;12.51080744334094
7.723657052661704;12.152818909885687
7.62180876455391;11.797226407114442
7.518068050839162;11.444404409546685
7.412504578032613;11.094713096395019
7.305189463125499;10.748497301295423
7.196195243187993;10.406085610936291
7.085595844323106;10.067789610883903
6.973466549957445;9.73390327511583
6.8598839684563675;9.404702494317696
6.744926000043445;9.080444736829891
6.62867180299848;8.761368835236613
6.511201759103139;8.447694890938704
6.392597438294773;8.139624288607358
6.2729415624825435;7.837339812153438
6.1523179684686955;7.541005853727864
6.030811569909939;7.250768707275542
5.9085083182406635;6.966756938263767
5.785495162467384;6.6890818213820555
5.661860007730209;6.417837838244842
5.537691672509702;6.153103227402712
5.413079844341353;5.894940579277029
5.288115033878783;5.6433974689593684
5.162888527126144;5.3985071201608035
5.037492335635651;5.160289093944741
4.9120191444399275;4.928749996229735
4.786562257460286;4.703884198400234
4.6612155401004;4.485674565709981
4.536073358700895;4.274093188503826
4.41123051649349;4.069102111615429
4.286782185653975;3.8706540576204667
4.162823835010826;3.678693139934802
4.0394511529220285;3.493155562045402
3.916759964785559;3.3139702994458844
3.7948461446005317;3.141059761119702
3.6738055199463;2.974340427671329
3.5537337696965876;2.813723463449654
3.434726313736501;2.659115300239685
3.3168781939027583;2.510418190319011
3.2002839453240925;2.367530726887337
3.0850374573009587;2.2303483300823634
2.9712318228345524;2.0987636969978194
2.8589591758973514;1.9726672143227502
2.74831051553465;1.8519473324310425
2.6393755159033687;1.7364908999722997
2.5322423213947656;1.6261834582557964
2.4269973260578688;1.5209094949869286
2.3237249366453234;1.4205526572169984
2.222507318750052;1.3249959237122242
2.1234241256952733;1.2341217373436202
2.026552210089346;1.147812098555066
1.931965318266001;1.065948621488275
1.8397337682056731;0.9884125549360717
1.7499241119788511;0.9150847709611926
1.6625987842695222;0.8458457247544288
1.5778157391258678;0.7805753901064784
1.4956280777418267;0.7191531757177617
1.416083670789173;0.661457828448239
1.339224779581392;0.6073673304835625
1.265087681138985;0.5567587982242472
1.193702303014851;0.50950839144006
1.1250918744960283;0.4654912418127367
1.0592726014859533;0.4245814103491961
0.9962533729453577;0.3866518832129621
0.9360355071827922;0.3515746152226175
0.8786125464878168;0.31922062953795616
0.8239701085439665;0.2894601808466973
0.7720858027016801;0.2621629876487404
0.7229292185007092;0.2371985370138642
0.676461992786998;0.21443646250369697
0.6326379603689798;0.19374699288569844
0.591403391421014;0.175001465958129
0.5526973168091083;0.158072898427515
0.5164519402508119;0.14283659954728248
0.48259313381336755;0.12917081337354025
0.45104101080595865;0.11695737226007251
0.4217105677485464;0.10608234281665666
0.3945123849214065;0.09643664516391563
0.36935337313099903;0.08791662703429041
0.34613755287143144;0.0804245761038231
0.3247668510965852;0.07386915680552579
0.30514190039836114;0.0681657615873537
0.2871628255312323;0.0632367708683108
0.2707300029183717;0.05901172049013464
0.25574477997387046;0.05542737991203337
0.24211014270457196;0.05242774842066792
0.22973132201807925;0.04996397994779536
0.21851633135098153;0.04799424950531152
0.20837643052882007;0.046483575660924495
0.19922651306528952;0.04540361388641731
0.19098541630158586;0.04473243510250966
0.18357615579249276;0.044454302475323226
0.1769260870981052;0.04455945768490343
0.1709669995947721;0.04504392569322853
0.16563514805263257;0.04590934468133548
0.1608712285363632;0.0471628254649487
0.15662030568329063;0.04881684245631907
0.1528316986249809;0.05088915619450905
0.14945883278021252;0.05340276565563866
0.1464590645000624;0.0563858869864616
0.14379348513319312;0.05987195396651026
0.14142671054440423;0.06389963437318695
0.1393266615025328;0.06851285547644649
0.13746433969107927;0.07376083110625996
0.13581360341756743;0.0796980821073887
0.13435094643106907;0.08638444152402025
0.1330552826213771;0.09388503555455788
0.1319077387825021;0.1022702312069984
0.13089145708720684;0.11161554169718983
0.12999140844374363;0.12200148099833136
0.1291942174929335;0.133513359601618
0.12848799965261837;0.1462410145107004
0.12786221032464654;0.1602784677821198
0.12730750614278658;0.17572350954132868
0.12681561795322355;0.192677203332379
0.12637923507698234;0.21124331386138742
0.12599190029998292;0.23152765960982966
0.12564791496578992;0.253637395342507
0.125342253503082;0.27768023211642534
0.12507048669945411;0.3037636048958369
0.12482871303088178;0.33199380017237734
0.12461349736804846;0.3624750579541967
0.12442181640332328;0.3953086640101219
0.12425101017254883;0.4305920492377736
0.12409873908150769;0.4684179133987839
0.12396294588597796;0.5088733901930704
0.12384182211504623;0.5520392697285489
0.12373377846855137;0.597989292921806
0.12363741876021307;0.6467895303142406
0.12355151701742981;0.6984978553129033
0.12347499738640041;0.7531635190937432
0.12340691652678805;0.8108268314782265
0.12334644821340013;0.8715189491551911
0.12329286989320715;0.9352617698036366
0.12324555097445598;1.0020679280971112
0.12320394265070118;1.071940887331515
0.12316756908638195;1.1448751185831518
0.12313601981224563;1.220856357910973
0.12310894319861729;1.2998619311770683
0.12308604089240947;1.3818611355577617
0.12306706312003587;1.4668156667193666
0.12305180477321773;1.554680080887028
0.12304010220823618;1.645402281582452
0.1230318307016639;1.7389240215813735
0.12302690251718466;1.8351814115799354
0.12302526554894855;1.9341054280994612
0.12302690251718466;2.0356224142463035
0.1230318307016639;2.1396545680311996
0.12304010220823618;2.2461204140021236
0.12305180477321773;2.3549352549274567
0.12306706312003587;2.466011601160856
0.12308604089240947;2.5792595761128365
0.12310894319861729;2.6945872969391926
0.12313601981224563;2.811901230131394
0.12316756908638195;2.931106522161141
0.12320394265070118;3.0521073056949075
0.12324555097445598;3.1748069821618827
0.12329286989320715;3.2991084816375387
0.12334644821340013;3.4249145011038067
0.12340691652678805;3.5521277221734673
0.12347499738640041;3.6806510093293694
0.12355151701742981;3.810387589635815
0.12363741876021307;3.941241214737689
0.12373377846855137;4.073116305780549
