significant wave height (m);wind speed (m/s)
1.577815739125867;16.892045310095252
1.6795359716891678;17.20380242849286
1.7848922145784085;17.517257368688938
1.8937989228235117;17.831899072585742
2.0061634573923004;18.147244524324165
2.1218868639347996;18.46283822311019
2.2408646060109407;18.778251389438037
2.362987249151529;19.09308097382857
2.4881410939371658;19.406948525162157
2.616208757774512;19.719498966760145
2.7470697062280087;20.030399319363116
2.880600735660498;20.339337399464178
3.016676409584995;20.64602052143649
3.155169451569766;20.95017421784664
3.2959510978064395;21.251540995709572
3.4388914125798604;21.54987913704547
3.5838595698989555;21.844961551472963
3.7307241044862023;22.136574686482437
3.8793531352015953;22.4245174962214
4.029614563813696;22.708600471822525
4.181376251840091;22.988644731863594
4.334506177974544;23.264481172585178
4.4888725784068;23.53594967551375
4.644344072131012;23.802898370727824
4.800789773134147;24.06518295289187
4.958079391161001;24.322666047000613
5.116083322568863;24.575216621413368
5.274672732614713;24.822709444557773
5.433719630360873;25.065024582779568
5.593096937242163;25.30204693614447
5.7526785502078335;25.53366580949519
5.912339400234935;25.75977451593491
6.071955506905164;25.980270010305723
6.231404029643973;26.195052550045247
6.3905633161376665;26.404025381296435
6.5493129483717905;26.60709444797076
6.70753378666796;26.804168121892616
6.865108012041524;26.995156952073557
7.021919167150273;27.17997343142535
7.1778521960637205;27.35853177932818
7.332793483041371;27.530747738564546
7.486630890478414;27.69653838527999
7.639253796145725;27.85582195073049
7.790553129829809;28.008517653685466
7.9404214094519885;28.154545542448425
8.088752776734504;28.29382634556902
8.235443032456415;28.42628133039019
8.380389671337904;28.551832168675364
8.52349191657547;28.670400808640707
8.664650754037016;28.781909352790606
8.803768966124238;28.886279941041124
8.940751165304059;28.98343463870146
9.075503827293021;29.07329532893916
9.207935323884287;29.155783609454563
9.337955955403912;29.230820693169832
9.46547798277591;29.29832731282057
9.590415659155022;29.35822362940105
9.71268526113706;29.410429144587855
9.832205119507096;29.45486261730031
9.948895649425921;29.491441984592957
10.062679380209651;29.520084287549423
10.173480984409162;29.54070560237142
10.2812273064677;29.553220977791728
10.385847390581493;29.55754437922187
10.487272508093708;29.55358864119075
10.585436184083093;29.541265428940108
10.680274223354024;29.520485211012318
10.771724735514303;29.491157244238558
10.85972815968084;29.45318957395318
10.944227287788268;29.406489050534418
11.025167287787413;29.350961366757637
11.102495725533007;29.286511117593147
11.176162585777835;29.213041886634773
11.246120292788227;29.13045636392066
11.312323729410085;29.03865649825706
11.37473025581336;28.937543690769864
11.43329972633378;28.827019033392073
11.487994507217675;28.706983602135914
11.538779490974289;28.57733880661476
11.585622111469672;28.437986808500195
11.628492357713217;28.288831014323037
11.667362785260202;28.129776649772086
11.702208529741565;27.960731429936416
11.733007314604357;27.781606324734557
11.75973946295076;27.5923164408512
11.782387904381396;27.392782017743272
11.800938182317491;27.182929552694205
11.815378460579417;26.962693060561246
11.825699527853459;26.732015472169103
11.831894801618137;26.490850176740754
11.833960332180334;26.23916270976488
11.831894801618137;25.976932577042568
11.825699527853459;25.70415521990721
11.815378460579417;25.42084409300418
11.800938182317491;25.127032852067675
11.782387904381396;24.822777614136044
11.75973946295076;24.508159264055326
11.733007314604357;24.183285766632636
11.702208529741565;23.848294435405467
11.667362785260202;23.503354105711203
11.628492357713217;23.148667153782718
11.585622111469672;22.78447129152803
11.538779490974289;22.41104108178969
11.487994507217675;22.028689097057544
11.43329972633378;21.637766669161614
11.37473025581336;21.238664169650097
11.312323729410085;20.83181077718842
11.246120292788227;20.417673702443015
11.176162585777835;19.996756849263065
11.102495725533007;19.569598917986518
11.025167287787413;19.136770966473982
10.944227287788268;18.698873467268296
10.85972815968084;18.256532912400036
10.771724735514303;17.810398034100913
10.680274223354024;17.361135718593474
