hs;ws
8.566961027261414;3.3804253846153847
8.9775589137598;4.475553846153845
9.312584313169017;5.570682307692307
9.69421056296412;6.665810769230769
10.11976111941897;7.76093923076923
10.59066700913115;8.856067692307692
11.094429991428376;9.951196153846153
11.618471718215842;11.046324615384613
12.150326836437966;12.141453076923074
12.677829621639766;13.236581538461538
13.189291390276983;14.33171
13.67366612899783;15.42683846153846
14.120702006383642;16.52196692307692
14.521076692652473;17.617095384615382
14.866514701204224;18.712223846153844
15.149885277835;19.807352307692305
15.365279693879264;20.902480769230767
15.508067143125789;21.99760923076923
15.574928793624771;23.09273769230769
15.563869898921357;24.187866153846148
15.37755100633313;25.28299461538461
15.097657193116968;26.378123076923075
14.46991070614532;27.78668811326461
13.591629914504223;28.316064219784877
12.678819975129587;28.597852379592872
11.752515723847203;28.739996993147727
10.817495697980696;28.741125387018414
9.882414619395322;28.741125387018414
8.9412325481085;28.600724326859815
7.981158958130031;28.07329420006845
6.97401304196366;26.898580091851453
5.744132499619501;25.28299461538461
4.9944339661993;24.187866153846148
4.3633569316976955;23.09273769230769
3.8057816611427615;21.99760923076923
3.3012514005955693;20.902480769230767
2.869425837757732;19.807352307692305
2.4817871382552266;18.712223846153844
2.1128220417239767;17.617095384615382
1.8156000870217457;16.52196692307692
1.5856733502335045;15.42683846153846
1.3929465387033955;14.33171
1.213166226515117;13.236581538461538
1.0471013552177795;12.141453076923074
0.8951816607779288;11.046324615384613
0.7574964715053968;9.951196153846153
0.6338000088059632;8.856067692307692
0.5235230360665685;7.76093923076923
0.4257905920192209;6.665810769230769
0.33944544088709705;5.570682307692307
0.286210875021291;4.475553846153845
0.24611643512053621;3.3804253846153847
0.2127721166553141;2.285296923076923
0.2084809215887826;1.1901684615384616
0.49037385934164096;0.15033700554222562
0.8029607937297106;0.1064418755257295
1.1155780295328759;0.10644187552572927
1.4281952653360412;0.10644187552572902
1.7408125011392066;0.10644187552572877
2.053429736942372;0.10644187552572852
2.3660469727455373;0.10644187552572827
2.6786642085487027;0.10644187552572802
2.991281444351868;0.10644187552572779
3.3038986801550334;0.10644187552572754
3.616515915958199;0.10644187552572729
3.929133151761364;0.10644187552572704
4.24175038756453;0.10644187552572679
4.554367623367695;0.10644187552572654
4.86698485917086;0.10644187552572629
5.179686307408616;0.11956302484342479
5.493940471527851;0.26170763839828365
5.809666017065356;0.4038522519531421
6.127069949523341;0.5459968655080012
6.44635881534989;0.6881414790628598
6.767738625520606;0.8302860926177179
7.091414779264985;0.9724307061725771
7.431377932744551;1.258739791796449
7.807640311806937;1.742986217808673
