hs;ws
2.575313145771655;3.470690769230769
2.8352516799790775;4.596841025641026
3.1235265773151353;5.722991282051282
3.43070728753384;6.849141538461539
3.7784174505827055;7.975291794871795
4.1684410985963805;9.101442051282051
4.564916870548578;10.227592307692309
4.9678781619140535;11.353742564102562
5.3977775090027;12.47989282051282
5.822232851095393;13.606043076923076
6.234737346297677;14.732193333333333
6.641677510341638;15.858343589743589
7.013470333647;16.984493846153846
7.3748763952698635;18.110644102564102
7.68752086075506;19.236794358974358
7.831259974655139;20.362944615384613
7.819112437075034;21.48909487179487
7.61379969656806;22.44691743001071
7.248748071317957;22.95438723028264
6.8112744856613885;23.135033469923208
6.340945183699141;23.13791307987842
5.8510169302317365;23.00893254494832
5.34685410761742;22.75854725298261
4.828077600820354;22.35981625871285
4.30062069131228;21.829461180860132
3.762528368933365;21.119374638647116
3.2111819842747225;20.15587104213513
2.7832665659068705;19.236794358974358
2.3507996757789904;18.110644102564102
1.9839965409985418;16.984493846153846
1.6884737142187354;15.858343589743589
1.42326658158837;14.732193333333333
1.2089215271533036;13.606043076923076
1.0121630411635154;12.47989282051282
0.8333884184496342;11.353742564102562
0.6776094887715988;10.227592307692309
0.5606189434615719;9.101442051282051
0.4565860133242821;7.975291794871795
0.36465326558185335;6.849141538461539
0.28367158018191285;5.722991282051282
0.21876436259606574;4.596841025641026
0.1737306551791494;3.470690769230769
0.14963227604631424;2.3445405128205126
0.15711524858611733;1.2183902564102564
0.25125338824610755;0.37589429429802224
0.42229130299038553;0.2900782412793155
0.5934078748928736;0.29007824127931525
0.7645244467953618;0.29007824127931503
0.9356410186978498;0.2900782412793148
1.1067575906003377;0.2900782412793146
1.27842280344685;0.4031143457155511
1.4505703640157286;0.5320948806456522
1.6232390422449503;0.6610754155757534
1.7973148758082687;0.8396725477954565
1.9756428139429285;1.150050727497416
2.1661090638521125;1.6983150526098865
2.3915615231858096;2.648809285811463
