significant wave height (m);zero-up-crossing period (s)
0.15000000000000002;4.05
0.15000000000000002;4.0
0.15000000000000002;3.95
0.15000000000000002;3.9000000000000004
0.15000000000000002;3.85
0.15000000000000002;3.8000000000000003
0.15000000000000002;3.75
0.15000000000000002;3.7
0.15000000000000002;3.6500000000000004
0.15000000000000002;3.6
0.15000000000000002;3.5500000000000003
0.15000000000000002;3.5
0.15000000000000002;3.45
0.15000000000000002;3.4000000000000004
0.15000000000000002;3.35
0.15000000000000002;3.3000000000000003
0.15000000000000002;3.25
0.15000000000000002;3.2
0.15000000000000002;3.1500000000000004
0.15000000000000002;3.1
0.15000000000000002;3.0500000000000003
0.15000000000000002;3.0
0.15000000000000002;2.95
0.15000000000000002;2.9000000000000004
0.15000000000000002;2.85
0.15000000000000002;2.8000000000000003
0.15000000000000002;2.75
0.15000000000000002;2.7
0.15000000000000002;2.6500000000000004
0.15000000000000002;2.6
0.15000000000000002;2.5500000000000003
0.15000000000000002;2.5
0.15000000000000002;2.45
0.15000000000000002;2.4000000000000004
0.15000000000000002;2.35
0.2;2.35
0.2;2.3000000000000003
0.2;2.25
0.2;2.2
0.2;2.15
0.2;2.1
0.2;2.0500000000000003
0.2;2.0
0.25;2.0
0.25;1.9500000000000002
0.25;1.9000000000000001
0.25;1.85
0.30000000000000004;1.85
0.30000000000000004;1.8
0.35000000000000003;1.8
0.4;1.8
0.45;1.8
0.5;1.8
0.5;1.85
0.55;1.85
0.6000000000000001;1.85
0.6000000000000001;1.9000000000000001
0.65;1.9000000000000001
0.65;1.9500000000000002
0.7000000000000001;1.9500000000000002
0.75;1.9500000000000002
0.75;2.0
0.8;2.0
0.8;2.0500000000000003
0.8500000000000001;2.0500000000000003
0.8500000000000001;2.1
0.9;2.1
0.9;2.15
0.9500000000000001;2.15
1.0;2.15
1.0;2.2
1.05;2.2
1.05;2.25
1.1;2.25
1.1;2.3000000000000003
1.1500000000000001;2.3000000000000003
1.1500000000000001;2.35
1.2000000000000002;2.35
1.2000000000000002;2.4000000000000004
1.25;2.4000000000000004
1.25;2.45
1.3;2.45
1.35;2.45
1.35;2.5
1.4000000000000001;2.5
1.4000000000000001;2.5500000000000003
1.4500000000000002;2.5500000000000003
1.4500000000000002;2.6
1.5;2.6
1.5;2.6500000000000004
1.55;2.6500000000000004
1.55;2.7
1.6;2.7
1.6;2.75
1.6500000000000001;2.75
1.6500000000000001;2.8000000000000003
1.7000000000000002;2.8000000000000003
1.75;2.8000000000000003
1.75;2.85
1.8;2.85
1.8;2.9000000000000004
1.85;2.9000000000000004
1.85;2.95
1.9000000000000001;2.95
1.9000000000000001;3.0
1.9500000000000002;3.0
1.9500000000000002;3.0500000000000003
2.0;3.0500000000000003
2.0;3.1
2.0500000000000003;3.1
2.1;3.1
2.1;3.1500000000000004
2.15;3.1500000000000004
2.15;3.2
2.2;3.2
2.2;3.25
2.25;3.25
2.25;3.3000000000000003
2.3000000000000003;3.3000000000000003
2.3000000000000003;3.35
2.35;3.35
2.4000000000000004;3.35
2.4000000000000004;3.4000000000000004
2.45;3.4000000000000004
2.45;3.45
2.5;3.45
2.5;3.5
2.5500000000000003;3.5
2.5500000000000003;3.5500000000000003
2.6;3.5500000000000003
2.6;3.6
2.6500000000000004;3.6
2.7;3.6
2.7;3.6500000000000004
2.75;3.6500000000000004
2.75;3.7
2.8000000000000003;3.7
2.8000000000000003;3.75
2.85;3.75
2.85;3.8000000000000003
2.9000000000000004;3.8000000000000003
2.95;3.8000000000000003
2.95;3.85
3.0;3.85
3.0;3.9000000000000004
3.0500000000000003;3.9000000000000004
3.0500000000000003;3.95
3.1;3.95
3.1;4.0
3.1500000000000004;4.0
3.2;4.0
3.2;4.05
3.25;4.05
3.25;4.1000000000000005
3.3000000000000003;4.1000000000000005
3.3000000000000003;4.15
3.35;4.15
3.35;4.2
3.4000000000000004;4.2
3.45;4.2
3.45;4.25
3.5;4.25
3.5;4.3
3.5500000000000003;4.3
3.5500000000000003;4.3500000000000005
3.6;4.3500000000000005
3.6500000000000004;4.3500000000000005
3.6500000000000004;4.4
3.7;4.4
3.7;4.45
3.75;4.45
3.75;4.5
3.8000000000000003;4.5
3.85;4.5
3.85;4.55
3.9000000000000004;4.55
3.9000000000000004;4.6000000000000005
3.95;4.6000000000000005
3.95;4.65
4.0;4.65
4.05;4.65
4.05;4.7
4.1000000000000005;4.7
4.1000000000000005;4.75
4.15;4.75
4.15;4.800000000000001
4.2;4.800000000000001
4.25;4.800000000000001
4.25;4.8500000000000005
4.3;4.8500000000000005
4.3;4.9
4.3500000000000005;4.9
4.3500000000000005;4.95
4.4;4.95
4.45;4.95
4.45;5.0
4.5;5.0
4.5;5.050000000000001
4.55;5.050000000000001
4.6000000000000005;5.050000000000001
4.6000000000000005;5.1000000000000005
4.65;5.1000000000000005
4.65;5.15
4.7;5.15
4.7;5.2
4.75;5.2
4.800000000000001;5.2
4.800000000000001;5.25
4.8500000000000005;5.25
4.8500000000000005;5.300000000000001
4.9;5.300000000000001
4.95;5.300000000000001
4.95;5.3500000000000005
5.0;5.3500000000000005
5.0;5.4
5.050000000000001;5.4
5.1000000000000005;5.4
5.1000000000000005;5.45
5.15;5.45
5.15;5.5
5.2;5.5
5.2;5.550000000000001
5.25;5.550000000000001
5.300000000000001;5.550000000000001
5.300000000000001;5.6000000000000005
5.3500000000000005;5.6000000000000005
5.3500000000000005;5.65
5.4;5.65
5.45;5.65
5.45;5.7
5.5;5.7
5.5;5.75
5.550000000000001;5.75
5.6000000000000005;5.75
