wind speed (m/s);significant wave height (m)
20.1;1.5344716492352066
20.650000000000002;1.6948129197734594
21.35;1.8732424905583058
22.0;2.0683641069386804
22.55;2.27631538569493
23.200000000000003;2.506648895789647
23.650000000000002;2.7409814932501217
24.25;3.003787599951771
24.700000000000003;3.2709431508870104
25.25;3.5667276495105433
25.700000000000003;3.870189564744556
26.1;4.185670251005425
26.55;4.528473474526975
26.950000000000003;4.884830086553466
27.35;5.26381107094065
27.700000000000003;5.65698645634862
28.0;6.064065868319375
28.35;6.509244316398119
28.650000000000002;6.971817637816273
28.900000000000002;7.45212338603847
29.150000000000002;7.965862315148395
29.35;8.500843912426031
29.55;9.075774304927299
29.700000000000003;9.677341459691789
29.85;10.327977726923494
29.900000000000002;10.991972240099477
29.900000000000002;11.691813584649509
29.85;12.43226239198131
29.650000000000002;13.165757174961437
29.322062201966695;13.9
28.814635125657368;14.600000000000001
27.974107201140484;15.15
26.587742265688153;15.350000000000001
23.424161429291644;14.100000000000001
16.516256891470032;9.200000000000001
14.156866224171027;7.7
12.816871344631428;6.95
11.888142033217225;6.5
11.201823719382212;6.25
10.575231509301542;6.0
10.05458338132228;5.8500000000000005
9.569107407349593;5.7
9.117208845745834;5.550000000000001
8.716827951093682;5.5
8.32320363829242;5.4
7.94983262649217;5.3500000000000005
7.590950100272156;5.25
7.231191219499995;5.25
6.884206822388973;5.2
6.544360526705944;5.15
6.2;5.122284738927966
5.853566873948058;5.1000000000000005
5.490921222374863;5.1000000000000005
5.161561692283699;5.050000000000001
4.790360181763458;5.050000000000001
4.410638360345806;5.050000000000001
4.021139653201623;5.050000000000001
3.6204928568686614;5.050000000000001
3.207191008159946;5.050000000000001
2.7795665040819793;5.050000000000001
2.3357615572093366;5.050000000000001
1.8736928239428101;5.050000000000001
1.2977251001615948;5.1000000000000005
0.7845576180036409;5.1000000000000005
0.4607741877185397;5.0
0.2547337436860783;4.8500000000000005
0.15000000000000002;4.66631417976215
0.1;4.473307199956361
0.05;4.292553461080611
0.05;4.106095222664491
0.05;3.9310050784848083
0.05;3.76588381073094
0.05;3.6095332884513174
0.0;3.473113099312329
0.0;3.3304424876245573
0.0;3.19386531901991
0.0;3.0626865166194497
0.0;2.9362902907158754
0.0;2.8141275209550725
0.0;2.6957053012414636
0.0;2.5805782070084113
0.0;2.4683409412233055
0.0;2.358622088510153
0.0;2.251078762277273
0.0;2.1453919721814687
0.0;2.0412625718592956
0.0;1.9384076719528318
0.0;1.836557422767847
0.0;1.7354520856869915
0.0;1.6348393236453238
0.0;1.5344716492352075
0.0;1.4341039748250914
0.0;1.3334912127834238
0.0;1.2323858757025683
0.0;1.1305356265175834
0.0;1.0276807266111196
0.0;0.9235513262889498
0.0;0.8178645361931456
0.0;0.7103212099602623
0.0;0.6006023572471094
0.0;0.4883650914620035
0.0;0.37323799722895185
0.0;0.25481577751534246
0.0;0.13265300775454378
0.0;0.0062567818509658805
0.598477126202698;0.0
1.157521459314554;0.0
1.6573886157484523;0.0
2.1080451007804712;0.0
2.5173672988271765;0.0
2.891664419403488;0.0
3.236052069997018;0.0
3.554723987222043;0.0
3.851152925398313;0.0
4.128241369118742;0.0
4.388436123577715;0.0
4.633816512750742;0.0
4.866163033136994;0.0
5.087011354960572;0.0
5.3841138002702476;0.05
5.579227554475343;0.05
5.766629218091415;0.05
5.947198506541018;0.05
6.121719891598579;0.05
6.290897537508846;0.05
6.45536777653949;0.05
6.615709614877344;0.05
6.772453655471047;0.05
6.9260897451292065;0.05
7.077073592547881;0.05
7.22583255737016;0.05
7.372770774527323;0.05
7.518273750524227;0.05
7.662712547210094;0.05
7.806447652597444;0.05
7.949832626492168;0.1
8.088388105193483;0.1
8.227281922252375;0.1
8.366855728867186;0.1
8.507457871086904;0.1
8.649446912649072;0.1
8.793195375421718;0.1
8.939093782256315;0.1
9.087555098460994;0.1
9.200000000000001;0.1434169963925799
9.343624294122863;0.15000000000000002
9.497015154230015;0.15000000000000002
9.654796311295415;0.15000000000000002
9.81756123167765;0.15000000000000002
9.985966644276703;0.15000000000000002
10.15;0.15672799716160546
10.256295693850948;0.2
10.4395194353625;0.2
10.631582823696602;0.2
10.833645758132992;0.2
10.950000000000001;0.24181249885955167
11.148800575823676;0.25
11.380745069856518;0.25
11.628879056098674;0.25
11.742035930221931;0.30000000000000004
12.019093372903475;0.30000000000000004
12.25;0.3198325261816248
12.459157845051974;0.35000000000000003
12.8;0.3517127218635606
12.971550985242711;0.4
13.350000000000001;0.40727765957623024
13.591295933515553;0.45
13.850000000000001;0.4940768383461094
14.3;0.5123081210580358
14.68954846526845;0.55
15.051301545141815;0.6000000000000001
15.479153522490703;0.65
15.850000000000001;0.7154699523284122
16.2;0.7907920145292361
16.85;0.8505210075600771
17.2;0.9447861705717598
17.75;1.0365189479883925
18.3;1.141175530421436
19.05;1.2538473155880843
19.5;1.3886492787788263
