significant wave height (m);zero-up-crossing period (s)
0.30000000000000004;18.2
0.30000000000000004;18.150000000000002
0.30000000000000004;18.1
0.30000000000000004;18.05
0.25;18.05
0.25;18.0
0.25;17.95
0.25;17.900000000000002
0.25;17.85
0.25;17.8
0.25;17.75
0.2;17.75
0.2;17.7
0.2;17.650000000000002
0.2;17.6
0.2;17.55
0.2;17.5
0.2;17.45
0.2;17.400000000000002
0.2;17.35
0.2;17.3
0.2;17.25
0.2;17.2
0.2;17.150000000000002
0.2;17.1
0.15000000000000002;17.1
0.15000000000000002;17.05
0.15000000000000002;17.0
0.15000000000000002;16.95
0.15000000000000002;16.900000000000002
0.15000000000000002;16.85
0.15000000000000002;16.8
0.15000000000000002;16.75
0.15000000000000002;16.7
0.15000000000000002;16.650000000000002
0.15000000000000002;16.6
0.15000000000000002;16.55
0.15000000000000002;16.5
0.15000000000000002;16.45
0.15000000000000002;16.400000000000002
0.15000000000000002;16.35
0.15000000000000002;16.3
0.15000000000000002;16.25
0.15000000000000002;16.2
0.15000000000000002;16.150000000000002
0.15000000000000002;16.1
0.15000000000000002;16.05
0.15000000000000002;16.0
0.1;16.0
0.1;15.950000000000001
0.1;15.9
0.1;15.850000000000001
0.1;15.8
0.1;15.75
0.1;15.700000000000001
0.1;15.65
0.1;15.600000000000001
0.1;15.55
0.1;15.5
0.1;15.450000000000001
0.1;15.4
0.1;15.350000000000001
0.1;15.3
0.1;15.25
0.1;15.200000000000001
0.1;15.15
0.1;15.100000000000001
0.1;15.05
0.1;15.0
0.1;14.950000000000001
0.1;14.9
0.1;14.850000000000001
0.1;14.8
0.1;14.75
0.1;14.700000000000001
0.1;14.65
0.1;14.600000000000001
0.1;14.55
0.1;14.5
0.1;14.450000000000001
0.1;14.4
0.1;14.350000000000001
0.1;14.3
0.1;14.25
0.1;14.200000000000001
0.1;14.15
0.1;14.100000000000001
0.1;14.05
0.1;14.0
0.1;13.950000000000001
0.1;13.9
0.1;13.850000000000001
0.1;13.8
0.05;13.8
0.05;13.75
0.05;13.700000000000001
0.05;13.65
0.05;13.600000000000001
0.05;13.55
0.05;13.5
0.05;13.450000000000001
0.05;13.4
0.05;13.350000000000001
0.05;13.3
0.05;13.25
0.05;13.200000000000001
0.05;13.15
0.05;13.100000000000001
0.05;13.05
0.05;13.0
0.05;12.950000000000001
0.05;12.9
0.05;12.850000000000001
0.05;12.8
0.05;12.75
0.05;12.700000000000001
0.05;12.65
0.05;12.600000000000001
0.05;12.55
0.05;12.5
0.05;12.450000000000001
0.05;12.4
0.05;12.350000000000001
0.05;12.3
0.05;12.25
0.05;12.200000000000001
0.05;12.15
0.05;12.100000000000001
0.05;12.05
0.05;12.0
0.05;11.950000000000001
0.05;11.9
0.05;11.850000000000001
0.05;11.8
0.05;11.75
0.05;11.700000000000001
0.05;11.65
0.05;11.600000000000001
0.05;11.55
0.05;11.5
0.05;11.450000000000001
0.05;11.4
0.05;11.350000000000001
0.05;11.3
0.05;11.25
0.05;11.200000000000001
0.05;11.15
0.05;11.100000000000001
0.05;11.05
0.05;11.0
0.05;10.950000000000001
0.05;10.9
0.05;10.850000000000001
0.05;10.8
0.05;10.75
0.05;10.700000000000001
0.05;10.65
0.05;10.600000000000001
0.05;10.55
0.05;10.5
0.05;10.450000000000001
0.05;10.4
0.05;10.350000000000001
0.05;10.3
0.05;10.25
0.05;10.200000000000001
0.05;10.15
