wind speed (m/s);significant wave height (m)
20.450000000000003;1.5344716492352066
21.25;1.7023879980770438
21.75;1.883354926675868
22.35;2.081663760617437
23.05;2.3017207018629424
23.55;2.5289609155832884
24.1;2.7755626169343723
24.650000000000002;3.03984406285913
25.150000000000002;3.317594157907943
25.650000000000002;3.613715772952341
26.1;3.92282496510693
26.55;4.251401841587778
27.0;4.6009083507475115
27.35;4.955363327055119
27.700000000000003;5.3310923872544125
28.05;5.7300430616523865
28.400000000000002;6.1544310834261395
28.700000000000003;6.594595107968984
29.0;7.063752696198406
29.25;7.550985513054228
29.5;8.072040096361691
29.700000000000003;8.614779016276444
29.85;9.180513807987003
30.0;9.789656041055077
30.150000000000002;10.448435793673143
30.200000000000003;11.121230943642832
30.200000000000003;11.830637245024056
30.150000000000002;12.581546055757261
29.993736737599793;13.350000000000001
29.650000000000002;14.089738002043628
29.150000000000002;14.810005307922262
28.41531537298914;15.450000000000001
27.194817082133653;15.8
24.90195003037575;15.3
17.57790622330207;10.15
14.35821258881499;7.9
12.996615162885169;7.15
12.086424528478705;6.75
11.305268896178655;6.4
10.663420364345752;6.15
10.127740730217594;6.0
9.60798062208981;5.800000000000001
9.160816166524604;5.7
8.72649873461555;5.550000000000001
8.32803313348583;5.45
7.94983262649217;5.4
7.581291109885335;5.3500000000000005
7.221520435978127;5.300000000000001
6.869671048796049;5.25
6.5054873119657275;5.25
6.16209705020842;5.2
5.794774303918585;5.2
5.421957771177234;5.2
5.042592195126812;5.2
4.655552318073153;5.2
4.259628586862836;5.2
3.909387091956146;5.15
3.4973438067783196;5.15
3.0722854933942787;5.15
2.632497113465761;5.15
2.176068034383344;5.15
1.6144370650796727;5.2
0.9245906375003332;5.300000000000001
0.45;5.266479956532464
0.24467269666823735;5.1000000000000005
0.13868739950339254;4.9
0.1;4.686390524220425
0.05;4.492026296850242
0.05;4.292553461080611
0.05;4.106095222664491
0.05;3.9310050784848083
0.0;3.780006971733191
0.0;3.6226668682201937
0.0;3.473113099312329
0.0;3.3304424876245573
0.0;3.19386531901991
0.0;3.0626865166194497
0.0;2.9362902907158754
0.0;2.8141275209550725
0.0;2.6957053012414636
0.0;2.5805782070084113
0.0;2.4683409412233055
0.0;2.358622088510153
0.0;2.251078762277273
0.0;2.1453919721814687
0.0;2.0412625718592956
0.0;1.9384076719528318
0.0;1.836557422767847
0.0;1.7354520856869915
0.0;1.6348393236453238
0.0;1.5344716492352075
0.0;1.4341039748250914
0.0;1.3334912127834238
0.0;1.2323858757025683
0.0;1.1305356265175834
0.0;1.0276807266111196
0.0;0.9235513262889498
0.0;0.8178645361931456
0.0;0.7103212099602623
0.0;0.6006023572471094
0.0;0.4883650914620035
0.0;0.37323799722895185
0.0;0.25481577751534246
0.0;0.13265300775454378
0.0;0.0062567818509658805
0.598477126202698;0.0
1.157521459314554;0.0
1.6573886157484523;0.0
2.1080451007804712;0.0
2.5173672988271765;0.0
2.891664419403488;0.0
3.236052069997018;0.0
3.554723987222043;0.0
3.851152925398313;0.0
4.128241369118742;0.0
4.388436123577715;0.0
4.633816512750742;0.0
4.866163033136994;0.0
5.087011354960572;0.0
5.297695213982535;0.0
5.579227554475343;0.05
5.766629218091415;0.05
5.947198506541018;0.05
6.121719891598579;0.05
6.290897537508846;0.05
6.45536777653949;0.05
6.615709614877344;0.05
6.772453655471047;0.05
6.9260897451292065;0.05
7.077073592547881;0.05
7.22583255737016;0.05
7.372770774527323;0.05
7.518273750524227;0.05
7.662712547210094;0.05
7.806447652597444;0.05
7.949832626492168;0.1
8.088388105193483;0.1
8.227281922252375;0.1
8.366855728867186;0.1
8.507457871086904;0.1
8.649446912649072;0.1
8.793195375421718;0.1
8.939093782256315;0.1
9.087555098460994;0.1
9.239019683543557;0.1
9.343624294122863;0.15000000000000002
9.497015154230015;0.15000000000000002
9.654796311295415;0.15000000000000002
9.81756123167765;0.15000000000000002
9.985966644276703;0.15000000000000002
10.160744175683;0.15000000000000002
10.3;0.1747135957515275
10.4395194353625;0.2
10.631582823696602;0.2
10.833645758132992;0.2
11.047043752675876;0.2
11.148800575823676;0.25
11.380745069856518;0.25
11.628879056098674;0.25
11.8;0.28113102197212314
12.019093372903475;0.30000000000000004
12.320212773820476;0.30000000000000004
12.459157845051974;0.35000000000000003
12.80702339886032;0.35000000000000003
12.971550985242711;0.4
13.384865852869698;0.4
13.591295933515553;0.45
13.950000000000001;0.476443528220696
14.376463918558418;0.5
14.68954846526845;0.55
15.051301545141815;0.6000000000000001
15.479153522490703;0.65
15.999224614693995;0.7000000000000001
16.400000000000002;0.7727637830755564
16.856779808666005;0.8500000000000001
17.45;0.9288490135763013
18.05;1.0212757582875849
18.6;1.1297758272682161
19.202181553222477;1.25
19.85;1.3842304831017351
