wind speed (m/s);significant wave height (m)
17.67183627589546;1.5344716492352066
17.95274561690611;1.6607597311790878
18.236083694952562;1.7945192912827366
18.521178149299473;1.9361723188689457
18.80695240316315;2.086128770435814
19.108256154926067;2.245805839613073
19.403902594651;2.4146818942506783
19.728868648560223;2.596247587770557
20.047698981923062;2.7886442009807895
20.380283933903907;2.9946806004099806
20.732413846036792;3.2165123496234536
21.092569355309003;3.4542338487690767
21.491607960469153;3.7142423606195027
21.893629434024724;3.993224583564922
22.307504749235488;4.2944804481482795
22.73743630309982;4.6211348640650804
23.175928083639057;4.974245127288228
23.64454310101593;5.361774399167043
24.131289008948;5.784880612746692
24.65719079680331;6.253685836466862
25.2053839586804;6.769203517989255
25.78214238451603;7.339403261158473
26.371079267896263;7.965912379104853
26.965085628387218;8.653438917318026
27.498720545928677;9.383875802171488
27.859590909874544;10.11283679447383
27.864071111929828;10.749696582968907
27.309132548549393;11.167895717575922
26.06972177851193;11.246728738963915
24.37468947816206;11.037552848102964
22.59862009680595;10.707534658356451
20.90738472920635;10.344973989948112
19.319224326271733;9.962141725976204
17.878408438711613;9.596714764335037
16.572563110785026;9.250384723792871
15.388640011002154;8.923537151027542
14.311501476311784;8.613067076465919
13.332989259473745;8.321702950065218
12.439334428539434;8.04444428558379
11.622581050684097;7.7814318048309685
10.878191339738672;7.538705176280286
10.193560250654219;7.306383334843117
9.564727773081618;7.089370864835311
8.98448966663245;6.883867785549773
8.447077274116365;6.682469811678761
7.949832626492172;6.495966082112502
7.487870249980919;6.317190732810678
7.05733503482579;6.148873314044708
6.654839469568513;5.988975390109683
6.278365276679432;5.834263577900907
5.9263302991099245;5.683410254728898
5.596320283213369;5.537549490702191
5.284431543379428;5.399419004428441
4.9925480561111515;5.263097020931761
4.717365677472299;5.131220600519473
4.456057925850735;5.004884146445611
4.20983698026626;4.881147201494433
3.9786918565708174;4.759133769656054
3.7565268487928827;4.642799566728507
3.5489229536949183;4.526875204018086
3.3491741035833944;4.415401596482845
3.1602061880496315;4.305650075191209
2.981650149029005;4.197416498675916
2.808546692477366;4.09283831840021
2.6489018898665475;3.987453676736231
2.4937723924426227;3.885282556927543
2.3465759319477213;3.7843298789913806
2.2070298029703332;3.684473299154415
2.0717814788794047;3.586685503103474
1.9457638606147247;3.488969358850221
1.8234605664145347;3.392999055595738
1.7041450963205618;3.2986486604025442
1.5922070279723142;3.2044393080114
1.4820503407253;3.111701185801546
1.377739640759466;3.019193140128693
1.2782289885715359;2.9270565455744704
1.1812367818646095;2.835614615013498
1.0914463079865313;2.7438321783762345
1.0044233056599556;2.6524491258028493
0.9230117149458716;2.560880794242491
0.8451588278810194;2.46936502382013
0.7676408185306238;2.378165937373108
0.6984286219422328;2.2862167584082695
0.6308473924711582;2.194213448260172
0.5677826973420512;2.10175960844244
0.5088850933239638;2.0088218453594857
0.4513084997610094;1.9154764017013524
0.39868257541296936;1.8214078793942836
0.3487785428580277;1.7266345838524209
0.3033708370338249;1.631009227236065
0.2609954371809618;1.5344716492352075
0.2230195778789381;1.4369196261012003
0.18822138704514732;1.3382496546645561
0.15529932726103807;1.2382870964714703
0.12756855410818183;1.1370174654180125
0.10293808959430438;1.0342428885898274
0.08033591825721689;0.9297248959012623
0.060442669134288626;0.8233129083373012
0.04356684219605769;0.7148377367628583
0.030591237980299345;0.6041959194132487
0.02079525136266413;0.49110150741477865
0.01342969887618614;0.3751996760471155
0.008649109462654911;0.2562079934561097
0.00885635671395132;0.13421467659972733
0.5189060507937806;0.10600730225262686
1.10623270539166;0.10598542554169532
1.6266484532795265;0.10598190430508597
2.091979212434841;0.1059790041041105
2.5115208187163347;0.10598161052630488
2.8925921676535737;0.10598722468967624
3.2410483438214963;0.10599088538942494
3.5616757889048745;0.10599992065692454
3.85838489663435;0.10601764250167542
4.13446643220419;0.10606745970489023
4.392604107707685;0.10614874803688913
4.6350110985034645;0.10623987195045922
4.863718300748914;0.10638602578853189
5.080588175535975;0.10670056954333362
5.28693890175265;0.10716112650981646
5.483386990018158;0.10743740670404019
5.671297476515692;0.10765413675585953
5.85243670110518;0.10834489600741024
6.026632258242406;0.1088810263534192
6.194994789124413;0.10950098475958972
6.357864147185671;0.10992400436328664
6.516334342107117;0.11055889380017561
6.670567073377363;0.11103960518138985
6.821781766688947;0.11219423347589141
6.969804202899748;0.1133878627176999
7.115163055483837;0.11478618457546819
7.2579350146732;0.11582207622568075
7.398928657824444;0.11729024978234945
7.538342877323849;0.11903356973512386
7.676421243067874;0.12087686239062789
7.813518491223263;0.12320473820396018
7.94983262649217;0.1256885730662029
8.085650616226346;0.12834135719683848
8.221167653257474;0.13161206628747363
8.356689946396108;0.13496815083865876
8.492545972831982;0.1383603423451782
8.62896546721313;0.14199464389815342
8.766330967773682;0.14569354194682801
8.904986400395128;0.14945718531899496
9.044511239480311;0.15427087616070134
9.18609011058967;0.15889445708688196
9.329940571721506;0.1635922219659203
9.476025791232907;0.16878199726537094
9.62471031265558;0.17443055680718975
9.776794656870766;0.18021861254352495
9.93251255771724;0.18634616716332963
10.091822970056397;0.19315842271304828
10.255779365256315;0.20029873700601564
10.425196885890132;0.20767688375403187
10.598647308829563;0.21638911442566394
10.777875062736987;0.22580764025502423
10.965298010001467;0.23522116239427582
11.156858484980916;0.24676453280291552
11.357148930616471;0.2588339683351189
11.564779589910243;0.2723791541165614
11.78207598330134;0.2869658068406331
12.008891692071957;0.3030948338152481
12.246720914453707;0.3207587472438339
12.49121027137525;0.34158073804194444
12.752600813345625;0.36327145929432086
13.017592840233197;0.38959854467467564
13.301933449388844;0.4173107424799811
13.590754174754013;0.4501041435502885
13.883476485221175;0.48817382588797165
14.175605923182083;0.5323313867399775
14.473910491883359;0.5814982821790159
14.769523374475845;0.6370787670659521
15.058207466500898;0.6994486631029666
15.34557585244073;0.767763051104669
15.621046338244273;0.8429795676046736
15.913017531080202;0.9225252445549443
16.203204803816543;1.0083304967073379
16.507425249208552;1.0996549568008844
16.80611421752338;1.1979417119715998
17.089057450763733;1.303422081236489
17.383784870003574;1.415366770973748
