wind speed (m/s);significant wave height (m)
16.336567089245907;1.5344716492352066
16.660770320543325;1.6444483744520129
16.98488503778474;1.7628876250552634
17.33136251684566;1.8909605021454996
17.687932301535916;2.0292706514754117
18.04934250622017;2.1783015473568352
18.438856788118354;2.340521075591405
18.837320809323852;2.5158824337816523
19.251784969501973;2.706132667244089
19.674156435576922;2.9117315852673915
20.108324558305707;3.1343893758194667
20.5456872775383;3.374350673584965
21.001912057720027;3.6354177781720876
21.46727051726932;3.9180433935260877
21.943373975178055;4.224482740179899
22.41411145744981;4.553646247969212
22.88988119792579;4.909623406392979
23.376549856999585;5.296421726274361
23.84513785755883;5.709716833292183
24.292157660181772;6.1505774012736065
24.761978131091585;6.634689669559465
25.224290217014854;7.157806276480122
25.708797449583553;7.734688817319686
26.190974261920907;8.36362560380727
26.637280761694267;9.03798456540445
26.995058547119655;9.740342353203927
27.20288868512853;10.443737367422635
26.924890710082117;10.976692286167912
25.891675970397845;11.151296220163998
24.252528738248053;10.966873180012064
22.4095929597312;10.589165964542413
20.665365558745215;10.180412778776248
19.099674853771706;9.799398584688475
17.676965182409898;9.433137979817465
16.40620548109792;9.10152224777169
15.261754455503796;8.79750005497892
14.21584136375866;8.506626572995494
13.262520126969545;8.232853538003816
12.387367562273166;7.969090072063725
11.590804967991218;7.727384018389671
10.858326314789833;7.4979744255447764
10.18407011170186;7.281970280724026
9.560994878210018;7.0765304926055945
8.984223842230074;6.882493417062592
8.4482559033997;6.694672218308571
7.949832626492172;6.511804444859722
7.486263671803657;6.333823715274907
7.054465840373085;6.163707657333526
6.649969625977791;6.005726626497586
6.274184640218207;5.845018120557498
5.921413422076111;5.693491696528099
5.591598996491364;5.54557990461272
5.281921501724587;5.403058673863847
4.993538066720339;5.261848788444216
4.722471420348025;5.125539467309631
4.467487939786813;4.993530562827362
4.228399621738271;4.864536717345228
4.003200415420977;4.73923222852993
3.789108704221287;4.618647955517505
3.59016486675739;4.498832718161806
3.398127221800322;4.384747179603163
3.222410727214496;4.269659820179534
3.0537138950299134;4.158790344722226
2.894794368907101;4.049920421301564
2.7419202946820134;3.94440982527395
2.5907439488186927;3.8435011647350357
2.4546079971290844;3.740952099928984
2.3221788299903663;3.641363583273932
2.1942599115738233;3.543924402516992
2.074839531503311;3.4469515018009282
1.9585715673150697;3.352011094758233
1.8469433229505794;3.25831341349191
1.740347846138082;3.1655269229632665
1.6367345114657519;3.073979996041031
1.540801576302468;2.982355322926021
1.4481173173098396;2.891595218207754
1.3588619035417175;2.80146932359399
1.2727175924870826;2.7118680506119315
1.1883209734026876;2.622847781802427
1.1101051357468619;2.5335520206052853
1.0341337317768122;2.4444980995076393
0.9606916074082597;2.3554882016273115
0.8916961401674967;2.26618092652017
0.8208134819693224;2.1770896851110555
0.755656647648278;2.0873220699700212
0.6921487820251987;1.9971390366458923
0.6314033984700612;1.9063256660174532
0.5719500794351613;1.8148238856877759
0.5143230936797434;1.722449437115433
0.46160479228824336;1.6290115029005015
0.40850275903654837;1.5344716492352075
0.3579564475629473;1.4386232216910286
0.31116391532700893;1.3413577758230109
0.2647863102585285;1.2424474934891803
0.22189778791115883;1.1418103934353145
0.1843722526624346;1.0394342047562697
0.1484479456251069;0.9349590968852491
0.12177153127265267;0.8288411629444072
0.10348777817401596;0.7210496745517663
0.09036690555824387;0.6112177855306693
0.08106777162072665;0.4990326780013597
0.0732929319268282;0.3839439105489395
0.0681259168450347;0.2657817605244105
0.07780360278989253;0.14637235832322995
0.5199959555519617;0.10621681718630417
1.1064929896393674;0.1060397554946997
1.6268028697241954;0.10601678899318226
2.092132511963466;0.10601638763586928
2.5116603486416373;0.10601826107438701
2.892740249201624;0.10602905228056789
3.24130241584206;0.1060679619706016
3.562315772461854;0.10620825377985885
3.858976779878352;0.10622428769116253
4.137289223112219;0.10712426163526169
4.395892294948372;0.10746904363063631
4.641835758949239;0.10918036115494088
4.881377951701712;0.11455795040921234
5.110710048311756;0.12168958130253932
5.328706114601266;0.1295483445387947
5.535532950747077;0.13760797704599695
5.731928581738742;0.14562130295653047
5.918538499745375;0.153290889434886
6.096988105014985;0.16103296906294212
6.267862084392627;0.16867098665141
6.432082051430375;0.17633671420863506
6.5899749663876275;0.18370709730583903
6.742772056459523;0.19138170960940265
6.890478304281988;0.1988087093307191
7.033679047588719;0.20600916223173463
7.173209710579713;0.21351746144731845
7.309185359270353;0.22090450206062534
7.442011925373675;0.22812046497589453
7.572110838512542;0.23518824486411835
7.699981313775736;0.24268742021455436
7.8257754461167;0.250101591835374
7.94983262649217;0.2574133893650524
8.072485310889705;0.2646424074039282
8.194036368975018;0.27188655501481934
8.314633133979921;0.27963472860050453
8.434631069205054;0.28734442820986233
8.554325471324974;0.29503462624147814
8.674008664542246;0.3027241041167662
8.793972863508305;0.3104316362186339
8.914192601767104;0.31858018337079236
9.034938602952906;0.3270799436368426
9.15672179708657;0.3356527157734303
9.27985685047665;0.3443206503127486
9.404672139020054;0.3531068628559229
9.531513391837919;0.36203569056209545
9.65992073962327;0.37169528498574905
9.79053845145086;0.38182262979790554
9.924135526510874;0.39218097726929746
10.061152696236045;0.4028044991759144
10.20207071552026;0.4137304704823259
10.347417745267698;0.4249998417420065
10.495464614299129;0.4376546810937975
10.648683272286265;0.450810545107213
10.807859638917082;0.4644779578169653
10.973760228804904;0.47872273471935056
11.147252058039227;0.49361932070196024
11.325618795637734;0.5103759769768758
11.512245497373984;0.5282210385960855
11.709029717139218;0.5470373520963987
11.91734555975951;0.5669563080294588
12.135076795385384;0.5889704252442854
12.362738589030412;0.6133518516700742
12.606006070721742;0.6394045683410675
12.867199623871521;0.6673770765825741
13.13707531643056;0.6994999110761662
13.402771889280956;0.7379597134750494
13.66748967561466;0.7820937294469192
13.94403220510782;0.8303311748983032
14.197399610161563;0.8867932243042992
14.430750232418713;0.9502742360758564
14.682553563512323;1.0170826371137862
14.963632284604138;1.0873515440911141
15.210547665162057;1.1655501269087034
15.472464409938226;1.2486190850276653
15.740156316031435;1.3375237726212086
16.048573304954182;1.4322239912355825
