wind speed (m/s);significant wave height (m)
18.3484196857875;1.5344716492352066
18.776884682157686;1.6711645944329607
19.23137171070888;1.8196812574775143
19.695907860263908;1.9808108855031528
20.20563989745401;2.1571969664612216
20.65518662597865;2.344420534725966
21.106695747740584;2.545536340107758
21.556235348513596;2.760968536858086
21.981662393480526;2.989136069182554
22.4318286031152;3.2356761858181327
22.848994124527355;3.495029975517095
23.15134251600075;3.7549592587702474
23.720283267071174;4.072984182773909
23.97154631007044;4.359630110466366
24.08338980669577;4.635862974685047
24.109313478403507;4.907491119269104
24.142746458550164;5.192662003333265
24.589485760787472;5.592207553454413
25.103259429023588;6.040189633647708
25.742918215275438;6.560363899179673
26.331930434597727;7.110958390122289
27.00529202128298;7.737573777986001
27.651755132821283;8.413036891347527
28.19675968904676;9.11455543898135
28.591851688188793;9.822797349173117
28.712071294112228;10.480138492016179
28.42997834136264;11.011567626376511
27.692574912117113;11.358701320510255
26.47950986918351;11.466375076506095
24.821528720602377;11.296084757519221
23.10567170808835;11.025050110648717
21.45768398191324;10.719150594883475
19.903034354978285;10.394896480087358
18.459185729451644;10.068319937346093
17.13612850562623;9.754682243742561
15.903798837887383;9.435251209333167
14.772600028065753;9.126129006754997
13.730326041100653;8.822676045424606
12.779759158184142;8.538074931575027
11.904669420324739;8.26123455796666
11.104362790105023;8.002441466170994
10.367633297084115;7.754180224277642
9.686647237515302;7.508748146870847
9.058863804169256;7.268397836132694
8.482432325873894;7.048502392120764
7.949832626492172;6.840234449575187
7.4568344409775165;6.638505981718533
7.000531599357223;6.442559111788616
6.576779551754229;6.257485068370926
6.182269037568906;6.081467828315287
5.813271362382503;5.915223473294007
5.4687642630050926;5.754508912861031
5.142421023956221;5.6053404265107645
4.8314370214834454;5.466230225422713
4.527260141934745;5.342750028774064
4.224698243925711;5.234696770412411
3.9344590060660107;5.127564796877639
3.6607990309004177;5.0172704141833115
3.3955597604057792;4.910369865106678
3.1302267631632605;4.8115681566286375
2.884548641070489;4.706349816730434
2.6551777410029245;4.597849050400847
2.446263935127106;4.4843834060387096
2.243284938260655;4.3741194706065185
2.084297283770524;4.248721937011493
1.932032684767062;4.127315044737431
1.8064916486932447;4.001188241133727
1.6660741908958734;3.886997309508629
1.5822000810487993;3.757613877490316
1.4492719698504413;3.650591802093408
1.3270563291277337;3.5435907713100008
1.2186196374704077;3.4357917449231974
1.1311629492086293;3.3255424917196184
1.0421436922439276;3.2189765591306068
0.969045596002483;3.111522453296989
