wind speed (m/s);significant wave height (m)
19.75;1.5344716492352066
20.3;1.6903941240963682
20.950000000000003;1.8631300544407436
21.55;2.051264552208851
22.1;2.253450601143719
22.6;2.468399719000547
23.200000000000003;2.706400369565871
23.700000000000003;2.954209963454153
24.200000000000003;3.21910869864153
24.75;3.5079924952082973
25.200000000000003;3.804395314291588
25.650000000000002;4.119938660423072
26.1;4.4560385983064394
26.55;4.814296846051811
26.900000000000002;5.177306521394385
27.3;5.573493193144314
27.650000000000002;5.984996305100956
28.0;6.423893524827254
28.3;6.879882579434139
28.6;7.367384420024962
28.85;7.874852788394139
29.1;8.419461695390025
29.25;8.971034801867596
29.400000000000002;9.565026878328501
29.55;10.207519660173846
29.6;10.862713536556122
29.6;11.552989924274963
29.5;12.25809811757603
29.3;12.978157242484688
28.976387856815844;13.700000000000001
28.400000000000002;14.340355702398046
27.38582963867561;14.75
25.30613987541431;14.4
20.22228612694275;11.5
15.901617804619907;8.65
13.955519859527065;7.5
12.682063480941123;6.800000000000001
11.808829035112632;6.4
11.098378542585769;6.1000000000000005
10.516438939272069;5.9
10.005811815392072;5.75
9.530234192609376;5.6000000000000005
9.10267307215291;5.5
8.697486384049947;5.4
8.318374143099009;5.3500000000000005
7.94983262649217;5.300000000000001
7.590950100272156;5.25
7.25;5.152754619325963
6.91327836957482;5.1000000000000005
6.583233741446161;5.050000000000001
6.259640182068837;5.0
5.912359443977531;5.0
5.594366399171307;4.95
5.280531189440587;4.9
4.9251680454537645;4.9
4.611984724989768;4.8500000000000005
4.244644775692578;4.8500000000000005
3.8667909570493455;4.8500000000000005
3.477002037691281;4.8500000000000005
3.000170590006308;4.9
2.4954550800353306;4.95
2.0465299965182364;4.95
1.5775759471575417;4.95
1.0859971651166913;4.95
0.75;4.866162046880954
0.45;4.765867122876994
0.25;4.6261614908456
0.15000000000000002;4.45458810306248
0.1;4.275096877237327
0.05;4.106095222664491
0.05;3.9310050784848083
0.05;3.76588381073094
0.05;3.6095332884513174
0.05;3.46092012908792
0.0;3.3304424876245573
0.0;3.19386531901991
0.0;3.0626865166194497
0.0;2.9362902907158754
0.0;2.8141275209550725
0.0;2.6957053012414636
0.0;2.5805782070084113
0.0;2.4683409412233055
0.0;2.358622088510153
0.0;2.251078762277273
0.0;2.1453919721814687
0.0;2.0412625718592956
0.0;1.9384076719528318
0.0;1.836557422767847
0.0;1.7354520856869915
0.0;1.6348393236453238
0.0;1.5344716492352075
0.0;1.4341039748250914
0.0;1.3334912127834238
0.0;1.2323858757025683
0.0;1.1305356265175834
0.0;1.0276807266111196
0.0;0.9235513262889498
0.0;0.8178645361931456
0.0;0.7103212099602623
0.0;0.6006023572471094
0.0;0.4883650914620035
0.0;0.37323799722895185
0.0;0.25481577751534246
0.0;0.13265300775454378
0.0;0.0062567818509658805
0.598477126202698;0.0
1.157521459314554;0.0
1.6573886157484523;0.0
2.1080451007804712;0.0
2.5173672988271765;0.0
2.891664419403488;0.0
3.236052069997018;0.0
3.554723987222043;0.0
3.851152925398313;0.0
4.128241369118742;0.0
4.388436123577715;0.0
4.633816512750742;0.0
4.866163033136994;0.0
5.180294970625888;0.05
5.3841138002702476;0.05
5.579227554475343;0.05
5.766629218091415;0.05
5.947198506541018;0.05
6.121719891598579;0.05
6.290897537508846;0.05
6.45536777653949;0.05
6.615709614877344;0.05
6.772453655471047;0.05
6.9260897451292065;0.05
7.077073592547881;0.05
7.22583255737016;0.05
7.372770774527323;0.05
7.518273750524227;0.05
7.662712547210094;0.05
7.811277147790855;0.1
7.949832626492168;0.1
8.088388105193483;0.1
8.227281922252375;0.1
8.366855728867186;0.1
8.507457871086904;0.1
8.649446912649072;0.1
8.793195375421718;0.1
8.939093782256315;0.1
9.087555098460994;0.1
9.194083728980122;0.15000000000000002
9.343624294122863;0.15000000000000002
9.497015154230015;0.15000000000000002
9.654796311295415;0.15000000000000002
9.81756123167765;0.15000000000000002
9.985966644276703;0.15000000000000002
10.080897414270005;0.2
10.256295693850948;0.2
10.4395194353625;0.2
10.631582823696602;0.2
10.833645758132992;0.2
10.93099740849319;0.25
11.148800575823676;0.25
11.380745069856518;0.25
11.55;0.2775391771253116
11.742035930221931;0.30000000000000004
12.019093372903475;0.30000000000000004
12.200000000000001;0.33395568718387575
12.459157845051974;0.35000000000000003
12.75;0.3639056920879701
12.971550985242711;0.4
13.3;0.41771431747676857
13.591295933515553;0.45
13.816409246977663;0.5
14.200000000000001;0.5284047602181549
14.65;0.555776852282636
15.05;0.6001712683740729
15.4;0.6592981887141155
15.75;0.7258368427775085
16.097849264977295;0.8
16.7;0.8620480487881609
17.118212680126604;0.9500000000000001
17.55;1.0466810744555974
18.06777106930004;1.1500000000000001
18.7;1.2626956971909515
19.150000000000002;1.3930680744559172
