wind speed (m/s);significant wave height (m)
20.650000000000002;1.5344716492352066
21.400000000000002;1.70428176765294
21.950000000000003;1.8884111447346492
22.55;2.0892635627195832
23.200000000000003;2.309342296713346
23.700000000000003;2.5385232097805637
24.25;2.787089658162456
24.85;3.0578722943128094
25.3;3.333144493581587
25.8;3.6313363192430144
26.200000000000003;3.935983815197524
26.700000000000003;4.273312371781896
27.1;4.617004989907631
27.5;4.981813292243239
27.85;5.359927237103167
28.200000000000003;5.761353035354001
28.55;6.188318039091176
28.85;6.631174018642212
29.150000000000002;7.103153435505035
29.400000000000002;7.593354996060983
29.650000000000002;8.117544859738821
29.900000000000002;8.67988478990525
30.1;9.267796727203422
30.3;9.901970622418364
30.450000000000003;10.568893860422792
30.55;11.272032764443413
30.6;12.015735458856783
30.6;12.80547155142119
30.450000000000003;13.594557020622572
30.200000000000003;14.407956584194977
29.85;15.248344939744863
29.224197021378345;16.0
28.20660844287616;16.55
26.441313156505025;16.55
21.76862727000747;13.9
14.660232135780932;8.200000000000001
12.996615162885169;7.15
12.046768029426408;6.7
11.305268896178655;6.4
10.663420364345752;6.15
10.10335494725249;5.95
9.60798062208981;5.800000000000001
9.146280392931681;5.65
8.72649873461555;5.550000000000001
8.32803313348583;5.45
7.94983262649217;5.4
7.581291109885335;5.3500000000000005
7.221520435978127;5.300000000000001
6.855135275203125;5.300000000000001
6.5054873119657275;5.25
6.137711267243315;5.25
5.765378018903848;5.25
5.38747604557842;5.25
5.002935696074515;5.25
4.610616363509718;5.25
4.209291995701846;5.25
3.797634530710669;5.25
3.374194756687978;5.25
2.937379978628612;5.25
2.485427722849543;5.25
1.936527750144354;5.300000000000001
1.3551813062165339;5.3500000000000005
0.7380234061697031;5.4
0.35000000000000003;5.316241177791115
0.2;5.120672090900955
0.1;4.916668943677575
0.05;4.7064668686786995
0.05;4.492026296850242
0.05;4.292553461080611
0.05;4.106095222664491
0.05;3.9310050784848083
0.0;3.780006971733191
0.0;3.6226668682201937
0.0;3.473113099312329
0.0;3.3304424876245573
0.0;3.19386531901991
0.0;3.0626865166194497
0.0;2.9362902907158754
0.0;2.8141275209550725
0.0;2.6957053012414636
0.0;2.5805782070084113
0.0;2.4683409412233055
0.0;2.358622088510153
0.0;2.251078762277273
0.0;2.1453919721814687
0.0;2.0412625718592956
0.0;1.9384076719528318
0.0;1.836557422767847
0.0;1.7354520856869915
0.0;1.6348393236453238
0.0;1.5344716492352075
0.0;1.4341039748250914
0.0;1.3334912127834238
0.0;1.2323858757025683
0.0;1.1305356265175834
0.0;1.0276807266111196
0.0;0.9235513262889498
0.0;0.8178645361931456
0.0;0.7103212099602623
0.0;0.6006023572471094
0.0;0.4883650914620035
0.0;0.37323799722895185
0.0;0.25481577751534246
0.0;0.13265300775454378
0.0;0.0062567818509658805
0.598477126202698;0.0
1.157521459314554;0.0
1.6573886157484523;0.0
2.1080451007804712;0.0
2.5173672988271765;0.0
2.891664419403488;0.0
3.236052069997018;0.0
3.554723987222043;0.0
3.851152925398313;0.0
4.128241369118742;0.0
4.388436123577715;0.0
4.633816512750742;0.0
4.866163033136994;0.0
5.087011354960572;0.0
5.297695213982535;0.0
5.579227554475343;0.05
5.766629218091415;0.05
5.947198506541018;0.05
6.121719891598579;0.05
6.290897537508846;0.05
6.45536777653949;0.05
6.615709614877344;0.05
6.772453655471047;0.05
6.9260897451292065;0.05
7.077073592547881;0.05
7.22583255737016;0.05
7.372770774527323;0.05
7.518273750524227;0.05
7.662712547210094;0.05
7.806447652597444;0.05
7.949832626492168;0.05
8.088388105193483;0.1
8.227281922252375;0.1
8.366855728867186;0.1
8.507457871086904;0.1
8.649446912649072;0.1
8.793195375421718;0.1
8.939093782256315;0.1
9.087555098460994;0.1
9.239019683543557;0.1
9.343624294122863;0.15000000000000002
9.497015154230015;0.15000000000000002
9.654796311295415;0.15000000000000002
9.81756123167765;0.15000000000000002
9.985966644276703;0.15000000000000002
10.160744175683;0.15000000000000002
10.3;0.1747135957515275
10.4395194353625;0.2
10.631582823696602;0.2
10.833645758132992;0.2
11.047043752675876;0.2
11.148800575823676;0.25
11.380745069856518;0.25
11.628879056098674;0.25
11.75;0.2974074653793249
12.019093372903475;0.30000000000000004
12.320212773820476;0.30000000000000004
12.459157845051974;0.35000000000000003
12.80702339886032;0.35000000000000003
12.971550985242711;0.4
13.384865852869698;0.4
13.591295933515553;0.45
13.950000000000001;0.476443528220696
14.376463918558418;0.5
14.68954846526845;0.55
15.051301545141815;0.6000000000000001
15.479153522490703;0.65
15.999224614693995;0.7000000000000001
16.55;0.7592426094852969
16.95;0.8428363134080215
17.6;0.9192867193790262
18.25;1.01111363182038
18.8;1.1221760251660695
19.3;1.2475270430146077
20.0;1.382336713525839
