zero-up-crossing period (s);significant wave height (m)
8.88151980378968;6.90089685657783
8.89215268160241;6.90013556575125
8.95808700063443;6.89033917951113
8.95854104693076;6.89023316004222
9.00750422590925;6.87408128609414
9.06218233803112;6.84986720391302
9.22187385495312;6.75718465223772
9.6816818337101;6.40967034625753
10.6515752015014;5.44639192138038
12.1176839820893;3.47921501652547
12.6291508820349;2.49717363450364
12.9771407202816;1.41658748508969
13.0434070392277;0.9467084563194
13.0407888683298;0.853289938776068
13.0386866755884;0.842207829061103
13.0218710843945;0.793862976903503
13.0041648807869;0.758867665552191
12.9931628534826;0.7423883266658
12.9830950528904;0.730355294154822
12.9568300301038;0.704546818445068
12.9567689757412;0.704496628742206
12.9306383734221;0.686362182911303
12.9215084327312;0.680999575347915
12.8717841330874;0.656368779335319
12.8187049165624;0.634422941562231
12.7657998275233;0.616511865695267
12.6635762547292;0.589084580131934
12.4794248709381;0.552093917862083
12.1487526555304;0.507565688369024
10.845937429042;0.418712488295361
2.62745658473132;0.41871248829536
2.30954464550274;0.44147428874647
2.21449476934355;0.455596604902927
2.14882004399904;0.470931603906328
2.12300984902633;0.479445818556441
2.0866526877964;0.495546507766988
2.07610313107091;0.501669311627886
2.05502434420631;0.517600266127543
2.04218310764474;0.530353921879069
2.03043129076554;0.546122126163049
2.0261657526954;0.554312167203644
2.01951942369909;0.574950502777031
2.01614214775092;0.598897979680169
2.0168405918527;0.623819046761686
2.02379632924011;0.660487542165082
2.03813444986943;0.701709662401535
2.07202548800982;0.768693385057519
2.17226608036348;0.91883832161119
2.75689209104253;1.61758316949364
6.12029830350661;4.92252557299354
8.00006385867569;6.46778574208251
8.33670106181741;6.70140948525097
8.43672007882301;6.7601571546207
8.58398381703699;6.83310384511182
8.62698281546161;6.8508819719496
8.72267214719543;6.88327770006333
8.74255428285349;6.88861221339913
8.76907248169475;6.89393894902906
8.83175107056151;6.9023792305505
8.81001567576034;6.90089685657783
8.88151980378968;6.90089685657783
