zero-up-crossing period (s);significant wave height (m)
8.20055780409315;6.81995149369214
8.33896117381511;6.76468187107678
8.43783009015293;6.60104808773455
8.50227658973931;6.33547775297497
8.53836177148627;5.97836183362857
8.55269142820786;5.54358505986132
8.55176544917373;5.04789374018032
8.54104662300249;4.51012460801277
8.52379363196951;3.95032285516396
8.49983985353181;3.38878062001959
8.46469473343716;2.84502900663418
8.40954910239101;2.33681792971175
8.32283687162145;1.87912063158984
8.19369993156183;1.48320770052307
8.01680510676311;1.15585600878563
7.79658998855677;0.898800025041225
7.54795530574947;0.708597311016216
7.29115624334371;0.577134430335186
7.04241873035528;0.492950118064968
6.80669766083604;0.443282385600542
6.57845110652901;0.416299771273696
6.34850725890704;0.402717096694071
6.11016171127239;0.396295604481318
5.86113184867132;0.393388587164877
5.60267240719851;0.392099531404217
5.33801015624788;0.391526732440564
5.07113068657209;0.391266769679199
4.80605970507684;0.39114508629768
4.54649190787531;0.391086996651003
4.29561937171144;0.391060641661661
4.056069066739;0.391053027829017
3.82990222511927;0.391060641661661
3.61865128992551;0.391086996651003
3.42338169945338;0.39114508629768
3.24477327239972;0.391266769679199
3.08322462637629;0.391526732440564
2.9389985891667;0.392099531404217
2.81245114057279;0.393388587164877
2.70441752401884;0.396295604481318
2.61683347545936;0.402717096694071
2.55355632173008;0.416299771273696
2.52102088581002;0.443282385600542
2.52798058565517;0.492950118064968
2.58383077197495;0.577134430335185
2.69627625134107;0.708597311016215
2.86992033654647;0.898800025041225
3.1061835429749;1.15585600878562
3.40353083732655;1.48320770052307
3.7572712294643;1.87912063158984
4.15918552227836;2.33681792971175
4.59759110813884;2.84502900663418
5.05817072162819;3.38878062001959
5.52543618279479;3.95032285516396
5.98438745238798;4.51012460801277
6.42189107569436;5.04789374018032
6.82749444461738;5.54358505986132
7.19365609056891;5.97836183362857
7.51556007226569;6.33547775297497
7.7907391912444;6.60104808773455
8.01868748839269;6.76468187107678
8.20055780409315;6.81995149369214
