zero-up-crossing period (s);significant wave height (m)
9.04692377194548;8.89391970970488
9.05381171983012;8.89336783375113
9.07198842343784;8.89030369095228
9.09200658046491;8.88495281456966
9.10856105677193;8.87868118157258
9.11462217238979;8.87561040247476
9.11932927188067;8.87252551719384
9.1341149417836;8.86022816508079
9.14999996860691;8.84362171641724
9.17440351961795;8.81161870417037
9.19723920506701;8.77385568635948
9.23226622629974;8.69982627783989
9.26970795189795;8.59617800514756
9.31909670471526;8.40937207459442
9.38036452691146;8.06767920978983
9.44627821534976;7.43136847972662
9.48169455339844;6.43116616838029
9.4481880202345;5.17267942822693
9.34278405478539;3.9119745260182
9.20824389931046;2.92567944503108
9.09417831194244;2.31155275342621
9.01881363659365;1.98693659749541
8.97439425214773;1.82610148895605
8.93777350069825;1.71100943802931
8.90504115362483;1.61971518729444
8.86573100953477;1.52083063873037
8.8295176099817;1.43766835493921
8.79867717865298;1.3724028438295
8.77416324985796;1.32424290071479
8.75433736364406;1.28787072982654
8.72922097126174;1.24463812641386
8.70342787828378;1.20282290990373
8.6689780849741;1.15005930707687
8.64499099283603;1.11526419449376
8.61821460119861;1.07840569097381
8.60126498380062;1.05623145198545
8.57591185464574;1.02467346177258
8.55927930441264;1.00496039859791
8.53678193127493;0.979560858242569
8.51443519386244;0.955525738343803
8.4854527463856;0.925836168002165
8.46002253395479;0.901038528350937
8.4329759391839;0.875956179154021
8.40337134064098;0.849879600169896
8.36732059305399;0.819770272288209
8.33346979142501;0.793021451152382
8.30069942940837;0.768588306868087
8.26456883065649;0.74325668833475
8.21929113157917;0.713530475452904
8.16995166094245;0.683354704922895
8.11960291079989;0.65485480996457
8.06628623004707;0.627150035639543
8.00522788983679;0.598328223056322
7.93286793091633;0.567722532311768
7.85034708546417;0.537020275951135
7.74925448945079;0.504781267706887
7.62444462306033;0.471949516583744
7.44350355817408;0.435045496992772
6.70946070978963;0.331571549348661
5.48226119344865;0.241619970513981
3.88183511328185;0.24161997051398
2.86230628534539;0.323306628676329
2.38049056735843;0.404528845559265
2.35117815938415;0.412364085903077
2.33729448742675;0.417623889569088
2.32843648732422;0.422111670908092
2.32198113297246;0.426342307558413
2.31619444109661;0.431155142420437
2.31103258264758;0.436551427758551
2.30738964730508;0.441328802343425
2.30486819258804;0.445498492786965
2.30353621374251;0.448313622439036
2.30261146429112;0.45087356543785
2.30212950227072;0.452696518207014
2.30178407556255;0.454622975477077
2.30151940840808;0.457177991806433
2.30139087942027;0.460807813458367
2.30152037721109;0.465671678419541
2.30210658324711;0.472683111245248
2.30311925272917;0.480106849721738
2.30455891047853;0.487857936364531
2.30519487592894;0.490597212542179
2.30596373664378;0.493381127674378
2.30632728662838;0.49452369607307
2.3084075311941;0.500325735521898
2.31002444343959;0.504393073385031
2.31284675973845;0.510874383394349
2.31675944270899;0.519154528738635
2.32336358514617;0.5321289942662
2.33362629366682;0.550956752282266
2.34813018265356;0.57592215618902
2.39035383893274;0.644374254224402
2.52715599235336;0.85390162131362
3.01298085524311;1.55862775913078
4.05051533090945;2.98682498007261
5.56243115235816;4.96478011427351
7.03641012641272;6.79949699490065
8.00112123263667;7.94288214725416
8.42759057879175;8.42436615437258
8.55353509858885;8.55982627000556
8.61742184922924;8.62527174967224
8.66264014362419;8.66936524567036
8.69950297459518;8.7035509317663
8.72222603609451;8.72356605566974
8.73397995075902;8.73338284156781
8.75121356593234;8.74700080237262
8.79074819150143;8.77647729122754
8.83427495346864;8.80699445308575
8.86754750418583;8.82883891395493
8.90230984183811;8.85009938372782
8.93660958380944;8.86951474241126
8.96630113569493;8.88494326745692
8.95206928237096;8.87822530218302
8.92936675549382;8.86862294022638
8.92234576593419;8.86601074908626
8.95391841526158;8.87607944790396
8.99277669763451;8.88630127966163
9.01822878854282;8.89149238684397
9.03134061811262;8.89334068871001
9.03924013798825;8.89391970970487
9.04692377194548;8.89391970970488
