zero-up-crossing period (s);significant wave height (m)
8.35875647655835;6.87866169531965
8.3859159633171;6.87739026498681
8.41589047191068;6.87452194853787
8.44139547591887;6.87077111709173
8.46383848942553;6.86625049170378
8.48810403142029;6.85995646603361
8.51372685537822;6.85171498265793
8.54500051219268;6.83954624427954
8.57190117339568;6.82709506696555
8.59807464562234;6.8128489558378
8.62311713098243;6.79694166188603
8.65515548979647;6.77329858059081
8.69924890225274;6.7355676323105
8.76668440437215;6.66861819085759
8.88211944436715;6.5352459472918
9.07129629993245;6.27937809430469
9.34641787382589;5.8397195694772
9.68277527119038;5.19585930251959
10.0277067184181;4.38894232886754
10.3105070063591;3.5559368434381
10.5000524927359;2.81929615726373
10.5995059037103;2.26663797975739
10.6433348007468;1.85557189152929
10.6538688019949;1.56802880372593
10.6478054974048;1.36983658629666
10.6378589095649;1.26575947254692
10.6301222887974;1.21702367271214
10.624197086503;1.19015576960387
10.6168735694687;1.16412107365744
10.6072911962096;1.13605319990633
10.5988134903111;1.11492087866935
10.5922199836242;1.10061655254107
10.5844993863485;1.08579907385903
10.5721980014937;1.06465592022808
10.5534364999;1.03550499435319
10.5360318775404;1.01087960681863
10.5214142908495;0.991938822616028
10.5086366792194;0.976708877464193
10.4944176386534;0.961065809026964
10.4801787319069;0.946570326894367
10.4671578304447;0.934282465391239
10.4563263160828;0.924796438509043
10.4439845729389;0.914760977742226
10.432790901665;0.90631134512925
10.4156086351375;0.89427984646798
10.3931012554463;0.879680768608866
10.3668680725881;0.863952075320263
10.3440177033901;0.851324806920838
10.3221220039146;0.840215720893782
10.290417408903;0.825520175030511
10.2450964515032;0.8064506890943
10.1915019861489;0.786146534716689
10.1365329188887;0.767593681734517
10.0720501390116;0.74847263047731
9.98279557839513;0.725653263541997
9.8601348546415;0.699318076766815
9.67916572148133;0.667937560378969
9.35728814449968;0.625597346493673
8.37337646517068;0.53815838698795
6.78487952065979;0.466487309223038
4.80814498124742;0.466487309223037
3.49244355716297;0.528079883279911
2.84361637269348;0.590167362710118
2.74646497210524;0.60445469739339
2.69362137568815;0.615098816262836
2.65489999845008;0.625142413985619
2.6239176404566;0.63510777099553
2.60116247239969;0.643961922222022
2.58351541253251;0.652129999200456
2.5682373873462;0.660445764213669
2.55350024610694;0.669806977141653
2.54023573495001;0.679595678162353
2.53184658354818;0.686774315968441
2.52562383384422;0.69295221342435
2.5202998261603;0.699103507256779
2.51324239074308;0.708648918308272
2.50646813593911;0.719474528353195
2.5005846784428;0.730736729047727
2.49664814246915;0.739945682653012
2.49384276304439;0.748209098742694
2.49146325350786;0.757456712976371
2.48931647593952;0.769386260357443
2.48772476217605;0.784314757184228
2.4872537269078;0.797172448417447
2.48768300972114;0.811204485142168
2.48918657074653;0.826937145868456
2.49255958820614;0.848185014762619
2.49776849403222;0.871804862673244
2.50464354644631;0.896245291825004
2.51429331065872;0.924510561431895
2.52729607520883;0.956922466342381
2.54757055937196;1.00090707837396
2.57796097887781;1.059232798145
2.62782286760901;1.14493352096722
2.71962128765409;1.28756650398285
2.93415472190096;1.5911047737773
3.39960175757533;2.19420924285669
4.19910689990286;3.14715880954732
5.21745597846117;4.26749490079216
6.19268490168204;5.26029678392925
6.89028567062125;5.91862460078874
7.2965596642584;6.27443136025355
7.51394908898357;6.45119756074193
7.66292785004983;6.56365537438863
7.77473680406851;6.64194709908305
7.85944506557283;6.69689185595722
7.91689710452835;6.73133851477175
7.96029699853258;6.75532158941486
8.01067469740437;6.78088141184659
8.06003825768327;6.80376214770797
8.11179333642869;6.82553888859978
8.14835795523193;6.83939132019009
8.18510112801383;6.85179267092601
8.21295035767297;6.86005079113735
8.23410042898105;6.86545814774248
8.25368200830129;6.86966230154959
8.27430888777994;6.87323905587341
8.29655693501302;6.87616559423999
8.31581623558912;6.87787714339482
8.33320481650987;6.87866169531965
8.35875647655835;6.87866169531965
