zero-up-crossing period (s);significant wave height (m)
10.2425991517769;9.52659607915493
10.3547377636263;9.4296842576794
10.3778776212681;9.14378863046145
10.3317396482632;8.68313496049936
10.2446282579777;8.0704707348206
10.153860953391;7.33568061471811
10.1054235272554;6.51396169394887
10.1524104382174;5.64366399686994
10.3514125449413;4.76392077521787
10.7553287601784;3.91220537690472
11.4003197716367;3.12195697756287
12.2853261712957;2.42041812269147
13.3481404523047;1.8268274140694
14.453867223184;1.35111967549342
15.4191267599884;0.993316993883565
16.0763709729604;0.743856806405847
16.3393962254282;0.585168479834926
16.2178489035855;0.494735409270236
15.7787646363776;0.44939210031445
15.1008782673546;0.429645384168666
14.252129389226;0.422191777494418
13.2869035178844;0.419722520298768
12.2502025727687;0.418984972060996
11.1810002338282;0.418778722345173
10.113119531899;0.41872233423675
9.07481081047136;0.418706584659078
8.08823989980784;0.418701909014975
7.16938960200851;0.41870039057392
6.32842807923372;0.418699848217568
5.57042968541784;0.41869964700746
4.89629724165923;0.418699594570034
4.30374828500953;0.41869964700746
3.78825972678581;0.418699848217568
3.343901783125;0.41870039057392
2.96402557576047;0.418701909014975
2.64179577851261;0.418706584659078
2.37057962265038;0.41872233423675
2.14421974328014;0.418778722345173
1.95724052109771;0.418984972060996
1.8050855844332;0.419722520298768
1.68457384895472;0.422191777494418
1.59482708475422;0.429645384168666
1.53871944072991;0.44939210031445
1.52427538808851;0.494735409270235
1.56505056295247;0.585168479834925
1.67930309861511;0.743856806405846
1.88864749566418;0.993316993883563
2.21581547354815;1.35111967549342
2.67958234839746;1.8268274140694
3.28627523190135;2.42041812269147
4.02148759148315;3.12195697756286
4.848456716643;3.91220537690472
5.71633846306209;4.76392077521787
6.57395911951259;5.64366399686994
7.38069241702605;6.51396169394887
8.10982776925327;7.33568061471811
8.74596706002783;8.0704707348206
9.28063196742241;8.68313496049936
9.70910205480037;9.14378863046145
10.0293481204414;9.4296842576794
10.2425991517769;9.52659607915493
