zero-up-crossing period (s);significant wave height (m)
9.38343617118298;9.10901967271855
9.39961650642938;9.10747134636011
9.46473356227617;9.09435502328871
9.49065915503921;9.08601615548427
9.46851183032336;9.09626721455626
9.48577033196275;9.08530440256706
9.50681979618947;9.06729227327554
9.56952896030059;8.99483886649369
10.0519565798664;8.22389454339784
11.3932853212001;5.08605095932158
12.2459783444565;1.77218479582573
12.3261331222671;1.02042252948422
12.3233369613853;0.929023966667198
12.3236197349057;0.930805260348732
12.3120900144011;0.889817744885698
12.2922451640491;0.840350618099514
12.2753044341005;0.807837731348785
12.2855109334936;0.823696211852783
12.2876573312365;0.826477413519029
12.2548238676066;0.790355699384173
12.2648269780726;0.799795662996773
12.2521452175219;0.789483723347939
12.2179944321113;0.765570398042978
12.1517051234542;0.725825155926669
12.1594274252037;0.729743172547165
12.1059397487852;0.707237414687148
12.0428148792773;0.685931860820737
11.9432475986602;0.660475880807409
11.7503377975151;0.627024821665448
11.092693347024;0.568580809175559
2.30506277085982;0.568580809175558
2.1643124069065;0.582049473152532
2.1216051818891;0.590651854717965
2.09271769347308;0.599943404936505
2.07186075623283;0.609597198270631
2.06646074867049;0.613027349327952
2.06387569618142;0.615239391361756
2.04797647128676;0.633609162752238
2.04288275788793;0.641749180589193
2.03775779675697;0.65373828207331
2.03681185112587;0.657414560797202
2.03611904238307;0.663912332793431
2.03655444433374;0.678144386749006
2.04243043208346;0.715159379652195
2.05111873894308;0.746045827559973
2.07619201144352;0.808545807540918
2.12061232226514;0.893797891692818
2.32062673538512;1.20457287426241
4.79041932915196;4.40481444168763
8.36909827277653;8.34189580596462
8.86833927585417;8.81303095127505
9.03400887913006;8.94774213303801
9.05420264158476;8.96188236451163
9.19454658260225;9.04602872277502
9.30870092678524;9.10394650847129
9.26418378954941;9.08521524216217
9.22468246720165;9.07188297616883
9.34730764267695;9.10323407862624
9.36622327318068;9.10651409794579
9.39441739049727;9.10901967271855
9.38343617118298;9.10901967271855
