zero-up-crossing period (s);significant wave height (m)
9.6893110038453;9.78549105426918
9.83014450980116;9.69741667490917
9.90207916544932;9.43698872095149
9.91929940206954;9.01540724716926
9.90119533761359;8.45072874847745
9.87231835407548;7.76697851876706
9.8616918513085;6.99296180101725
9.90117020541288;6.16082374550985
10.0224036861144;5.3044171302179
10.2518319730451;4.45754199347285
10.6032103024489;3.65212249639937
11.0680485744953;2.9163841780469
11.6068123242745;2.27309259573623
12.1474863395076;1.73792175401351
12.5993410667016;1.31806033229992
12.8820192918029;1.01127662729029
12.9542181928605;0.805886496640733
12.8200709424852;0.682317510643669
12.5107930206092;0.616812342649247
12.062736983331;0.586657891327756
11.5076967188504;0.574641481483618
10.8726904778225;0.570445187912516
10.1819634156343;0.569125875247546
9.4580529260129;0.568738176577632
8.72169584419261;0.568627048206633
7.9912433690183;0.568594616519595
7.28211807563752;0.568584603161928
6.6065227927771;0.568581241249547
5.97342211192815;0.568580008653018
5.38874724277501;0.568579543060565
4.85575628500468;0.568579420602792
4.37548266835383;0.568579543060565
3.94721380380393;0.568580008653018
3.56895536137227;0.568581241249547
3.23785112371081;0.568584603161928
2.95054226657765;0.568594616519595
2.70346317241811;0.568627048206633
2.49308717266695;0.568738176577632
2.31616657673145;0.569125875247546
2.17007893950633;0.570445187912516
2.05349891982963;0.574641481483618
1.9676317630199;0.586657891327756
1.91782866761485;0.616812342649247
1.91453270772113;0.682317510643669
1.97236282691752;0.805886496640732
2.10768832557625;1.01127662729029
2.33614983340498;1.31806033229992
2.67023547896865;1.73792175401351
3.11587678076801;2.27309259573623
3.66839630461211;2.91638417804689
4.3101035678359;3.65212249639936
5.01184804562481;4.45754199347285
5.73853093918367;5.3044171302179
6.45596189187809;6.1608237455096
7.13591595221683;6.99296180101725
7.75796229121617;7.76697851876706
8.30871737915175;8.45072874847745
8.78007798686564;9.01540724716926
9.16769370794266;9.43698872095149
9.47021712257316;9.69741667490917
9.6893110038453;9.78549105426918
