zero-up-crossing period (s);significant wave height (m)
9.37755857374656;9.11292428174339
9.52593775361835;9.03212138597113
9.61215444180934;8.79317734051853
9.64970014079926;8.40631649930946
9.65660735222408;7.88802159021167
9.65526619271264;7.2602223239403
9.67162245026533;6.54920876109856
9.73348299639236;5.78431532562161
9.86756613818411;4.99642971440004
10.0948856429347;4.21638607790045
10.4242554582579;3.47330361809737
10.8445909457462;2.79293102316878
11.3187047571018;2.19605711937126
11.7838464270004;1.69705714146036
12.1642799466977;1.30268021054955
12.3946500289222;1.01127662729029
12.4416367162417;0.812833347348658
12.3082162943426;0.690354859155023
12.019429185501;0.622980123445399
11.6052951395856;0.590349567517729
11.0928887816094;0.576470879071341
10.5058661864565;0.571230983551896
9.86586062245692;0.569432702842336
9.19320444373024;0.5688526997138
8.50676741975725;0.568670037239064
7.82340699136774;0.568611659538535
7.15745439684053;0.56859206855666
6.52041808710075;0.56858500003485
5.92092885430877;0.568582255768351
5.36488751662932;0.568581177103821
4.85575759935857;0.56858088755626
4.39494477937807;0.568581177103821
3.98221197198687;0.568582255768351
3.61608984769484;0.56858500003485
3.29425489079105;0.56859206855666
3.01385951711676;0.568611659538535
2.77181171176076;0.568670037239064
2.56501929986197;0.5688526997138
2.39064722021089;0.569432702842336
2.24649985667677;0.571230983551896
2.13171791126968;0.576470879071341
2.04793217403386;0.590349567517729
2.00059695147545;0.622980123445399
1.99956801506848;0.690354859155022
2.05807931390188;0.812833347348656
2.19056460713493;1.01127662729029
2.41047993670743;1.30268021054955
2.72817980533549;1.69705714146036
3.14809353485202;2.19605711937126
3.66549985909432;2.79293102316878
4.26464282418521;3.47330361809737
4.91993790331481;4.21638607790045
5.60033613855436;4.99642971440004
6.27494840948756;5.78431532562161
6.91749366768758;6.54920876109856
7.50827795271494;7.2602223239403
8.03399583577607;7.88802159021167
8.48648308236532;8.40631649930946
8.86146558067396;8.79317734051853
9.15784018980589;9.03212138597113
9.37755857374656;9.11292428174339
