zero-up-crossing period (s);significant wave height (m)
8.22089745818323;6.77916412244187
8.27494255619102;6.77005345521376
8.3361535529861;6.74686378130539
8.39294899476282;6.70964183120652
8.43708225235341;6.66350425242337
8.50495150902982;6.551269918385
8.57813254657192;6.34868608941131
8.67637936648402;5.80076001418364
8.71429525416461;4.72996725060758
8.61669960023066;3.56265519717044
8.48407892611457;2.84862831393052
8.33210384933357;2.29835216142993
8.20644565937982;1.94787713210195
8.09969439120947;1.70272811631734
8.00160221892339;1.51001672040861
7.9430340279033;1.4092038593724
7.86646532124433;1.29193056281578
7.7739644862012;1.16460039823638
7.73350700488079;1.11424145470135
7.66726002705336;1.03944859882224
7.60599769076656;0.976691564795598
7.53144181147598;0.907550269379615
7.46925580146197;0.855612956272654
7.39497286433225;0.800228590368175
7.28805784951746;0.730035569180795
7.20650567556839;0.683872985510088
7.0926931077423;0.630149211031423
6.91253894011761;0.563122032522258
6.63057250180509;0.488949595715098
5.93612666134589;0.391057418581986
2.98314154013506;0.391057418581986
2.78896896447111;0.423790113810749
2.73132170365675;0.445629672876767
2.70446573897337;0.463230229295209
2.68481247600804;0.483776049339146
2.67719858911213;0.496367015662539
2.67026568910502;0.515559056066765
2.66656182018069;0.536215667290269
2.66644780880838;0.539435493065184
2.66878571195059;0.567398444361372
2.67151554609547;0.582095813223533
2.67918035066162;0.609848779405005
2.68507474272917;0.626288911429055
2.70129760688181;0.663543917841542
2.72443989479466;0.70900914207168
2.76360953089152;0.77643145804037
2.89443090716178;0.97679861486881
3.22423903238605;1.43078935824804
4.68006460758609;3.24291002284673
6.88599894457646;5.7334104857522
7.40463524113063;6.26470063371412
7.58207936362992;6.42925796454159
7.75252741975204;6.5716149682679
7.83407011763785;6.63241211484086
7.86831914464426;6.65489766266099
7.98343795387678;6.72006063019374
8.01649451689962;6.73566456015332
8.10587429079074;6.76891871207608
8.12093167277006;6.77287961862945
8.16551386166088;6.77916412244187
8.22089745818323;6.77916412244187
