zero-up-crossing period (s);significant wave height (m)
8.85611862349991;6.89374938025657
8.87555097561444;6.89306418923371
8.89406353693468;6.89173873027916
8.91303960271683;6.88966517406267
8.93383933356704;6.8865747926029
8.94690390870007;6.88409442359172
8.95874857374106;6.88132870320771
8.97327529621307;6.87726145283192
8.99453607870161;6.87024798912394
9.0182138963716;6.86115860933438
9.04979361378757;6.84717360065187
9.10291217443687;6.82019563592109
9.19785337317028;6.76509319386698
9.35755413620779;6.65933985690909
9.59883241777733;6.4769862257381
9.96389685233967;6.16138123249146
10.478820914615;5.64996909574336
11.1200606671227;4.91335707066983
11.7384236115722;4.08365785650151
12.2220815160479;3.31501130015113
12.5349511591719;2.71428633288763
12.7512587340471;2.19776179548164
12.9010128382351;1.73274186381145
12.9917250305715;1.33784744976387
13.0283656864487;1.07803709556144
13.0357196385349;0.9450881872842
13.0340362947454;0.885025079308809
13.0313224214391;0.860247709221536
13.0283090491206;0.844362142694893
13.0241079899556;0.828743448704343
13.0166842369485;0.807400146679236
13.0084760642349;0.78816263733088
12.9996602162042;0.770738611633516
12.9938795968878;0.76087611770067
12.9876280405431;0.751512251140237
12.9825284975545;0.744721605936263
12.979722694401;0.741368110775465
12.9701501794911;0.731023520121444
12.9611515051587;0.722181263641661
12.9420805126808;0.705068437158687
12.9393958676803;0.702861526314932
12.9319463168707;0.697238735556599
12.9313588333135;0.696831026288641
12.9183781246319;0.68854287998692
12.9066742982074;0.681668462043869
12.8905412695535;0.672959039446933
12.8705501794613;0.663056507572993
12.8508722404605;0.654135415119406
12.8202638462425;0.641480238611886
12.7955893702103;0.632220177956932
12.7659785132331;0.622195389880062
12.738431309606;0.61384939618162
12.6842842948963;0.599321380830062
12.6063913702057;0.581067867636849
12.5061849537479;0.56093931018509
12.3804940619722;0.539860285442298
12.192034224393;0.514482335596692
11.802536649892;0.474927834524718
10.4268924186454;0.381107629154081
8.13534433731966;0.30224140465051
5.23433519204991;0.30224140465051
3.323943678293;0.369602427528815
2.39983336712629;0.435766707324756
2.30146055354589;0.446516119846552
2.24745117466749;0.454540722873463
2.20725374709235;0.462172387330324
2.17700437078461;0.469235593961177
2.15389936001472;0.475704628109641
2.13656906134312;0.481421511806049
2.12049824211166;0.487590736586819
2.10580933555678;0.494095686678692
2.09499769718227;0.49958672399567
2.08654527579208;0.504492382088092
2.07930746231697;0.509285239133421
2.07005840133851;0.516275507148336
2.0618767398589;0.523348705662211
2.05419297685541;0.530980063261831
2.04835660470186;0.537684485272953
2.04378444029774;0.543819266225134
2.04012668590533;0.549632301206428
2.0369316711116;0.555766885368093
2.03322169198549;0.56462600762959
2.03020306076447;0.573999531592369
2.02771744788634;0.584820068675405
2.0262430417528;0.595274739057825
2.02555080412888;0.607789402641327
2.02593970651692;0.621665763649822
2.02772188826788;0.637936890494331
2.0309422061954;0.654913410242808
2.03597392003449;0.673620311434722
2.04347536576124;0.695186980155794
2.05525004030117;0.72278330633435
2.07464060871294;0.761107669585058
2.10583674017888;0.814332357196442
2.1654989100896;0.903697079666301
2.31555515630814;1.10351473606731
2.75075772551721;1.62366872761967
3.66712039616826;2.6139410654269
5.03362042783457;3.9566881538701
6.45150930281912;5.22899143424938
7.48132935194332;6.07555439996867
8.01556021508821;6.47878251893482
8.23197232914968;6.62897093448186
8.33989443545009;6.69787889845734
8.41318389679987;6.74092656251729
8.47647982343222;6.77509689627994
8.53321353964438;6.80319978764432
8.58258775288604;6.82558383513708
8.62063646295627;6.84131524327275
8.6598247907191;6.8560221935471
8.69464586339652;6.86781090585856
8.71852746508;6.87504632981871
8.72932024134272;6.87794210569983
8.74113601892217;6.88071102794523
8.75955386762314;6.88441063859712
8.78987054019465;6.88949490430823
8.80934817546483;6.89211775731154
8.81961788988957;6.89316067376806
8.82143630834955;6.89328469158421
8.83493836759307;6.89374938025657
8.85611862349991;6.89374938025657
