zero-up-crossing period (s);significant wave height (m)
9.28143020227579;9.4993123543143
9.30006150131191;9.49781957793194
9.31208608545702;9.4957925303598
9.32891273084641;9.49129474870632
9.35225649459517;9.48245100660978
9.37341844368292;9.47172960232962
9.38497776203176;9.46415398785603
9.38650150405785;9.46288668022999
9.39561726563311;9.45335692442203
9.40872063211934;9.43617306466556
9.42916242976264;9.40236878188137
9.44880508194675;9.3608541491273
9.4836213039962;9.26447394176663
9.52682454287126;9.1010638376318
9.59083869383383;8.744054597767
9.6591602694454;8.08449885621324
9.69983565774281;6.93577429485232
9.66024430686593;5.44874518743839
9.53442126753391;3.94381392777652
9.38139770030408;2.82201953783319
9.26043267308875;2.17074640912028
9.1884559630409;1.86072314126771
9.14845975451614;1.71590360764557
9.11831258733415;1.62115679980376
9.09003052223007;1.54227489325666
9.0566709394517;1.45835896367454
9.02415377669353;1.38368490515608
8.99837976058489;1.3291411046252
8.97528294957374;1.28376522409095
8.96029205135398;1.25626322463755
8.94295886654014;1.22642778117382
8.93479999381067;1.21320078936044
8.9207383823633;1.19166390306201
8.89869663285163;1.15969065881162
8.87207612701165;1.12304673675176
8.83773108943905;1.07811503986936
8.81486138823184;1.04964826551345
8.77933384662814;1.00754067153302
8.75281904438932;0.977605452636286
8.71377121844252;0.935607412336542
8.69777047155041;0.919216274191583
8.67155764979928;0.893655492511326
8.65465171188493;0.877977339980064
8.61552386454104;0.843512410477235
8.58838697505516;0.820847873459019
8.56273973339766;0.800581485464939
8.53221846205341;0.777825233150245
8.48600240909407;0.745422575454973
8.42457857541515;0.70509592473802
8.37451462221208;0.674477064337093
8.32749285271261;0.647860405776655
8.27890269765567;0.622611660707333
8.22223986300905;0.595864690596542
8.15464770826112;0.567275611555637
8.07111019500023;0.536195099306736
7.96533512924391;0.50246282462559
7.83931171986112;0.469311846003422
7.66662783543993;0.434091928083015
6.90141199013336;0.326223696020048
5.60397637414365;0.231123933886344
3.89895374113126;0.231123933886344
2.81488410299463;0.317981728907092
2.30319079629869;0.404240568505863
2.27506386241848;0.411758930261723
2.26022370415111;0.417381097012593
2.25191837275498;0.42158887651388
2.24690241446764;0.424876178156913
2.24346197595504;0.427737616569279
2.23954350793981;0.431834042635058
2.23564053071577;0.436952438226083
2.23317739500955;0.441025687428612
2.23192018133621;0.443682801317952
2.23168685281053;0.444328714354045
2.23115592229292;0.44633688349669
2.23045320450562;0.450255966063785
2.23000903819582;0.454543812724283
2.22990681188359;0.457430813453502
2.22991029654767;0.457561695497009
2.23029458157203;0.462158012267444
2.23112023671523;0.468210774756461
2.23245445235288;0.475394163316899
2.2331612688466;0.478438614209564
2.23396355474589;0.481343556304105
2.23568605210631;0.486757037624947
2.23923657907076;0.496659862442438
2.24347866294866;0.507330811607016
2.24687075606381;0.515120585938323
2.24700583964532;0.515406454151248
2.24886729303042;0.519063456253472
2.25357894923286;0.527707365671333
2.27203282519256;0.559471843970939
2.33517300112925;0.661833361045908
2.60879864598537;1.08092077671341
3.40340788052318;2.23356227307248
4.80737114988648;4.16615968225379
6.50864793861977;6.39184520735627
7.83793750396792;8.04646175733123
8.52760418628035;8.86386153591933
8.72952361742329;9.09182862827494
8.7892340248802;9.1560503880755
8.85702643070104;9.22549681432554
8.91455661017786;9.2815959390819
8.97671854780969;9.33924339672479
9.0461844453703;9.4004309504697
9.12344631419478;9.46495951358965
9.15736201871291;9.49175962083065
9.14609979022332;9.48336265367147
9.10939107784075;9.45762571237938
9.10316929030335;9.45354091600917
9.10176181937339;9.45268011391174
9.11013280866883;9.45741850989856
9.11967420663539;9.46237647565479
9.15490764543615;9.47900797212655
9.19390960940797;9.49550441664587
9.21299667877543;9.50260584772892
9.20025973418489;9.49854396310181
9.18477053957563;9.49446946645169
9.17502408010374;9.49248161736106
9.20544732657162;9.49677021361822
9.24012947304545;9.4993123543143
9.28143020227579;9.4993123543143
