zero-up-crossing period (s);significant wave height (m)
8.3766315027828;6.88526726844069
8.43569003865858;6.87961584735487
8.47754593861905;6.87118494550915
8.53156427407359;6.85381015441034
8.58935542311114;6.82706107793167
8.63204706229662;6.79994282492916
8.71589989488624;6.72818954675561
8.90354316065435;6.51138879590393
9.44320710050142;5.64897786848001
10.1798293863386;3.92575712305451
10.5738323685403;2.39452241674901
10.6550189475913;1.63308300750915
10.6437959072676;1.26623367394817
10.6326920662768;1.19628652412748
10.6168166035246;1.13985013655159
10.6051010568724;1.11064687115352
10.5905242200285;1.0826708012365
10.5399233411196;1.0040490308569
10.5287596994515;0.989583706845346
10.4878618005756;0.94458990940254
10.4732217795894;0.930774080229572
10.4439093267364;0.906939199924879
10.4124157481413;0.884886524388785
10.3577762867932;0.852126209575147
10.3285705676313;0.837308283935684
10.2144709536172;0.789299126371392
10.1309075482623;0.761095271885413
9.95200840982778;0.715356823831318
9.62919044575346;0.659379352784038
8.60807809850725;0.568634417992183
3.07122942696647;0.568634417992182
2.75809427985206;0.598598902327464
2.66577986102244;0.617193504398659
2.59859100284277;0.638804543784018
2.56929253756788;0.652365563099215
2.53607298465631;0.673467030685689
2.52041550552377;0.68686521201121
2.51155920552922;0.697097673489258
2.4945331066385;0.724306261372528
2.4868722510158;0.74222771934434
2.48413195516747;0.752877476574767
2.47984146263979;0.793117503113804
2.48035151371823;0.809789625178206
2.48825006915705;0.859545510650764
2.50113872924064;0.90536398077443
2.52570067711484;0.966589385252611
2.58432413947018;1.07910035722808
2.73382427401439;1.31138812580634
3.53248701952985;2.34625790515665
5.96724623272148;5.02485670537472
7.25474779726693;6.23987556993139
7.60724993519988;6.52650618071301
7.84584232449091;6.69357517639857
7.94069758609122;6.75044777644044
8.02781576292105;6.79464838862031
8.14087708432177;6.84222066868853
8.22288293030452;6.86989882442278
8.23548453038935;6.87312062658417
8.29092885551054;6.88273481615726
8.31942541348764;6.88526726844069
8.3766315027828;6.88526726844069
