zero-up-crossing period (s);significant wave height (m)
9.343261831984;9.50689624634741
9.31199259589107;9.5121674664029
9.35450405565458;9.49606207781423
9.4051213611764;9.46288908432508
9.40214841802429;9.46599704431686
9.43516120941556;9.41140430471734
9.48881891446345;9.26286605344853
9.59299527083452;8.68187073849591
9.67564417365357;6.34776088455678
9.38738515729987;2.89998210816485
9.19811485521643;1.88095483517552
9.13998212450478;1.67046600985019
9.07487072246195;1.48886288036896
9.00914025128648;1.33791609920275
8.98688612559022;1.29419575406505
8.92568131648559;1.18884450780757
8.91319487020502;1.16972015816794
8.86634951503963;1.10523612642696
8.80203863237891;1.02518596010667
8.72876585729654;0.942460977227089
8.69188937954046;0.904684775573815
8.64865117708626;0.864586726196772
8.57838868782695;0.805903995088713
8.54939353411096;0.784285595696958
8.37036530253764;0.666748012470373
8.32194900478109;0.639341981607132
8.19785673417873;0.580765804232998
8.04363768815377;0.523387905826768
7.79127560979273;0.457003018243053
7.32277682593049;0.390961344055525
2.3689311719005;0.390961344055524
2.27432442241089;0.406909702813389
2.24632854875586;0.417515888218496
2.23963509037205;0.421902570778881
2.22981972208159;0.432163706088394
2.22517853302757;0.439838768231885
2.22515868398805;0.439893715449939
2.22361708023676;0.448491295440387
2.22345625674138;0.453033154951166
2.22407658891656;0.460452760190065
2.22718285022049;0.477176804854774
2.22782316371094;0.47949527214154
2.2326056420056;0.492834149784092
2.24426857211767;0.519617492850112
2.23880549119459;0.508884751122474
2.26527845599686;0.554452409527926
2.53595797760776;0.969027517229088
5.78081212736549;5.43566625332432
8.64381070164107;8.99934789729359
8.74639384718777;9.11516429635238
8.91973144549986;9.29273103988046
8.98446089943886;9.35275954922805
9.21157610661559;9.5424445543254
9.09196632036337;9.45326509503745
9.13315864287424;9.48030913157218
9.09525662006225;9.45885470289638
9.19495928653033;9.50591807797493
9.23364282858668;9.52031046596664
9.14645975068893;9.49737659704691
9.21399201989547;9.50689624634741
9.343261831984;9.50689624634741
