wind speed (m/s);significant wave height (m)
26.6924032167727;9.73241597838294
26.8951557015318;9.72393764834416
27.0938115192775;9.7054138850983
27.2585556388614;9.6793123060642
27.3829947649433;9.64891042022006
27.4859760942464;9.61149302846064
27.5768315215241;9.56238325097663
27.6508834189957;9.50059486289786
27.7021013707786;9.42778482019237
27.729864134313;9.33899598762225
27.7292471544318;9.22017156900157
27.6865436269221;9.06210478346826
27.5897432908722;8.86676848150594
27.4292498665113;8.63437950011511
27.1988837446622;8.36712622554038
26.8683973112053;8.04135680286015
26.4099995006434;7.6433707788899
25.819710558644;7.18102735199478
25.1379372321675;6.69107121509797
24.4369341652139;6.22306364037518
23.7582543866616;5.79814300467154
23.133127615769;5.42839925667926
22.5380125520373;5.09394271837101
21.9774431570032;4.79320058590897
21.4276938530985;4.51058522871672
20.9414860017634;4.27033628134935
20.4909116508026;4.05579109558629
20.0966260333835;3.87449577092741
19.6997168080785;3.69795696223701
19.3216874506061;3.53507901218706
18.92244056348;3.36825288463939
18.537474625666;3.21210839494563
18.1552308802656;3.06150608031257
17.8090616528569;2.92895332431403
17.4108272802036;2.78070391228172
16.9690762928275;2.62080078834069
16.5119711258099;2.45991410844014
16.148462580175;2.33552837417671
15.837148007273;2.23199958112216
15.5123777050525;2.12708878452573
15.1318317573969;2.00776513582787
14.7396480182727;1.88850734351912
14.3670658659925;1.77875923514737
13.9801208040478;1.66850750072921
13.5720989561433;1.55624672073142
13.1293043505936;1.43885384635696
12.7193587032551;1.33439329734322
12.2825052437733;1.227733348433
11.8619318794521;1.12971646848031
11.4068019191273;1.028939763992
11.0203359945304;0.948109289324987
10.6294278284921;0.871446593377993
10.2582650510413;0.803837429822568
9.84700751499999;0.735121103288042
9.43959595462764;0.673730941768525
8.9934974836011;0.614555817323032
8.47763407371274;0.556459961072518
7.74197304454989;0.490172467449815
6.39007967124099;0.403014045241476
4.57045497921219;0.339613777541607
2.64955061326361;0.339613777541607
1.42958151210065;0.390628198839887
0.846710935703753;0.444978263603546
0.69058557366594;0.469714311765691
0.600056739802259;0.491831529712986
0.531531129947117;0.516729728317115
0.474982526569393;0.547295754058467
0.427542707645349;0.586879208934678
0.39398256556292;0.634587391186525
0.37869994981123;0.683463131151203
0.378888905833078;0.71985425203767
0.383733721515181;0.73778730080504
0.388979113470842;0.748372134585292
0.407357475636925;0.774983373521802
0.460316839358763;0.836422804200448
0.56643628726677;0.941027616320974
0.730402573172858;1.08338495025531
0.945394247500499;1.25177703824848
1.18485599826664;1.42386613264922
1.4489613927485;1.60018964815082
1.75860374136859;1.79405636965102
2.13384781198489;2.01600199019044
2.54716494394101;2.24828751882536
2.97085372051705;2.47559401699756
3.3998020715578;2.69610796869406
3.89915637236158;2.94285294576928
4.42805884465126;3.1946947981205
5.01873665246166;3.46629264547985
5.56873343345053;3.71092232478433
6.19507195835918;3.98078690793875
6.81982642658801;4.241841839019
7.5201458944064;4.52589560893447
8.17880477584013;4.78540424260391
8.8867327979637;5.05647920522701
9.61845760421709;5.32887601410559
10.3997183872823;5.61167343481257
11.1634897748073;5.88049700454747
11.8707918263208;6.12252236015464
12.504455882469;6.33324964581797
13.0874457499034;6.52157330405279
13.7354690304167;6.72476690721261
14.5901590955816;6.98466664325827
15.6795344963741;7.30555396652916
16.9177514722791;7.65835745882188
18.1779963977627;8.00509398543105
19.3563735087845;8.31750311243068
20.4224051015695;8.58914459995786
21.3529156156057;8.81633337855936
22.2064020228192;9.01524296678812
22.9787168530559;9.18625201959395
23.6738330606149;9.33163760064959
24.2373127838004;9.4421440531718
24.6915531360611;9.52488621411907
25.0272686498229;9.58098035184217
25.3265122848751;9.62607140196542
25.5873647825939;9.66067358067029
25.8544995381327;9.69075794420492
26.088486312624;9.71184156316397
26.30413479488;9.72574471694529
26.4956038923986;9.73241597838294
26.6924032167727;9.73241597838294
