zero-up-crossing period (s);significant wave height (m)
8.86888620712835;6.9498392243912
9.02708847596784;6.88353268241467
9.13043320918882;6.68783793877399
9.19539131349234;6.37223456072739
9.24334517291083;5.95188299687298
9.30023941727868;5.44670569229442
9.39548116294784;4.880177036296
9.55975495684547;4.2778932748742
9.82130882164039;3.66600684349086
10.2002413756761;3.06961857430474
10.7007065043581;2.51122606687649
11.3023077374569;2.00932816254237
11.9544890576478;1.57728594555273
12.5799389928171;1.22254294479963
13.0911261552165;0.94631363398967
13.4156427753088;0.743856806405847
13.5165954340965;0.60543937316404
13.395567774363;0.518018746181534
13.0796691527586;0.46746828483066
12.6054355277605;0.440858877072741
12.0090340274118;0.428105601907815
11.3230848563894;0.422494888852717
10.5766546925352;0.420191373031357
9.79582623041557;0.419287934688197
9.003840828344;0.418940038678484
8.22082217327505;0.418804782072391
7.46341244263187;0.418750390590959
6.74457085255257;0.418727434022582
6.07362043113871;0.418717334980128
5.45652195982046;0.418713004870361
4.8963097501648;0.41871178953735
4.39361585150865;0.418713004870361
3.94721816115833;0.418717334980128
3.55456363813371;0.418727434022582
3.21223529734466;0.418750390590959
2.91634859445746;0.418804782072391
2.66287932790557;0.418940038678484
2.44794410735171;0.419287934688197
2.26808043357997;0.420191373031357
2.12060602451647;0.422494888852717
2.00415141798067;0.428105601907815
1.9193913430345;0.440858877072741
1.86979961984747;0.46746828483066
1.86204061934743;0.518018746181533
1.90568733991998;0.605439373164039
2.01235975357557;0.743856806405847
2.19454703988658;0.946313633989668
2.46393996171222;1.22254294479963
2.82875417719609;1.57728594555273
3.29011076930237;2.00932816254236
3.83877718316444;2.51122606687648
4.45429222601319;3.06961857430474
5.10767705564617;3.66600684349086
5.76686226840851;4.2778932748742
6.40235246048706;4.880177036296
6.99088279436599;5.44670569229442
7.51643427780824;5.95188299687298
7.96943984765628;6.37223456072739
8.34544729426386;6.68783793877399
8.64412195810422;6.88353268241467
8.86888620712835;6.9498392243912
