wind speed (m/s);significant wave height (m)
32.7885007743056;13.0642947943831
33.3805909513325;12.9666246963665
33.5679734449753;12.6767499083283
33.3831886594817;12.2039807773579
32.860520891853;11.5635164755678
32.0361467917597;10.7759764189888
30.9487937054737;9.86676052031036
29.6404701416587;8.8652525485699
28.1569994587113;7.80388167095895
26.5480446503252;6.7170547096137
24.8660214786683;5.63996378918674
23.1626720068298;4.60725804197379
21.4811432291053;3.65154080116739
19.8411846699289;2.80161570195782
18.2198540095544;2.08037329271282
16.5485575022059;1.50224983266665
14.7716386295934;1.07046152572546
12.965524299266;0.774924486120951
11.3597751922758;0.59272450530881
10.1438276453864;0.49288381194057
9.30133383808599;0.44444005597328
8.6821037390877;0.423435481196051
8.14508518365904;0.415120197932608
7.61037399457228;0.412022782243525
7.0451888286419;0.410899543050169
6.4408909238056;0.410489383970822
5.79948051579829;0.410334101431197
5.12801519191801;0.410271989648412
4.43696524721695;0.410245829813147
3.74020598058349;0.410234951717405
3.05554370892376;0.410231946421548
2.40493410895937;0.410234951717405
1.81325574816175;0.410245829813147
1.30442208794833;0.410271989648412
0.895011557344789;0.410334101431197
0.588554130020428;0.410489383970822
0.374801057464356;0.410899543050169
0.234750744470015;0.412022782243525
0.147654490154771;0.415120197932608
0.0959964364860205;0.423435481196051
0.067373191340587;0.44444005597328
0.0544516989513822;0.49288381194057
0.0548337479522159;0.59272450530881
0.0729663166295814;0.774924486120949
0.127486595083374;1.07046152572546
0.268565193521914;1.50224983266665
0.602170236139734;2.08037329271282
1.29401264443;2.80161570195782
2.5200534932579;3.65154080116739
4.38468925797998;4.60725804197378
6.87233161949777;5.63996378918673
9.86028035749849;6.7170547096137
13.165625442943;7.80388167095895
16.5910273025342;8.86525254856961
19.9543335903358;9.86676052031036
23.1031381485315;10.7759764189888
25.9205113747831;11.5635164755678
28.3267160399332;12.2039807773579
30.2780945143387;12.6767499083283
31.7620590393677;12.9666246963665
32.7885007743056;13.0642947943831
