wind speed (m/s);significant wave height (m)
28.6235285891208;11.9558280541663
29.1961402002223;11.8609531126962
29.4393105452416;11.5796647284081
29.3793120082556;11.1218517255668
29.0431376553789;10.5035974075699
28.4584756086698;9.74659473735326
27.6541536998406;8.87735121949302
26.6606579777614;7.92620482600345
25.5104479868534;6.92617489788266
24.23774634969;5.91167146794063
22.8772526424945;4.91708174622196
21.4608206598924;3.97524254310096
20.0107676110142;3.11579254423093
18.5293106337332;2.3633844835158
16.9890224285365;1.73574601750341
15.3431052012333;1.2416650337436
13.5837410252144;0.87923784118953
11.8278148813463;0.635212305800554
10.3030669503563;0.486690406640497
9.17334015885078;0.40591754974116
8.41014787402971;0.366784130907647
7.8673030790737;0.349746154757094
7.41017346180106;0.342943785952963
6.96175053697881;0.340381096885706
6.48924707514524;0.339439793174796
5.98261845637647;0.339091515384842
5.44180724462007;0.338957994752125
4.87136395360084;0.338903990358254
4.27878099737517;0.338881039734232
3.67439786401399;0.338871435699544
3.07187791136995;0.338868773741941
2.48858498414157;0.338871435699544
1.94501107427056;0.338881039734232
1.46226719101768;0.338903990358254
1.05742848237339;0.338957994752125
0.738544497348304;0.339091515384842
0.50253068548429;0.339439793174796
0.337497890129711;0.340381096885706
0.227731720167053;0.342943785952963
0.158300654835011;0.349746154757094
0.117721036671946;0.366784130907646
0.0989949110452664;0.40591754974116
0.100453447776954;0.486690406640497
0.128559833029607;0.635212305800553
0.205468245576764;0.879237841189527
0.383006200890853;1.24166503374359
0.756558096907652;1.7357460175034
1.45835882162811;2.3633844835158
2.6152709532798;3.11579254423092
4.29284187394852;3.97524254310096
6.46663770379828;4.91708174622195
9.03419885299975;5.91167146794063
11.8488735163706;6.92617489788266
14.7529922935282;7.92620482600345
17.6002620972689;8.87735121949302
20.2676533660233;9.74659473735326
22.6607155826524;10.5035974075699
24.7154334519732;11.1218517255668
26.3973106392548;11.5796647284081
27.69706541515;11.8609531126962
28.6235285891208;11.9558280541663
