zero-up-crossing period (s);significant wave height (m)
10.2833197406148;9.52191038357448
10.1968226039259;9.52810338963045
10.2669405839947;9.51768540359198
10.2758542358935;9.51560407257358
10.3348983819189;9.49612670970886
10.3076901869691;9.508175799243
10.3410630668231;9.4888066823278
10.4797056654093;9.38402318866766
11.5512959729809;8.31974142546539
13.9769759003095;5.06504327837574
15.6950025028591;1.76634844729794
16.0408559912044;0.692396141347163
16.0466738535406;0.651143034980174
16.0445143912345;0.574091621914752
16.0456105950499;0.579870469264608
16.0659501834651;0.638346819191262
16.03547196679;0.578108345398832
16.033718717575;0.575482248665311
16.0772134783876;0.627467174878942
16.0200065510059;0.571254636715388
16.0230516305935;0.573757842599412
16.0205288928022;0.572007081125876
16.0050703019361;0.562927245987379
15.9966110253064;0.558736966414352
15.9204100591663;0.52723133858965
15.9134031338915;0.524859136359754
15.8730557445251;0.51403365511663
15.8175866419637;0.502891524131681
15.616320447567;0.475789073802611
14.7792424236484;0.418699580508173
1.81919394112727;0.418699580508172
1.68747097799653;0.428130656953071
1.65005317006641;0.43369011830982
1.62231044041582;0.440168024830352
1.61094699786392;0.443916574159539
1.60692844677459;0.445696180706835
1.5872953529875;0.457090932692039
1.5874011878915;0.457010944642875
1.56979387859096;0.474498167189801
1.57240273064961;0.470997694656048
1.56959045162466;0.476397407483159
1.57008223135169;0.474870321622646
1.56676942963921;0.498360626741832
1.56730092091357;0.51732467793438
1.57058598767004;0.534642533475871
1.58398736956663;0.573171528325177
1.6181038676837;0.640600859890676
1.71161627647778;0.780668015877058
4.23962073377059;3.80213825102019
9.72283239265169;9.19003896061808
9.89992954368257;9.33562156946769
10.0612477952353;9.4475752496237
10.2089328814883;9.534320299493
10.0829519005967;9.47191596471025
10.0945221111266;9.47669971963191
10.2029350056727;9.51340302387807
10.1752675837042;9.50597966483876
10.2682504867959;9.52465722834291
10.2758079300116;9.52567491156577
10.220610318856;9.52191038357448
10.2833197406148;9.52191038357448
