wind speed (m/s);significant wave height (m)
29.9319560085625;16.2197667582537
30.2444127179286;16.1934336992763
30.6632268973873;16.110086308219
31.0229323096516;15.9774025144925
31.4426505637384;15.702751502625
31.7326429319696;15.3389745811254
31.8597325226077;14.9027214022703
31.772139279767;13.8920675898128
30.9523701001778;11.766324757896
28.8470208019002;8.43988397910715
26.7834060840582;5.99803180975168
25.6755617732632;4.92559111002916
24.9441156888748;4.31813913841722
24.5117133204103;4.00111237358153
24.1756062420549;3.77951610952787
23.7453312126284;3.52128479671787
23.2887990605911;3.26985213102758
22.8933560076922;3.06897149610555
22.6632912662874;2.96087644428441
22.290863450808;2.79891366054375
21.9977311879728;2.68106563903775
21.7467071528878;2.58807876085014
21.1987453364488;2.40212972134762
20.7392945116902;2.26057764315461
20.0367860163495;2.06671793073978
19.1796423817385;1.8591594316612
17.959398870528;1.60811487650847
15.8996802261808;1.26729793384034
12.4066711284859;0.849343896379461
8.77781110405215;0.610572408331199
0.266557991368543;0.610572408331199
0.142979848788199;0.620987260755035
0.113525265398946;0.62684895981056
0.0890010085977408;0.635895171848979
0.072934715990872;0.646408470897732
0.0565442837953167;0.666969222211663
-0.000572718393694771;0.863031493295575
0.16527292626817;2.77656417710927
0.69622473681452;4.153374910501
1.17607967927204;4.91154318680551
1.78535113414733;5.63248727145007
2.35694475656416;6.18581435758346
3.06377107407692;6.77282008408114
3.64115466476183;7.19614350960739
4.30268662640224;7.63229323894036
5.30977749552569;8.23670292917808
5.97883715773306;8.60518399589801
7.41018242384962;9.3322913347231
8.78763242500428;9.9794810272706
11.0673613986971;10.9708979821998
13.031734371935;11.7606352364921
15.6810044362244;12.7420048199697
18.7068603522805;13.7688190694005
20.6387475778712;14.3640136732204
23.687827552823;15.2054181131586
25.0220126514239;15.5284928527666
27.1388129219942;15.9639888643334
27.6904679011695;16.0552699545572
28.6440961683308;16.1693758080919
29.4099401396118;16.2197667582537
29.9319560085625;16.2197667582537
