"Hs.Pf....1.14e.04";"Tz.Pf....1.14e.04";"Hs.Pf....5.70e.06";"Tz.Pf....5.70e.06";"Hs.Pf....2.28e.06";"Tz.Pf....2.28e.06"
"0";6.9498392243912;8.86888620712835;9.52659607915493;10.2425991517769;10.337636288293;10.6777805745644
"6";6.88353268241467;9.02708847596784;9.4296842576794;10.3547377636263;10.2309921266226;10.7778822043174
"12";6.68783793877399;9.13043320918882;9.14378863046145;10.3778776212681;9.91641612377441;10.7772674608878
"18";6.37223456072739;9.19539131349234;8.68313496049936;10.3317396482632;9.40965246584867;10.6961729802669
"24";5.95188299687298;9.24334517291083;8.0704707348206;10.2446282579777;8.73587609706202;10.5645532428696
"30";5.44670569229442;9.30023941727868;7.33568061471811;10.153860953391;7.92815944780487;10.4227374772248
"36";4.880177036296;9.39548116294784;6.51396169394887;10.1054235272554;7.02545135969937;10.3213787499772
"42";4.2778932748742;9.55975495684547;5.64366399686994;10.1524104382174;6.07018455297251;10.3202608596032
"48";3.66600684349086;9.82130882164039;4.76392077521787;10.3514125449413;5.10564889898904;10.4850682393662
"54";3.06961857430474;10.2002413756761;3.91220537690472;10.7553287601784;4.1732808708453;10.8803489678761
"60";2.51122606687649;10.7007065043581;3.12195697756287;11.4003197716367;3.31002502038695;11.5555970609318
"66";2.00932816254237;11.3023077374569;2.42041812269147;12.2853261712957;2.54592320197908;12.5212184903072
"72";1.57728594555273;11.9544890576478;1.8268274140694;13.3481404523047;1.90208691415969;13.716904083653
"78";1.22254294479963;12.5799389928171;1.35111967549342;14.453867223184;1.38921867459381;14.9908656529826
"84";0.94631363398967;13.0911261552165;0.993316993883565;15.4191267599884;1.00688827656203;16.1230517703149
"90";0.743856806405847;13.4156427753088;0.743856806405847;16.0763709729604;0.743856806405847;16.9051859348961
"96";0.60543937316404;13.5165954340965;0.585168479834926;16.3393962254282;0.579847835226116;17.2289599143288
"102";0.518018746181534;13.395567774363;0.494735409270236;16.2178489035855;0.489109445560755;17.1077492707767
"108";0.46746828483066;13.0796691527586;0.44939210031445;15.7787646363776;0.445503378896738;16.6259435455045
"114";0.440858877072741;12.6054355277605;0.429645384168666;15.1008782673546;0.427579214060234;15.8792348632817
"120";0.428105601907815;12.0090340274118;0.422191777494418;14.252129389226;0.421294667846004;14.9470204926025
"126";0.422494888852717;11.3230848563894;0.419722520298768;13.2869035178844;0.41938822592733;13.8907852212515
"132";0.420191373031357;10.5766546925352;0.418984972060996;12.2502025727687;0.418872356841795;12.7605871203698
"138";0.419287934688197;9.79582623041557;0.418778722345173;11.1810002338282;0.418742469435155;11.5995591268326
"144";0.418940038678484;9.003840828344;0.41872233423675;10.113119531899;0.418710535628732;10.444928527568
"150";0.418804782072391;8.22082217327505;0.418706584659078;9.07481081047136;0.418702485261891;9.32747276715222
"156";0.418750390590959;7.46341244263187;0.418701909014975;8.08823989980784;0.4187003099742;8.27095875086466
"162";0.418727434022582;6.74457085255257;0.41870039057392;7.16938960200851;0.418699658723871;7.29210856381395
"168";0.418717334980128;6.07362043113871;0.418699848217568;6.32842807923372;0.418699440689061;6.40110776551592
"174";0.418713004870361;5.45652195982046;0.41869964700746;5.57042968541784;0.418699363358602;5.60250162441799
"180";0.41871178953735;4.8963097501648;0.418699594570034;4.89629724165923;0.418699343665015;4.89629698430196
